date,team,name,era,game_no
2023-04-01,롯데 자이언츠,스트레일리,5.40,1
2023-04-01,두산 베어스,알칸타라,9.00,1
2023-04-01,KIA 타이거즈,앤더슨,4.05,2
2023-04-01,SSG 랜더스,김광현,1.80,2
2023-04-01,NC 다이노스,페디,0.00,3
2023-04-01,삼성 라이온즈,뷰캐넌,7.20,3
2023-04-01,LG 트윈스,켈리,10.13,4
2023-04-01,KT 위즈,벤자민,0.00,4
2023-04-01,한화 이글스,스미스,6.75,5
2023-04-01,키움 히어로즈,안우진,0.00,5
2023-04-02,롯데 자이언츠,나균안,0.00,1
2023-04-02,두산 베어스,최원준,2.57,1
2023-04-02,KIA 타이거즈,이의리,1.80,2
2023-04-02,SSG 랜더스,맥카티,21.60,2
2023-04-02,NC 다이노스,구창모,12.46,3
2023-04-02,삼성 라이온즈,수아레즈,18.00,3
2023-04-02,LG 트윈스,김윤식,18.00,4
2023-04-02,KT 위즈,소형준,34.71,4
2023-04-02,한화 이글스,김민우,5.40,5
2023-04-02,키움 히어로즈,요키시,3.60,5
2023-04-04,NC 다이노스,송명기,0.00,1
2023-04-04,두산 베어스,곽빈,0.00,1
2023-04-04,롯데 자이언츠,박세웅,3.86,2
2023-04-04,SSG 랜더스,오원석,1.29,2
2023-04-04,한화 이글스,페냐,11.25,3
2023-04-04,삼성 라이온즈,원태인,5.40,3
2023-04-04,LG 트윈스,플럿코,0.00,4
2023-04-04,키움 히어로즈,후라도,4.50,4
2023-04-05,NC 다이노스,신민혁,4.50,1
2023-04-05,두산 베어스,최승용,43.20,1
2023-04-05,LG 트윈스,이민호,0.00,2
2023-04-05,키움 히어로즈,최원태,1.50,2
2023-04-06,NC 다이노스,이준호,13.50,1
2023-04-06,두산 베어스,김동주,0.00,1
2023-04-06,한화 이글스,문동주,0.00,2
2023-04-06,삼성 라이온즈,백정현,22.50,2
2023-04-06,LG 트윈스,강효종,0.00,3
2023-04-06,키움 히어로즈,장재영,6.75,3
2023-04-07,SSG 랜더스,박종훈,0.00,1
2023-04-07,한화 이글스,장민재,1.80,1
2023-04-07,삼성 라이온즈,양창섭,9.00,2
2023-04-07,LG 트윈스,켈리,5.84,2
2023-04-07,KT 위즈,고영표,1.17,3
2023-04-07,롯데 자이언츠,한현희,6.75,3
2023-04-07,키움 히어로즈,안우진,0.69,4
2023-04-07,NC 다이노스,페디,0.00,4
2023-04-07,두산 베어스,알칸타라,3.60,5
2023-04-07,KIA 타이거즈,앤더슨,3.21,5
2023-04-08,SSG 랜더스,김광현,6.75,1
2023-04-08,한화 이글스,김민우,5.40,1
2023-04-08,삼성 라이온즈,뷰캐넌,3.46,2
2023-04-08,LG 트윈스,김윤식,3.00,2
2023-04-08,KT 위즈,벤자민,2.25,3
2023-04-08,롯데 자이언츠,스트레일리,5.73,3
2023-04-08,키움 히어로즈,요키시,5.40,4
2023-04-08,NC 다이노스,구창모,8.00,4
2023-04-08,두산 베어스,최원준,5.25,5
2023-04-08,KIA 타이거즈,이의리,3.38,5
2023-04-09,SSG 랜더스,맥카티,7.71,1
2023-04-09,한화 이글스,페냐,7.00,1
2023-04-09,삼성 라이온즈,수아레즈,7.20,2
2023-04-09,LG 트윈스,플럿코,1.59,2
2023-04-09,KT 위즈,배제성,0.00,3
2023-04-09,롯데 자이언츠,나균안,0.00,3
2023-04-09,키움 히어로즈,후라도,4.76,4
2023-04-09,NC 다이노스,송명기,0.00,4
2023-04-09,두산 베어스,곽빈,0.00,5
2023-04-09,KIA 타이거즈,메디나,4.50,5
2023-04-11,키움 히어로즈,최원태,3.27,1
2023-04-11,두산 베어스,최승용,13.50,1
2023-04-11,LG 트윈스,박명근,10.38,2
2023-04-11,롯데 자이언츠,반즈,8.31,2
2023-04-11,SSG 랜더스,오원석,3.46,3
2023-04-11,삼성 라이온즈,원태인,6.30,3
2023-04-11,KT 위즈,슐서,1.29,4
2023-04-11,NC 다이노스,신민혁,2.25,4
2023-04-11,한화 이글스,남지민,1.50,5
2023-04-11,KIA 타이거즈,양현종,3.86,5
2023-04-12,LG 트윈스,강효종,4.00,1
2023-04-12,롯데 자이언츠,박세웅,4.66,1
2023-04-12,SSG 랜더스,문승원,0.00,2
2023-04-12,삼성 라이온즈,백정현,7.71,2
2023-04-12,KT 위즈,고영표,4.05,3
2023-04-12,NC 다이노스,이용준,1.04,3
2023-04-12,한화 이글스,문동주,1.64,4
2023-04-12,KIA 타이거즈,앤더슨,2.14,4
2023-04-13,키움 히어로즈,안우진,0.47,1
2023-04-13,두산 베어스,김동주,0.90,1
2023-04-13,LG 트윈스,켈리,6.11,2
2023-04-13,롯데 자이언츠,한현희,7.84,2
2023-04-13,SSG 랜더스,박종훈,8.00,3
2023-04-13,삼성 라이온즈,양창섭,9.82,3
2023-04-13,KT 위즈,조이현,1.69,4
2023-04-13,NC 다이노스,페디,0.47,4
2023-04-13,한화 이글스,장민재,0.82,5
2023-04-13,KIA 타이거즈,이의리,2.77,5
2023-04-14,두산 베어스,알칸타라,3.21,1
2023-04-14,LG 트윈스,김윤식,2.45,1
2023-04-14,NC 다이노스,송명기,0.52,2
2023-04-14,SSG 랜더스,송영진,0.00,2
2023-04-14,롯데 자이언츠,스트레일리,5.74,3
2023-04-14,삼성 라이온즈,뷰캐넌,3.60,3
2023-04-14,한화 이글스,김민우,6.00,4
2023-04-14,KT 위즈,벤자민,3.38,4
2023-04-14,KIA 타이거즈,메디나,8.18,5
2023-04-14,키움 히어로즈,요키시,4.24,5
2023-04-15,두산 베어스,곽빈,0.92,1
2023-04-15,LG 트윈스,플럿코,1.04,1
2023-04-15,NC 다이노스,구창모,4.08,2
2023-04-15,SSG 랜더스,맥카티,4.41,2
2023-04-15,롯데 자이언츠,나균안,1.45,3
2023-04-15,삼성 라이온즈,수아레즈,7.20,3
2023-04-15,한화 이글스,페냐,5.14,4
2023-04-15,KT 위즈,배제성,2.57,4
2023-04-15,KIA 타이거즈,윤영철,12.27,5
2023-04-15,키움 히어로즈,후라도,3.63,5
2023-04-16,두산 베어스,최승용,9.49,1
2023-04-16,LG 트윈스,임찬규,4.76,1
