date,team,name,era,game_no
2014-04-16,KIA 타이거즈,홀튼,2.45,4
2014-04-18,LG 트윈스,티포드,2.45,1
2014-04-18,한화 이글스,송창현,5.19,1
2014-04-18,삼성 라이온즈,배영수,3.00,2
2014-04-18,NC 다이노스,이재학,2.70,2
2014-04-18,롯데 자이언츠,유먼,3.38,3
2014-04-18,두산 베어스,볼스테드,4.41,3
2014-04-18,KIA 타이거즈,양현종,2.73,4
2014-04-18,SK 와이번스,김광현,2.55,4
2014-04-19,LG 트윈스,류제국,4.37,1
2014-04-19,한화 이글스,유창식,2.78,1
2014-04-19,삼성 라이온즈,윤성환,5.11,2
2014-04-19,NC 다이노스,이민호,5.54,2
2014-04-19,롯데 자이언츠,송승준,6.62,3
2014-04-19,두산 베어스,노경은,4.84,3
2014-04-19,KIA 타이거즈,송은범,8.55,4
2014-04-19,SK 와이번스,윤희상,6.33,4
2014-04-20,LG 트윈스,우규민,5.40,1
2014-04-20,한화 이글스,앨버스,5.48,1
2014-04-20,삼성 라이온즈,마틴,1.29,2
2014-04-20,NC 다이노스,웨버,3.38,2
2014-04-20,롯데 자이언츠,옥스프링,2.76,3
2014-04-20,두산 베어스,유희관,1.91,3
2014-04-20,KIA 타이거즈,한승혁,2.86,4
2014-04-20,SK 와이번스,레이예스,4.62,4
2014-04-22,롯데 자이언츠,장원준,4.50,1
2014-04-22,넥센 히어로즈,밴헤켄,3.45,1
2014-04-22,두산 베어스,니퍼트,4.50,2
2014-04-22,한화 이글스,클레이,6.65,2
2014-04-22,NC 다이노스,해커,4.70,3
2014-04-22,SK 와이번스,채병용,3.57,3
2014-04-22,LG 트윈스,리오단,5.11,4
2014-04-22,삼성 라이온즈,장원삼,3.91,4
2014-04-23,롯데 자이언츠,유먼,2.74,1
2014-04-23,넥센 히어로즈,나이트,4.35,1
2014-04-23,두산 베어스,볼스테드,5.06,2
2014-04-23,한화 이글스,송창현,5.75,2
2014-04-23,NC 다이노스,이재학,2.34,3
2014-04-23,SK 와이번스,김광현,2.83,3
2014-04-23,LG 트윈스,임지섭,6.00,4
2014-04-23,삼성 라이온즈,백정현,7.20,4
2014-04-24,롯데 자이언츠,송승준,8.14,1
2014-04-24,넥센 히어로즈,하영민,4.50,1
2014-04-24,두산 베어스,홍상삼,7.30,2
2014-04-24,한화 이글스,유창식,2.12,2
2014-04-24,NC 다이노스,이민호,6.48,3
2014-04-24,SK 와이번스,여건욱,9.00,3
2014-04-24,LG 트윈스,티포드,3.31,4
2014-04-24,삼성 라이온즈,배영수,3.75,4
2014-04-25,두산 베어스,노경은,4.71,1
2014-04-25,NC 다이노스,찰리,5.70,1
2014-04-25,삼성 라이온즈,윤성환,4.70,2
2014-04-25,넥센 히어로즈,문성현,7.17,2
2014-04-25,KIA 타이거즈,양현종,2.73,3
2014-04-25,LG 트윈스,류제국,4.08,3
2014-04-25,SK 와이번스,윤희상,6.75,4
2014-04-25,롯데 자이언츠,김사율,3.94,4
2014-04-26,두산 베어스,유희관,2.04,1
2014-04-26,NC 다이노스,웨버,4.55,1
2014-04-26,삼성 라이온즈,마틴,5.84,2
2014-04-26,넥센 히어로즈,금민철,1.42,2
2014-04-26,KIA 타이거즈,홀튼,2.48,3
2014-04-26,LG 트윈스,우규민,5.59,3
2014-04-26,SK 와이번스,레이예스,4.55,4
2014-04-26,롯데 자이언츠,옥스프링,3.31,4
2014-04-27,두산 베어스,니퍼트,4.50,1
2014-04-27,NC 다이노스,해커,3.72,1
2014-04-27,삼성 라이온즈,장원삼,3.10,2
2014-04-27,넥센 히어로즈,밴헤켄,3.28,2
2014-04-27,KIA 타이거즈,임준섭,5.63,3
2014-04-27,LG 트윈스,리오단,4.13,3
2014-04-27,SK 와이번스,채병용,3.42,4
2014-04-27,롯데 자이언츠,장원준,3.77,4
2014-04-29,LG 트윈스,임지섭,6.75,1
2014-04-29,NC 다이노스,이재학,2.34,1
2014-04-29,넥센 히어로즈,나이트,4.32,2
2014-04-29,두산 베어스,볼스테드,5.88,2
2014-04-29,SK 와이번스,김광현,3.12,3
2014-04-29,KIA 타이거즈,한승혁,4.70,3
2014-04-30,LG 트윈스,티포드,2.31,1
2014-04-30,NC 다이노스,찰리,4.70,1
2014-04-30,롯데 자이언츠,유먼,2.89,2
2014-04-30,한화 이글스,클레이,6.75,2
2014-04-30,넥센 히어로즈,하영민,5.54,3
2014-04-30,두산 베어스,홍상삼,5.94,3
2014-04-30,SK 와이번스,여건욱,9.00,4
2014-04-30,KIA 타이거즈,송은범,7.46,4
2014-05-01,LG 트윈스,신재웅,7.36,1
2014-05-01,NC 다이노스,웨버,4.91,1
2014-05-01,롯데 자이언츠,옥스프링,3.43,2
2014-05-01,한화 이글스,유창식,1.82,2
2014-05-01,넥센 히어로즈,문성현,5.60,3
2014-05-01,두산 베어스,노경은,4.17,3
2014-05-01,SK 와이번스,레이예스,5.55,4
2014-05-01,KIA 타이거즈,양현종,2.70,4
2014-05-03,두산 베어스,유희관,1.91,1
2014-05-03,LG 트윈스,류제국,4.37,1
2014-05-03,롯데 자이언츠,송승준,6.75,2
2014-05-03,SK 와이번스,채병용,3.77,2
2014-05-03,NC 다이노스,해커,3.28,3
2014-05-03,삼성 라이온즈,배영수,5.08,3
2014-05-03,넥센 히어로즈,금민철,2.31,4
2014-05-03,KIA 타이거즈,홀튼,2.70,4
2014-05-04,두산 베어스,니퍼트,5.36,1
2014-05-04,LG 트윈스,우규민,4.63,1
2014-05-04,롯데 자이언츠,장원준,3.86,2
2014-05-04,SK 와이번스,백청훈,19.13,2
2014-05-04,NC 다이노스,이민호,5.16,3
2014-05-04,삼성 라이온즈,마틴,4.95,3
2014-05-04,넥센 히어로즈,밴헤켄,2.74,4
2014-05-04,KIA 타이거즈,임준섭,5.59,4
2014-05-05,두산 베어스,볼스테드,5.52,1
2014-05-05,LG 트윈스,리오단,4.19,1
2014-05-05,롯데 자이언츠,김사율,5.66,2
2014-05-05,SK 와이번스,김광현,3.35,2
2014-05-05,NC 다이노스,이재학,2.55,3
2014-05-05,삼성 라이온즈,장원삼,3.09,3
2014-05-05,넥센 히어로즈,오주원,8.79,4
2014-05-05,KIA 타이거즈,한승혁,6.94,4
2014-05-06,NC 다이노스,찰리,4.17,1
2014-05-06,넥센 히어로즈,나이트,5.52,1
2014-05-06,한화 이글스,앨버스,4.61,2
2014-05-06,LG 트윈스,티포드,2.51,2
2014-05-06,삼성 라이온즈,윤성환,4.79,3
2014-05-06,SK 와이번스,레이예스,5.79,3
2014-05-06,두산 베어스,홍상삼,8.83,4
2014-05-06,롯데 자이언츠,유먼,3.72,4
2014-05-07,NC 다이노스,웨버,5.31,1
2014-05-07,넥센 히어로즈,문성현,8.90,1
2014-05-07,한화 이글스,유창식,3.00,2
2014-05-07,LG 트윈스,신재웅,9.35,2
2014-05-07,삼성 라이온즈,백정현,6.89,3
2014-05-07,SK 와이번스,윤희상,5.27,3
2014-05-07,두산 베어스,노경은,5.36,4
2014-05-07,롯데 자이언츠,옥스프링,3.99,4
2014-05-08,NC 다이노스,해커,3.38,1
2014-05-08,넥센 히어로즈,하영민,3.79,1
2014-05-08,한화 이글스,송창현,4.91,2
2014-05-08,LG 트윈스,임정우,3.52,2
2014-05-08,삼성 라이온즈,밴덴헐크,4.50,3
2014-05-08,SK 와이번스,채병용,3.57,3
2014-05-08,두산 베어스,정대현,27.00,4
2014-05-08,롯데 자이언츠,송승준,7.89,4
2014-05-09,KIA 타이거즈,양현종,2.44,1
2014-05-09,한화 이글스,이태양,2.95,1
2014-05-09,LG 트윈스,류제국,3.95,2
2014-05-09,넥센 히어로즈,금민철,3.77,2
2014-05-09,롯데 자이언츠,장원준,3.40,3
2014-05-09,NC 다이노스,이민호,4.40,3
2014-05-09,삼성 라이온즈,배영수,4.67,4
2014-05-09,두산 베어스,유희관,3.12,4
2014-05-10,KIA 타이거즈,홀튼,2.91,1
2014-05-10,한화 이글스,윤근영,5.71,1
2014-05-10,LG 트윈스,우규민,4.39,2
2014-05-10,넥센 히어로즈,밴헤켄,2.77,2
2014-05-10,롯데 자이언츠,김사율,5.47,3
2014-05-10,NC 다이노스,이재학,2.65,3
2014-05-10,삼성 라이온즈,마틴,7.13,4
2014-05-10,두산 베어스,니퍼트,4.76,4
2014-05-11,KIA 타이거즈,송은범,6.27,1
2014-05-11,한화 이글스,앨버스,4.59,1
2014-05-11,LG 트윈스,리오단,5.15,2
2014-05-11,넥센 히어로즈,오주원,6.53,2
2014-05-11,롯데 자이언츠,배장호,4.15,3
2014-05-11,NC 다이노스,찰리,3.71,3
2014-05-11,삼성 라이온즈,장원삼,4.03,4
2014-05-11,두산 베어스,볼스테드,4.58,4
2014-05-13,KIA 타이거즈,임준섭,5.71,1
2014-05-13,NC 다이노스,웨버,4.93,1
2014-05-13,롯데 자이언츠,옥스프링,3.81,2
2014-05-13,LG 트윈스,티포드,2.08,2
2014-05-13,두산 베어스,노경은,5.64,3
2014-05-13,SK 와이번스,김광현,4.11,3
2014-05-13,한화 이글스,안영명,5.40,4
2014-05-13,삼성 라이온즈,윤성환,4.22,4
2014-05-14,KIA 타이거즈,김진우,7.20,1
2014-05-14,NC 다이노스,해커,3.62,1
2014-05-14,롯데 자이언츠,송승준,7.07,2
2014-05-14,LG 트윈스,임정우,3.06,2
2014-05-14,두산 베어스,정대현,11.05,3
2014-05-14,SK 와이번스,채병용,4.69,3
2014-05-14,한화 이글스,송창현,5.45,4
2014-05-14,삼성 라이온즈,밴덴헐크,3.75,4
2014-05-15,KIA 타이거즈,양현종,2.60,1
2014-05-15,NC 다이노스,이민호,4.98,1
2014-05-15,롯데 자이언츠,장원준,3.12,2
2014-05-15,LG 트윈스,류제국,4.53,2
2014-05-15,두산 베어스,유희관,2.91,3
2014-05-15,SK 와이번스,레이예스,5.81,3
2014-05-15,한화 이글스,이태양,2.96,4
2014-05-15,삼성 라이온즈,배영수,4.20,4
2014-05-16,SK 와이번스,윤희상,5.08,1
2014-05-16,한화 이글스,클레이,6.53,1
2014-05-16,NC 다이노스,이재학,3.20,2
2014-05-16,두산 베어스,니퍼트,4.42,2
2014-05-16,넥센 히어로즈,밴헤켄,3.02,3
2014-05-16,롯데 자이언츠,김사율,5.58,3
2014-05-16,삼성 라이온즈,마틴,5.93,4
2014-05-16,KIA 타이거즈,홀튼,2.86,4
2014-05-17,SK 와이번스,울프,2.74,1
2014-05-17,한화 이글스,앨버스,4.35,1
2014-05-17,NC 다이노스,찰리,3.55,2
2014-05-17,두산 베어스,볼스테드,3.88,2
2014-05-17,넥센 히어로즈,금민철,3.10,3
2014-05-17,롯데 자이언츠,유먼,4.98,3
2014-05-17,삼성 라이온즈,장원삼,4.50,4
2014-05-17,KIA 타이거즈,송은범,7.71,4
2014-05-18,SK 와이번스,김광현,4.44,1
2014-05-18,한화 이글스,안영명,4.63,1
2014-05-18,NC 다이노스,웨버,4.55,2
2014-05-18,두산 베어스,노경은,6.70,2
2014-05-18,넥센 히어로즈,오주원,8.37,3
2014-05-18,롯데 자이언츠,옥스프링,3.64,3
2014-05-18,삼성 라이온즈,윤성환,3.99,4
2014-05-18,KIA 타이거즈,임준섭,6.75,4
2014-05-20,한화 이글스,송창현,5.45,1
2014-05-20,넥센 히어로즈,하영민,3.33,1
2014-05-20,SK 와이번스,채병용,5.12,2
2014-05-20,NC 다이노스,해커,3.43,2
2014-05-20,LG 트윈스,티포드,2.77,3
2014-05-20,KIA 타이거즈,김진우,6.75,3
2014-05-20,롯데 자이언츠,송승준,7.14,4
2014-05-20,삼성 라이온즈,밴덴헐크,3.00,4
2014-05-21,한화 이글스,이태양,3.34,1
2014-05-21,넥센 히어로즈,김대우,4.97,1
2014-05-21,SK 와이번스,레이예스,5.40,2
2014-05-21,NC 다이노스,이재학,3.75,2
2014-05-21,LG 트윈스,우규민,3.75,3
2014-05-21,KIA 타이거즈,양현종,2.77,3
2014-05-21,롯데 자이언츠,장원준,3.79,4
2014-05-21,삼성 라이온즈,배영수,4.53,4
2014-05-22,한화 이글스,클레이,5.94,1
2014-05-22,넥센 히어로즈,밴헤켄,2.91,1
2014-05-22,SK 와이번스,울프,2.10,2
2014-05-22,NC 다이노스,찰리,3.39,2
2014-05-22,LG 트윈스,리오단,5.04,3
2014-05-22,KIA 타이거즈,홀튼,3.48,3
2014-05-22,롯데 자이언츠,김사율,5.91,4
2014-05-22,삼성 라이온즈,마틴,5.55,4
2014-05-23,한화 이글스,앨버스,5.04,1
2014-05-23,두산 베어스,유희관,3.39,1
2014-05-23,LG 트윈스,류제국,5.15,2
2014-05-23,SK 와이번스,고효준,63.00,2
2014-05-23,넥센 히어로즈,금민철,2.84,3
2014-05-23,삼성 라이온즈,장원삼,4.24,3
2014-05-23,KIA 타이거즈,송은범,7.34,4
2014-05-23,롯데 자이언츠,유먼,4.25,4
2014-05-24,한화 이글스,안영명,6.48,1
2014-05-24,두산 베어스,니퍼트,4.43,1
2014-05-24,LG 트윈스,임정우,3.57,2
2014-05-24,SK 와이번스,김광현,4.50,2
2014-05-24,넥센 히어로즈,소사,4.50,3
2014-05-24,삼성 라이온즈,윤성환,4.04,3
2014-05-24,KIA 타이거즈,임준섭,5.89,4
2014-05-24,롯데 자이언츠,옥스프링,3.72,4
2014-05-25,한화 이글스,송창현,6.00,1
2014-05-25,두산 베어스,볼스테드,4.38,1
2014-05-25,LG 트윈스,티포드,4.04,2
2014-05-25,SK 와이번스,채병용,5.68,2
2014-05-25,넥센 히어로즈,하영민,6.00,3
2014-05-25,삼성 라이온즈,밴덴헐크,2.77,3
2014-05-25,KIA 타이거즈,김진우,5.40,4
2014-05-25,롯데 자이언츠,배장호,6.35,4
2014-05-27,NC 다이노스,웨버,4.26,1
2014-05-27,한화 이글스,이태양,4.58,1
2014-05-27,SK 와이번스,레이예스,6.00,2
2014-05-27,넥센 히어로즈,밴헤켄,2.91,2
2014-05-27,삼성 라이온즈,배영수,4.44,3
2014-05-27,LG 트윈스,우규민,3.74,3
2014-05-27,두산 베어스,노경은,7.22,4
2014-05-27,KIA 타이거즈,양현종,2.65,4
2014-05-28,NC 다이노스,해커,3.22,1
2014-05-28,한화 이글스,클레이,7.22,1
2014-05-28,SK 와이번스,울프,2.68,2
2014-05-28,넥센 히어로즈,금민철,4.03,2
2014-05-28,삼성 라이온즈,마틴,5.53,3
2014-05-28,LG 트윈스,리오단,4.82,3
2014-05-28,두산 베어스,이재우,5.40,4
2014-05-28,KIA 타이거즈,홀튼,3.28,4
2014-05-29,NC 다이노스,찰리,3.55,1
2014-05-29,한화 이글스,앨버스,5.96,1
2014-05-29,SK 와이번스,백청훈,18.32,2
2014-05-29,넥센 히어로즈,소사,6.35,2
2014-05-29,삼성 라이온즈,장원삼,3.95,3
2014-05-29,LG 트윈스,류제국,5.34,3
2014-05-29,두산 베어스,유희관,4.23,4
2014-05-29,KIA 타이거즈,신창호,6.86,4
2014-05-30,LG 트윈스,임정우,4.18,1
2014-05-30,넥센 히어로즈,하영민,5.18,1
2014-05-30,SK 와이번스,김광현,4.03,2
2014-05-30,한화 이글스,안영명,6.35,2
2014-05-30,롯데 자이언츠,장원준,4.09,3
2014-05-30,두산 베어스,니퍼트,4.11,3
2014-05-30,NC 다이노스,이재학,3.65,4
2014-05-30,KIA 타이거즈,임준섭,5.84,4
2014-05-31,LG 트윈스,티포드,4.31,1
2014-05-31,넥센 히어로즈,김세현,7.71,1
2014-05-31,SK 와이번스,채병용,4.94,2
2014-05-31,한화 이글스,유창식,3.80,2
2014-05-31,롯데 자이언츠,유먼,3.75,3
2014-05-31,두산 베어스,볼스테드,5.47,3
2014-05-31,NC 다이노스,이민호,5.70,4
2014-05-31,KIA 타이거즈,김진우,6.23,4
2014-06-01,LG 트윈스,우규민,4.24,1
2014-06-01,넥센 히어로즈,밴헤켄,2.92,1
2014-06-01,SK 와이번스,레이예스,6.00,2
2014-06-01,한화 이글스,이태양,4.04,2
2014-06-01,롯데 자이언츠,옥스프링,3.77,3
2014-06-01,두산 베어스,노경은,8.01,3
2014-06-01,NC 다이노스,웨버,4.48,4
2014-06-01,KIA 타이거즈,양현종,3.03,4
2014-06-03,넥센 히어로즈,금민철,5.22,1
2014-06-03,NC 다이노스,해커,3.28,1
2014-06-03,KIA 타이거즈,홀튼,3.38,2
2014-06-03,삼성 라이온즈,윤성환,3.75,2
2014-06-04,넥센 히어로즈,소사,12.56,1
2014-06-04,NC 다이노스,찰리,3.50,1
2014-06-04,두산 베어스,유희관,4.54,2
2014-06-04,SK 와이번스,울프,3.50,2
2014-06-04,KIA 타이거즈,한승혁,7.40,3
2014-06-04,삼성 라이온즈,밴덴헐크,2.54,3
2014-06-05,넥센 히어로즈,하영민,5.50,1
2014-06-05,NC 다이노스,이재학,3.77,1
2014-06-05,두산 베어스,이재우,4.32,2
2014-06-05,SK 와이번스,김광현,3.84,2
2014-06-05,한화 이글스,앨버스,5.80,3
2014-06-05,롯데 자이언츠,장원준,3.84,3
2014-06-05,KIA 타이거즈,임준섭,6.41,4
2014-06-05,삼성 라이온즈,배영수,4.68,4
2014-06-06,두산 베어스,볼스테드,6.35,1
2014-06-06,넥센 히어로즈,금민철,4.88,1
2014-06-06,삼성 라이온즈,마틴,5.79,2
2014-06-06,한화 이글스,유창식,3.74,2
2014-06-06,KIA 타이거즈,김진우,5.93,3
2014-06-06,LG 트윈스,티포드,4.33,3
2014-06-06,롯데 자이언츠,유먼,4.36,4
2014-06-06,SK 와이번스,채병용,4.85,4
2014-06-07,두산 베어스,니퍼트,4.62,1
2014-06-07,넥센 히어로즈,밴헤켄,3.04,1
2014-06-07,삼성 라이온즈,장원삼,3.86,2
2014-06-07,한화 이글스,이태양,4.04,2
2014-06-07,KIA 타이거즈,양현종,2.99,3
2014-06-07,LG 트윈스,우규민,5.03,3
2014-06-07,롯데 자이언츠,송승준,6.08,4
2014-06-07,SK 와이번스,레이예스,5.92,4
2014-06-08,두산 베어스,노경은,9.00,1
2014-06-08,넥센 히어로즈,김대우,4.12,1
2014-06-08,삼성 라이온즈,윤성환,3.71,2
2014-06-08,한화 이글스,송창현,5.66,2
2014-06-08,KIA 타이거즈,홀튼,4.48,3
2014-06-08,LG 트윈스,리오단,4.65,3
2014-06-08,롯데 자이언츠,옥스프링,3.42,4
2014-06-08,SK 와이번스,고효준,11.17,4
2014-06-10,삼성 라이온즈,밴덴헐크,2.94,1
2014-06-10,넥센 히어로즈,소사,10.55,1
2014-06-10,NC 다이노스,해커,3.48,2
2014-06-10,두산 베어스,유희관,4.82,2
2014-06-10,LG 트윈스,류제국,5.11,3
2014-06-10,롯데 자이언츠,장원준,3.87,3
2014-06-10,한화 이글스,클레이,8.33,4
2014-06-10,KIA 타이거즈,김병현,17.05,4
2014-06-11,LG 트윈스,임정우,4.26,1
2014-06-11,롯데 자이언츠,유먼,4.01,1
2014-06-11,한화 이글스,앨버스,6.12,2
2014-06-11,KIA 타이거즈,임준섭,6.03,2
2014-06-12,삼성 라이온즈,배영수,5.25,1
2014-06-12,넥센 히어로즈,밴헤켄,3.04,1
2014-06-12,NC 다이노스,웨버,4.62,2
2014-06-12,두산 베어스,볼스테드,6.13,2
2014-06-12,한화 이글스,안영명,6.68,3
2014-06-12,KIA 타이거즈,김진우,5.79,3
2014-06-13,한화 이글스,이태양,3.86,1
2014-06-13,NC 다이노스,찰리,3.63,1
2014-06-13,SK 와이번스,울프,4.11,2
2014-06-13,LG 트윈스,티포드,4.88,2
2014-06-13,KIA 타이거즈,양현종,3.70,3
2014-06-13,롯데 자이언츠,송승준,6.20,3
2014-06-13,두산 베어스,니퍼트,4.66,4
2014-06-13,삼성 라이온즈,마틴,5.37,4
2014-06-14,한화 이글스,송창현,6.26,1
2014-06-14,NC 다이노스,이재학,3.71,1
2014-06-14,SK 와이번스,김광현,3.42,2
2014-06-14,LG 트윈스,리오단,4.59,2
2014-06-14,KIA 타이거즈,홀튼,4.60,3
2014-06-14,롯데 자이언츠,옥스프링,3.32,3
2014-06-14,두산 베어스,이재우,5.40,4
2014-06-14,삼성 라이온즈,장원삼,4.02,4
2014-06-15,한화 이글스,송창식,7.22,1
2014-06-15,NC 다이노스,이성민,1.50,1
2014-06-15,SK 와이번스,고효준,14.92,2
2014-06-15,LG 트윈스,우규민,4.80,2
2014-06-15,KIA 타이거즈,김병현,13.06,3
2014-06-15,롯데 자이언츠,장원준,4.35,3
2014-06-15,두산 베어스,유희관,4.88,4
2014-06-15,삼성 라이온즈,윤성환,3.48,4
2014-06-17,롯데 자이언츠,유먼,4.31,1
2014-06-17,NC 다이노스,해커,3.81,1
2014-06-17,LG 트윈스,류제국,5.03,2
2014-06-17,두산 베어스,볼스테드,6.41,2
2014-06-17,삼성 라이온즈,밴덴헐크,3.26,3
2014-06-17,SK 와이번스,채병용,5.32,3
2014-06-17,넥센 히어로즈,소사,8.89,4
2014-06-17,KIA 타이거즈,임준섭,6.33,4
2014-06-18,롯데 자이언츠,송승준,5.92,1
2014-06-18,NC 다이노스,찰리,3.32,1
2014-06-18,LG 트윈스,임정우,4.98,2
2014-06-18,두산 베어스,니퍼트,4.40,2
2014-06-18,삼성 라이온즈,배영수,5.48,3
2014-06-18,SK 와이번스,레이예스,6.55,3
