date,team,name,era,game_no
2019-03-28,롯데 자이언츠,윤성빈,81.00,3
2019-03-28,KT 위즈,배제성,7.20,4
2019-03-28,NC 다이노스,박진우,2.70,4
2019-03-28,한화 이글스,박주홍,8.31,5
2019-03-28,KIA 타이거즈,김기훈,4.26,5
2019-03-29,NC 다이노스,버틀러,3.38,1
2019-03-29,한화 이글스,서폴드,2.13,1
2019-03-29,롯데 자이언츠,레일리,6.52,2
2019-03-29,LG 트윈스,윌슨,0.64,2
2019-03-29,두산 베어스,린드블럼,2.13,3
2019-03-29,삼성 라이온즈,맥과이어,8.31,3
2019-03-29,KIA 타이거즈,양현종,5.25,4
2019-03-29,KT 위즈,쿠에바스,5.40,4
2019-03-29,SK 와이번스,김광현,4.50,5
2019-03-29,키움 히어로즈,브리검,5.91,5
2019-03-30,NC 다이노스,루친스키,9.00,1
2019-03-30,한화 이글스,채드벨,3.38,1
2019-03-30,롯데 자이언츠,김원중,1.59,2
2019-03-30,LG 트윈스,켈리,5.79,2
2019-03-30,두산 베어스,이용찬,2.25,3
2019-03-30,삼성 라이온즈,백정현,2.70,3
2019-03-30,KIA 타이거즈,터너,8.10,4
2019-03-30,KT 위즈,알칸타라,1.42,4
2019-03-30,SK 와이번스,산체스,2.70,5
2019-03-30,키움 히어로즈,요키시,3.86,5
2019-03-31,NC 다이노스,이재학,3.48,1
2019-03-31,한화 이글스,김민우,5.40,1
2019-03-31,롯데 자이언츠,톰슨,0.71,2
2019-03-31,LG 트윈스,임찬규,6.30,2
2019-03-31,두산 베어스,후랭코프,4.50,3
2019-03-31,삼성 라이온즈,헤일리,6.30,3
2019-03-31,KIA 타이거즈,황인준,2.84,4
2019-03-31,KT 위즈,금민철,3.00,4
2019-03-31,SK 와이번스,다익손,5.23,5
2019-03-31,키움 히어로즈,최원태,0.82,5
2019-04-02,LG 트윈스,배재준,5.40,1
2019-04-02,한화 이글스,장민재,3.12,1
2019-04-02,KT 위즈,이대은,9.00,2
2019-04-02,두산 베어스,유희관,1.38,2
2019-04-02,롯데 자이언츠,장시환,7.04,3
2019-04-02,SK 와이번스,박종훈,1.54,3
2019-04-02,KIA 타이거즈,윌랜드,2.19,4
2019-04-02,삼성 라이온즈,최충연,7.88,4
2019-04-02,키움 히어로즈,이승호,3.46,5
2019-04-02,NC 다이노스,김영규,3.75,5
2019-04-03,LG 트윈스,차우찬,0.90,1
2019-04-03,한화 이글스,박주홍,9.00,1
2019-04-03,KT 위즈,김민,4.15,2
2019-04-03,두산 베어스,이영하,3.00,2
2019-04-03,롯데 자이언츠,박시영,0.00,3
2019-04-03,SK 와이번스,문승원,0.64,3
2019-04-03,KIA 타이거즈,김기훈,5.11,4
2019-04-03,삼성 라이온즈,최채흥,4.00,4
2019-04-03,키움 히어로즈,안우진,5.56,5
2019-04-03,NC 다이노스,박진우,1.98,5
2019-04-04,LG 트윈스,윌슨,0.43,1
2019-04-04,한화 이글스,서폴드,1.31,1
2019-04-04,KT 위즈,쿠에바스,5.60,2
2019-04-04,두산 베어스,린드블럼,1.37,2
2019-04-04,롯데 자이언츠,레일리,5.06,3
2019-04-04,SK 와이번스,김광현,5.29,3
2019-04-04,KIA 타이거즈,양현종,9.00,4
2019-04-04,삼성 라이온즈,맥과이어,8.03,4
2019-04-04,키움 히어로즈,브리검,5.17,5
2019-04-04,NC 다이노스,버틀러,2.93,5
2019-04-05,NC 다이노스,루친스키,4.50,1
2019-04-05,두산 베어스,이용찬,4.50,1
2019-04-05,삼성 라이온즈,백정현,3.57,2
2019-04-05,SK 와이번스,산체스,1.69,2
2019-04-05,한화 이글스,채드벨,3.93,3
2019-04-05,롯데 자이언츠,김원중,2.04,3
2019-04-05,LG 트윈스,켈리,3.31,4
2019-04-05,KT 위즈,알칸타라,2.92,4
2019-04-05,키움 히어로즈,요키시,4.08,5
2019-04-05,KIA 타이거즈,터너,5.63,5
2019-04-06,NC 다이노스,이재학,4.41,1
2019-04-06,두산 베어스,후랭코프,4.41,1
2019-04-06,삼성 라이온즈,헤일리,3.71,2
2019-04-06,SK 와이번스,다익손,3.63,2
2019-04-06,한화 이글스,김민우,9.00,3
2019-04-06,롯데 자이언츠,톰슨,3.57,3
2019-04-06,LG 트윈스,임찬규,5.06,4
2019-04-06,KT 위즈,금민철,1.80,4
2019-04-06,키움 히어로즈,최원태,2.25,5
2019-04-06,KIA 타이거즈,황인준,4.50,5
2019-04-07,NC 다이노스,김영규,3.71,1
2019-04-07,두산 베어스,유희관,2.50,1
2019-04-07,삼성 라이온즈,윤성환,1.50,2
2019-04-07,SK 와이번스,박종훈,1.72,2
2019-04-07,한화 이글스,장민재,2.45,3
2019-04-07,롯데 자이언츠,장시환,11.17,3
2019-04-07,LG 트윈스,배재준,4.91,4
2019-04-07,KT 위즈,이대은,8.31,4
2019-04-09,KT 위즈,김민,7.20,1
2019-04-09,키움 히어로즈,이승호,3.79,1
2019-04-10,SK 와이번스,김광현,4.70,1
2019-04-10,한화 이글스,서폴드,3.16,1
2019-04-10,삼성 라이온즈,맥과이어,7.85,2
2019-04-10,LG 트윈스,윌슨,0.33,2
2019-04-10,두산 베어스,린드블럼,1.40,3
2019-04-10,롯데 자이언츠,레일리,4.50,3
2019-04-10,NC 다이노스,박진우,1.83,4
2019-04-10,KIA 타이거즈,윌랜드,1.86,4
2019-04-10,KT 위즈,쿠에바스,5.70,5
2019-04-10,키움 히어로즈,안우진,3.50,5
2019-04-11,SK 와이번스,산체스,1.13,1
2019-04-11,한화 이글스,채드벨,3.28,1
2019-04-11,삼성 라이온즈,백정현,4.50,2
2019-04-11,LG 트윈스,켈리,2.96,2
2019-04-11,두산 베어스,이용찬,3.52,3
2019-04-11,롯데 자이언츠,김원중,2.28,3
2019-04-11,NC 다이노스,최성영,4.15,4
2019-04-11,KIA 타이거즈,양현종,6.95,4
2019-04-11,KT 위즈,알칸타라,2.25,5
2019-04-11,키움 히어로즈,김태훈,5.68,5
2019-04-12,두산 베어스,후랭코프,4.64,1
2019-04-12,LG 트윈스,차우찬,0.53,1
2019-04-12,KIA 타이거즈,터너,4.50,2
2019-04-12,SK 와이번스,다익손,3.09,2
2019-04-12,KT 위즈,금민철,1.25,3
2019-04-12,삼성 라이온즈,헤일리,2.52,3
2019-04-12,한화 이글스,박주홍,8.10,4
2019-04-12,키움 히어로즈,요키시,4.01,4
2019-04-12,롯데 자이언츠,톰슨,2.92,5
2019-04-12,NC 다이노스,루친스키,3.43,5
2019-04-13,두산 베어스,유희관,3.57,1
2019-04-13,LG 트윈스,임찬규,4.79,1
2019-04-13,KIA 타이거즈,김기훈,5.63,2
2019-04-13,SK 와이번스,박종훈,1.59,2
2019-04-13,KT 위즈,이대은,7.27,3
2019-04-13,삼성 라이온즈,윤성환,3.27,3
2019-04-13,롯데 자이언츠,장시환,8.59,4
2019-04-13,NC 다이노스,이재학,4.64,4
2019-04-13,한화 이글스,김민우,8.56,5
2019-04-13,키움 히어로즈,최원태,1.64,5
2019-04-14,두산 베어스,이영하,1.80,1
2019-04-14,LG 트윈스,배재준,6.27,1
2019-04-14,KIA 타이거즈,홍건희,1.50,2
2019-04-14,SK 와이번스,문승원,1.80,2
2019-04-14,KT 위즈,김민,7.52,3
2019-04-14,삼성 라이온즈,최채흥,3.94,3
2019-04-14,롯데 자이언츠,송승준,9.64,4
2019-04-14,NC 다이노스,김영규,2.86,4
2019-04-14,한화 이글스,장민재,2.70,5
2019-04-14,키움 히어로즈,이승호,3.46,5
2019-04-16,SK 와이번스,김광현,4.34,1
2019-04-16,두산 베어스,린드블럼,1.65,1
2019-04-16,KIA 타이거즈,윌랜드,4.88,2
2019-04-16,롯데 자이언츠,김건국,9.00,2
2019-04-16,LG 트윈스,윌슨,0.26,3
2019-04-16,NC 다이노스,박진우,2.05,3
2019-04-16,한화 이글스,서폴드,3.69,4
2019-04-16,KT 위즈,쿠에바스,4.55,4
2019-04-16,키움 히어로즈,안우진,2.52,5
2019-04-16,삼성 라이온즈,맥과이어,6.56,5
2019-04-17,SK 와이번스,산체스,2.48,1
2019-04-17,두산 베어스,홍상삼,5.79,1
2019-04-17,KIA 타이거즈,양현종,6.92,2
2019-04-17,롯데 자이언츠,레일리,4.88,2
2019-04-17,LG 트윈스,켈리,2.67,3
2019-04-17,NC 다이노스,버틀러,2.86,3
2019-04-17,한화 이글스,채드벨,3.82,4
2019-04-17,KT 위즈,배제성,6.75,4
2019-04-17,키움 히어로즈,김태훈,5.03,5
2019-04-17,삼성 라이온즈,백정현,5.28,5
2019-04-18,SK 와이번스,다익손,3.07,1
2019-04-18,두산 베어스,후랭코프,4.82,1
2019-04-18,KIA 타이거즈,터너,4.82,2
2019-04-18,롯데 자이언츠,김원중,2.05,2
2019-04-18,LG 트윈스,차우찬,0.75,3
2019-04-18,NC 다이노스,루친스키,2.57,3
2019-04-18,한화 이글스,이태양,7.31,4
2019-04-18,KT 위즈,알칸타라,2.67,4
2019-04-18,키움 히어로즈,요키시,4.25,5
2019-04-18,삼성 라이온즈,헤일리,2.61,5
2019-04-19,삼성 라이온즈,윤성환,3.18,1
2019-04-19,한화 이글스,김범수,3.00,1
2019-04-19,키움 히어로즈,최원태,2.25,2
2019-04-19,LG 트윈스,김대현,17.47,2
2019-04-19,NC 다이노스,이재학,4.67,3
2019-04-19,SK 와이번스,박종훈,3.25,3
2019-04-19,KT 위즈,금민철,2.35,4
2019-04-19,롯데 자이언츠,톰슨,3.82,4
2019-04-19,두산 베어스,유희관,3.58,5
2019-04-19,KIA 타이거즈,김기훈,5.91,5
2019-04-20,삼성 라이온즈,최채흥,7.11,1
2019-04-20,한화 이글스,장민재,3.55,1
2019-04-20,키움 히어로즈,이승호,3.77,2
2019-04-20,LG 트윈스,배재준,6.08,2
2019-04-20,NC 다이노스,김영규,4.62,3
2019-04-20,SK 와이번스,문승원,2.77,3
2019-04-20,KT 위즈,김민,6.04,4
2019-04-20,롯데 자이언츠,장시환,6.10,4
2019-04-20,두산 베어스,이영하,1.67,5
2019-04-20,KIA 타이거즈,홍건희,4.76,5
2019-04-21,삼성 라이온즈,맥과이어,4.73,1
2019-04-21,한화 이글스,서폴드,5.80,1
2019-04-21,키움 히어로즈,브리검,4.12,2
2019-04-21,LG 트윈스,윌슨,0.66,2
2019-04-21,NC 다이노스,박진우,2.43,3
2019-04-21,SK 와이번스,김광현,3.89,3
2019-04-21,KT 위즈,쿠에바스,4.17,4
2019-04-21,롯데 자이언츠,박시영,3.21,4
2019-04-21,두산 베어스,린드블럼,1.63,5
2019-04-21,KIA 타이거즈,윌랜드,5.93,5
2019-04-23,KIA 타이거즈,양승철,12.38,1
2019-04-23,LG 트윈스,켈리,2.72,1
2019-04-23,NC 다이노스,버틀러,3.33,2
2019-04-23,KT 위즈,금민철,2.48,2
2019-04-23,두산 베어스,이현호,2.38,3
2019-04-23,키움 히어로즈,안우진,4.06,3
2019-04-24,롯데 자이언츠,레일리,3.89,1
2019-04-24,한화 이글스,채드벨,4.04,1
2019-04-24,KIA 타이거즈,터너,5.85,2
2019-04-24,LG 트윈스,차우찬,0.87,2
2019-04-24,SK 와이번스,다익손,3.86,3
2019-04-24,삼성 라이온즈,헤일리,2.59,3
2019-04-24,NC 다이노스,루친스키,2.57,4
2019-04-24,KT 위즈,알칸타라,3.00,4
2019-04-24,두산 베어스,후랭코프,4.76,5
2019-04-24,키움 히어로즈,요키시,4.29,5
2019-04-25,SK 와이번스,박종훈,3.31,1
2019-04-25,삼성 라이온즈,윤성환,3.52,1
2019-04-25,두산 베어스,유희관,4.20,2
2019-04-25,키움 히어로즈,최원태,3.68,2
2019-04-26,롯데 자이언츠,톰슨,4.41,1
2019-04-26,두산 베어스,이영하,1.97,1
2019-04-26,SK 와이번스,문승원,2.18,2
2019-04-26,KT 위즈,김민,5.40,2
2019-04-26,KIA 타이거즈,양현종,8.01,3
2019-04-26,키움 히어로즈,이승호,3.65,3
2019-04-27,롯데 자이언츠,장시환,6.46,1
2019-04-27,두산 베어스,린드블럼,1.38,1
2019-04-27,LG 트윈스,윌슨,0.57,2
2019-04-27,삼성 라이온즈,맥과이어,5.30,2
2019-04-27,한화 이글스,서폴드,5.75,3
2019-04-27,NC 다이노스,김영규,3.86,3
2019-04-27,SK 와이번스,김광현,3.40,4
2019-04-27,KT 위즈,쿠에바스,3.92,4
2019-04-27,KIA 타이거즈,윌랜드,5.79,5
2019-04-27,키움 히어로즈,브리검,3.55,5
2019-04-28,롯데 자이언츠,김원중,3.74,1
2019-04-28,두산 베어스,이현호,2.12,1
2019-04-28,LG 트윈스,켈리,2.49,2
2019-04-28,삼성 라이온즈,원태인,2.63,2
2019-04-28,한화 이글스,장민재,4.15,3
2019-04-28,NC 다이노스,이재학,4.32,3
2019-04-28,SK 와이번스,산체스,2.00,4
2019-04-28,KT 위즈,이대은,5.55,4
2019-04-28,KIA 타이거즈,홍건희,6.46,5
2019-04-28,키움 히어로즈,안우진,4.50,5
2019-04-30,두산 베어스,후랭코프,4.43,1
2019-04-30,한화 이글스,채드벨,3.30,1
2019-04-30,KT 위즈,금민철,4.50,2
2019-04-30,LG 트윈스,차우찬,1.50,2
2019-04-30,키움 히어로즈,요키시,4.79,3
2019-04-30,SK 와이번스,다익손,3.58,3
2019-04-30,NC 다이노스,박진우,3.05,4
2019-04-30,롯데 자이언츠,레일리,3.46,4
2019-04-30,삼성 라이온즈,백정현,5.29,5
2019-04-30,KIA 타이거즈,터너,4.81,5
2019-05-01,두산 베어스,유희관,4.63,1
2019-05-01,한화 이글스,김범수,2.65,1
2019-05-01,KT 위즈,알칸타라,3.07,2
2019-05-01,LG 트윈스,배재준,5.46,2
2019-05-01,키움 히어로즈,최원태,2.97,3
2019-05-01,SK 와이번스,박종훈,2.72,3
2019-05-01,NC 다이노스,버틀러,4.18,4
2019-05-01,롯데 자이언츠,박시영,5.00,4
2019-05-01,삼성 라이온즈,윤성환,3.54,5
2019-05-01,KIA 타이거즈,김기훈,6.84,5
2019-05-02,두산 베어스,이영하,1.95,1
2019-05-02,한화 이글스,김민우,6.41,1
2019-05-02,KT 위즈,김민,5.49,2
2019-05-02,LG 트윈스,장원삼,10.13,2
2019-05-02,키움 히어로즈,이승호,4.61,3
2019-05-02,SK 와이번스,문승원,3.62,3
2019-05-02,NC 다이노스,루친스키,2.20,4
2019-05-02,롯데 자이언츠,톰슨,4.31,4
2019-05-02,삼성 라이온즈,최채흥,7.88,5
2019-05-02,KIA 타이거즈,양현종,6.94,5
2019-05-03,KT 위즈,쿠에바스,3.73,1
2019-05-03,한화 이글스,서폴드,5.10,1
2019-05-03,LG 트윈스,윌슨,1.57,2
2019-05-03,두산 베어스,린드블럼,1.54,2
2019-05-03,SK 와이번스,김광현,3.55,3
2019-05-03,롯데 자이언츠,장시환,6.99,3
2019-05-03,삼성 라이온즈,맥과이어,4.98,4
2019-05-03,키움 히어로즈,브리검,3.45,4
2019-05-03,KIA 타이거즈,윌랜드,5.95,5
2019-05-03,NC 다이노스,김영규,5.12,5
2019-05-04,LG 트윈스,켈리,2.55,1
2019-05-04,두산 베어스,이현호,2.11,1
2019-05-04,SK 와이번스,산체스,1.93,2
2019-05-04,롯데 자이언츠,김원중,4.93,2
2019-05-04,삼성 라이온즈,원태인,2.18,3
2019-05-04,키움 히어로즈,안우진,4.36,3
2019-05-04,KT 위즈,이대은,6.00,4
2019-05-04,한화 이글스,장민재,4.79,4
2019-05-04,KIA 타이거즈,홍건희,4.91,5
2019-05-04,NC 다이노스,이재학,3.66,5
2019-05-05,KT 위즈,금민철,5.57,1
2019-05-05,한화 이글스,채드벨,3.26,1
2019-05-05,LG 트윈스,차우찬,2.54,2
2019-05-05,두산 베어스,후랭코프,3.86,2
2019-05-05,SK 와이번스,다익손,3.65,3
2019-05-05,롯데 자이언츠,레일리,3.54,3
2019-05-05,KIA 타이거즈,터너,5.88,4
2019-05-05,NC 다이노스,박진우,3.12,4
2019-05-05,삼성 라이온즈,헤일리,4.19,5
2019-05-05,키움 히어로즈,요키시,4.47,5
2019-05-07,KIA 타이거즈,강이준,5.40,1
2019-05-07,두산 베어스,유희관,4.32,1
2019-05-07,한화 이글스,김범수,5.14,2
2019-05-07,SK 와이번스,박종훈,2.70,2
2019-05-07,NC 다이노스,버틀러,4.46,3
2019-05-07,삼성 라이온즈,백정현,5.31,3
2019-05-07,롯데 자이언츠,박시영,6.05,4
2019-05-07,KT 위즈,알칸타라,2.98,4
2019-05-07,LG 트윈스,배재준,6.75,5
2019-05-07,키움 히어로즈,최원태,4.20,5
2019-05-08,KIA 타이거즈,양현종,6.02,1
2019-05-08,두산 베어스,이영하,1.60,1
2019-05-08,한화 이글스,김민우,8.59,2
2019-05-08,SK 와이번스,문승원,3.53,2
2019-05-08,NC 다이노스,루친스키,2.20,3
2019-05-08,삼성 라이온즈,윤성환,2.68,3
2019-05-08,롯데 자이언츠,톰슨,4.87,4
2019-05-08,KT 위즈,김민,5.16,4
2019-05-08,LG 트윈스,장원삼,8.53,5
2019-05-08,키움 히어로즈,이승호,3.78,5
2019-05-09,KIA 타이거즈,윌랜드,5.40,1
2019-05-09,두산 베어스,린드블럼,1.53,1
2019-05-09,한화 이글스,서폴드,4.53,2
2019-05-09,SK 와이번스,김광현,3.38,2
2019-05-09,NC 다이노스,김영규,6.03,3
2019-05-09,삼성 라이온즈,맥과이어,5.32,3
2019-05-09,롯데 자이언츠,장시환,6.48,4
2019-05-09,KT 위즈,쿠에바스,5.20,4
2019-05-09,LG 트윈스,윌슨,1.66,5
2019-05-09,키움 히어로즈,브리검,3.13,5
2019-05-10,한화 이글스,장민재,4.22,1
2019-05-10,LG 트윈스,켈리,2.44,1
2019-05-10,롯데 자이언츠,김원중,5.40,2
2019-05-10,삼성 라이온즈,원태인,4.07,2
2019-05-10,키움 히어로즈,안우진,4.38,3
2019-05-10,KT 위즈,이대은,6.62,3
2019-05-10,SK 와이번스,산체스,1.84,4
2019-05-10,KIA 타이거즈,홍건희,5.40,4
2019-05-10,두산 베어스,이현호,3.47,5
2019-05-10,NC 다이노스,송명기,11.57,5
2019-05-11,한화 이글스,채드벨,3.95,1
2019-05-11,LG 트윈스,차우찬,2.62,1
2019-05-11,롯데 자이언츠,레일리,3.64,2
2019-05-11,삼성 라이온즈,헤일리,3.67,2
2019-05-11,두산 베어스,후랭코프,3.35,3
2019-05-11,NC 다이노스,박진우,3.88,3
2019-05-11,키움 히어로즈,요키시,4.19,4
2019-05-11,KT 위즈,금민철,4.82,4
2019-05-11,SK 와이번스,다익손,3.83,5
2019-05-11,KIA 타이거즈,터너,6.17,5
2019-05-12,한화 이글스,김범수,4.85,1
2019-05-12,LG 트윈스,이우찬,2.96,1
2019-05-12,롯데 자이언츠,박시영,7.84,2
2019-05-12,삼성 라이온즈,백정현,5.71,2
2019-05-12,두산 베어스,이용찬,3.10,3
2019-05-12,NC 다이노스,버틀러,4.37,3
2019-05-12,키움 히어로즈,김태훈,4.54,4
2019-05-12,KT 위즈,알칸타라,2.72,4
2019-05-12,SK 와이번스,박종훈,3.06,5
2019-05-12,KIA 타이거즈,김기훈,7.14,5
2019-05-14,키움 히어로즈,이승호,4.34,1
2019-05-14,한화 이글스,김민우,7.48,1
2019-05-14,삼성 라이온즈,맥과이어,5.09,2
2019-05-14,두산 베어스,이영하,1.88,2
2019-05-14,LG 트윈스,장원삼,7.94,3
2019-05-14,롯데 자이언츠,톰슨,4.05,3
2019-05-14,SK 와이번스,문승원,3.83,4
2019-05-14,NC 다이노스,루친스키,2.09,4
2019-05-14,KT 위즈,김민,4.36,5
2019-05-14,KIA 타이거즈,양현종,5.36,5
2019-05-15,키움 히어로즈,브리검,3.40,1
2019-05-15,한화 이글스,서폴드,4.30,1
2019-05-15,삼성 라이온즈,윤성환,2.93,2
2019-05-15,두산 베어스,린드블럼,1.48,2
2019-05-15,LG 트윈스,윌슨,1.89,3
2019-05-15,롯데 자이언츠,장시환,6.19,3
2019-05-15,SK 와이번스,김광현,3.28,4
2019-05-15,NC 다이노스,유원상,4.85,4
2019-05-15,KT 위즈,쿠에바스,4.70,5
2019-05-15,KIA 타이거즈,윌랜드,5.40,5
2019-05-16,키움 히어로즈,안우진,5.75,1
2019-05-16,한화 이글스,장민재,4.84,1
2019-05-16,삼성 라이온즈,원태인,3.56,2
2019-05-16,두산 베어스,유희관,3.73,2
2019-05-16,LG 트윈스,켈리,2.17,3
2019-05-16,롯데 자이언츠,김원중,5.07,3
2019-05-16,SK 와이번스,산체스,2.26,4
2019-05-16,NC 다이노스,박진우,3.79,4
2019-05-16,KT 위즈,이대은,5.88,5
2019-05-16,KIA 타이거즈,홍건희,6.25,5
2019-05-17,KIA 타이거즈,터너,5.37,1
2019-05-17,한화 이글스,채드벨,4.03,1
2019-05-17,NC 다이노스,구창모,1.64,2
2019-05-17,LG 트윈스,차우찬,3.67,2
2019-05-17,두산 베어스,후랭코프,3.02,3
2019-05-17,SK 와이번스,다익손,3.74,3
2019-05-17,삼성 라이온즈,헤일리,3.80,4
2019-05-17,KT 위즈,금민철,5.54,4
2019-05-17,롯데 자이언츠,레일리,4.25,5
2019-05-17,키움 히어로즈,요키시,3.71,5
2019-05-18,KIA 타이거즈,강이준,7.04,1
2019-05-18,한화 이글스,김범수,4.55,1
2019-05-18,NC 다이노스,버틀러,4.21,2
2019-05-18,LG 트윈스,류제국,3.60,2
2019-05-18,두산 베어스,이용찬,2.80,3
2019-05-18,SK 와이번스,박종훈,3.38,3
2019-05-18,삼성 라이온즈,백정현,5.06,4
2019-05-18,KT 위즈,알칸타라,2.38,4
2019-05-18,롯데 자이언츠,최하늘,27.00,5
2019-05-18,키움 히어로즈,최원태,3.78,5
2019-05-19,KIA 타이거즈,양현종,4.71,1
2019-05-19,한화 이글스,김민우,7.36,1
2019-05-19,롯데 자이언츠,톰슨,5.04,2
2019-05-19,키움 히어로즈,김태훈,4.66,2
2019-05-21,SK 와이번스,김광현,3.25,1
2019-05-21,LG 트윈스,윌슨,1.83,1
2019-05-21,한화 이글스,서폴드,5.08,2
2019-05-21,삼성 라이온즈,맥과이어,4.95,2
2019-05-21,두산 베어스,이영하,2.37,3
2019-05-21,KT 위즈,김민,4.45,3
2019-05-21,롯데 자이언츠,이승헌,31.50,4
2019-05-21,KIA 타이거즈,윌랜드,5.97,4
2019-05-21,NC 다이노스,루친스키,2.00,5
2019-05-21,키움 히어로즈,조영건,81.00,5
2019-05-22,SK 와이번스,산체스,2.04,1
2019-05-22,LG 트윈스,켈리,2.08,1
2019-05-22,한화 이글스,장민재,4.64,2
2019-05-22,삼성 라이온즈,윤성환,3.38,2
2019-05-22,두산 베어스,린드블럼,1.74,3
2019-05-22,KT 위즈,배제성,3.82,3
2019-05-22,롯데 자이언츠,김원중,5.10,4
2019-05-22,KIA 타이거즈,홍건희,6.38,4
2019-05-22,NC 다이노스,박진우,3.62,5
2019-05-22,키움 히어로즈,안우진,5.15,5
2019-05-23,SK 와이번스,다익손,3.58,1
2019-05-23,LG 트윈스,이우찬,2.79,1
2019-05-23,한화 이글스,채드벨,3.74,2
2019-05-23,삼성 라이온즈,원태인,3.16,2
2019-05-23,두산 베어스,유희관,3.28,3
2019-05-23,KT 위즈,금민철,5.00,3
2019-05-23,롯데 자이언츠,김건국,7.46,4
2019-05-23,KIA 타이거즈,터너,4.98,4
2019-05-23,NC 다이노스,구창모,2.00,5
2019-05-23,키움 히어로즈,요키시,3.92,5
2019-05-24,한화 이글스,김범수,4.14,1
2019-05-24,두산 베어스,이현호,3.49,1
2019-05-24,LG 트윈스,류제국,3.60,2
2019-05-24,롯데 자이언츠,레일리,4.45,2
2019-05-24,키움 히어로즈,최원태,3.86,3
2019-05-24,삼성 라이온즈,헤일리,4.21,3
2019-05-24,KT 위즈,알칸타라,2.78,4
2019-05-24,KIA 타이거즈,차명진,3.24,4
2019-05-24,SK 와이번스,박종훈,3.34,5
2019-05-24,NC 다이노스,버틀러,4.17,5
2019-05-25,한화 이글스,김민우,6.98,1
2019-05-25,두산 베어스,이용찬,3.12,1
2019-05-25,LG 트윈스,차우찬,4.09,2
2019-05-25,롯데 자이언츠,톰슨,4.74,2
2019-05-25,키움 히어로즈,이승호,4.97,3
2019-05-25,삼성 라이온즈,백정현,5.57,3
2019-05-25,SK 와이번스,문승원,4.67,4
2019-05-25,NC 다이노스,김영규,6.39,4
2019-05-25,KT 위즈,류희운,23.14,5
2019-05-25,KIA 타이거즈,양현종,4.13,5
2019-05-26,한화 이글스,서폴드,4.70,1
2019-05-26,두산 베어스,이영하,2.27,1
2019-05-26,LG 트윈스,윌슨,1.67,2
2019-05-26,롯데 자이언츠,서준원,7.45,2
2019-05-26,키움 히어로즈,브리검,3.35,3
2019-05-26,삼성 라이온즈,맥과이어,4.91,3
2019-05-26,SK 와이번스,김광현,2.93,4
2019-05-26,NC 다이노스,루친스키,1.80,4
2019-05-26,KT 위즈,김민,5.09,5
2019-05-26,KIA 타이거즈,윌랜드,5.54,5
2019-05-28,KIA 타이거즈,홍건희,5.91,1
2019-05-28,한화 이글스,장민재,4.04,1
2019-05-28,삼성 라이온즈,윤성환,3.54,2
2019-05-28,두산 베어스,린드블럼,1.61,2
2019-05-28,KT 위즈,배제성,3.35,3
2019-05-28,SK 와이번스,산체스,1.83,3
2019-05-28,롯데 자이언츠,김원중,4.87,4
2019-05-28,NC 다이노스,박진우,3.74,4
2019-05-28,LG 트윈스,켈리,2.03,5
