date,team,name,era,game_no
2013-05-08,넥센 히어로즈,김세현,2.87,3
2013-05-08,LG 트윈스,우규민,3.67,3
2013-05-08,두산 베어스,이정호,5.49,4
2013-05-08,SK 와이번스,여건욱,9.56,4
2013-05-09,한화 이글스,바티스타,4.84,1
2013-05-09,NC 다이노스,이태양,3.13,1
2013-05-09,두산 베어스,김선우,3.67,2
2013-05-09,SK 와이번스,레이예스,4.56,2
2013-05-10,SK 와이번스,세든,1.66,1
2013-05-10,넥센 히어로즈,밴헤켄,2.62,1
2013-05-10,NC 다이노스,해커,5.96,2
2013-05-10,두산 베어스,니퍼트,1.86,2
2013-05-10,LG 트윈스,신정락,4.64,3
2013-05-10,롯데 자이언츠,송승준,4.19,3
2013-05-10,KIA 타이거즈,임준섭,5.10,4
2013-05-10,삼성 라이온즈,장원삼,3.18,4
2013-05-11,SK 와이번스,윤희상,3.38,1
2013-05-11,넥센 히어로즈,김병현,4.19,1
2013-05-11,NC 다이노스,이재학,3.91,2
2013-05-11,두산 베어스,노경은,4.50,2
2013-05-11,LG 트윈스,리즈,3.97,3
2013-05-11,롯데 자이언츠,김수완,3.14,3
2013-05-11,KIA 타이거즈,소사,6.22,4
2013-05-11,삼성 라이온즈,윤성환,1.70,4
2013-05-12,SK 와이번스,김광현,3.18,1
2013-05-12,넥센 히어로즈,강윤구,3.82,1
2013-05-12,NC 다이노스,찰리,3.95,2
2013-05-12,두산 베어스,김태영,4.78,2
2013-05-12,LG 트윈스,주키치,5.02,3
2013-05-12,롯데 자이언츠,옥스프링,3.38,3
2013-05-12,KIA 타이거즈,서재응,3.82,4
2013-05-12,삼성 라이온즈,밴덴헐크,3.09,4
2013-05-14,한화 이글스,김혁민,4.28,1
2013-05-14,넥센 히어로즈,김세현,3.19,1
2013-05-14,SK 와이번스,레이예스,4.31,2
2013-05-14,KIA 타이거즈,김진우,2.75,2
2013-05-14,삼성 라이온즈,배영수,4.97,3
2013-05-14,두산 베어스,이정호,6.17,3
2013-05-14,NC 다이노스,아담,3.78,4
2013-05-14,롯데 자이언츠,유먼,2.72,4
2013-05-15,한화 이글스,이브랜드,6.69,1
2013-05-15,넥센 히어로즈,밴헤켄,2.34,1
2013-05-15,SK 와이번스,세든,1.68,2
2013-05-15,KIA 타이거즈,양현종,1.61,2
2013-05-15,삼성 라이온즈,로드리게스,3.30,3
2013-05-15,두산 베어스,김선우,4.54,3
2013-05-15,NC 다이노스,이태양,3.59,4
2013-05-15,롯데 자이언츠,고원준,5.47,4
2013-05-16,한화 이글스,바티스타,4.50,1
2013-05-16,넥센 히어로즈,나이트,3.74,1
2013-05-16,SK 와이번스,백청훈,4.09,2
2013-05-16,KIA 타이거즈,윤석민,3.09,2
2013-05-16,삼성 라이온즈,장원삼,3.33,3
2013-05-16,두산 베어스,니퍼트,1.58,3
2013-05-16,NC 다이노스,해커,5.88,4
2013-05-16,롯데 자이언츠,송승준,4.13,4
2013-05-17,두산 베어스,노경은,4.89,1
2013-05-17,한화 이글스,윤근영,3.93,1
2013-05-17,롯데 자이언츠,김수완,3.15,2
2013-05-17,SK 와이번스,윤희상,3.32,2
2013-05-17,삼성 라이온즈,윤성환,1.64,3
2013-05-17,NC 다이노스,이재학,3.41,3
2013-05-17,KIA 타이거즈,소사,5.64,4
2013-05-17,LG 트윈스,리즈,4.03,4
2013-05-18,두산 베어스,이혜천,8.22,1
2013-05-18,한화 이글스,송창현,4.50,1
2013-05-18,삼성 라이온즈,밴덴헐크,3.00,2
2013-05-18,NC 다이노스,찰리,3.49,2
2013-05-18,KIA 타이거즈,서재응,3.51,3
2013-05-18,LG 트윈스,우규민,3.70,3
2013-05-18,롯데 자이언츠,옥스프링,3.91,4
2013-05-18,SK 와이번스,김광현,4.23,4
2013-05-19,두산 베어스,이정호,7.66,1
2013-05-19,한화 이글스,김혁민,5.26,1
2013-05-19,삼성 라이온즈,배영수,5.23,2
2013-05-19,NC 다이노스,아담,4.65,2
2013-05-19,KIA 타이거즈,김진우,3.10,3
2013-05-19,LG 트윈스,류제국,6.75,3
2013-05-19,롯데 자이언츠,유먼,2.75,4
2013-05-19,SK 와이번스,레이예스,4.19,4
2013-05-21,한화 이글스,이브랜드,7.07,1
2013-05-21,KIA 타이거즈,양현종,1.79,1
2013-05-21,넥센 히어로즈,밴헤켄,2.47,2
2013-05-21,두산 베어스,김태영,5.23,2
2013-05-21,NC 다이노스,이태양,3.70,3
2013-05-21,SK 와이번스,세든,1.80,3
2013-05-21,LG 트윈스,신재웅,4.73,4
2013-05-21,삼성 라이온즈,로드리게스,3.74,4
2013-05-22,한화 이글스,바티스타,4.02,1
2013-05-22,KIA 타이거즈,윤석민,3.38,1
2013-05-22,넥센 히어로즈,김병현,4.30,2
2013-05-22,두산 베어스,니퍼트,2.65,2
2013-05-22,NC 다이노스,해커,5.53,3
2013-05-22,SK 와이번스,백청훈,5.68,3
2013-05-22,LG 트윈스,리즈,3.58,4
2013-05-22,삼성 라이온즈,장원삼,3.67,4
2013-05-23,한화 이글스,송창현,9.00,1
2013-05-23,KIA 타이거즈,소사,5.13,1
2013-05-23,넥센 히어로즈,나이트,3.40,2
2013-05-23,두산 베어스,노경은,4.27,2
2013-05-23,NC 다이노스,이재학,3.10,3
2013-05-23,SK 와이번스,윤희상,3.77,3
2013-05-23,LG 트윈스,주키치,4.84,4
2013-05-23,삼성 라이온즈,윤성환,1.90,4
2013-05-24,롯데 자이언츠,송승준,3.76,1
2013-05-24,넥센 히어로즈,강윤구,3.68,1
2013-05-24,NC 다이노스,찰리,3.05,2
2013-05-24,KIA 타이거즈,서재응,5.20,2
2013-05-24,삼성 라이온즈,밴덴헐크,2.76,3
2013-05-24,한화 이글스,김혁민,5.09,3
2013-05-24,SK 와이번스,김광현,4.15,4
2013-05-24,LG 트윈스,우규민,3.97,4
2013-05-25,롯데 자이언츠,옥스프링,3.97,1
2013-05-25,넥센 히어로즈,김세현,3.24,1
2013-05-25,NC 다이노스,아담,4.31,2
2013-05-25,KIA 타이거즈,김진우,3.92,2
2013-05-25,삼성 라이온즈,배영수,4.71,3
2013-05-25,한화 이글스,김경태,5.17,3
2013-05-25,SK 와이번스,레이예스,3.84,4
2013-05-25,LG 트윈스,신정락,4.25,4
2013-05-26,롯데 자이언츠,유먼,3.30,1
2013-05-26,넥센 히어로즈,밴헤켄,2.36,1
2013-05-26,NC 다이노스,이태양,3.76,2
2013-05-26,KIA 타이거즈,양현종,1.79,2
2013-05-26,삼성 라이온즈,로드리게스,3.99,3
2013-05-26,한화 이글스,이브랜드,5.94,3
2013-05-26,SK 와이번스,세든,1.72,4
2013-05-26,LG 트윈스,류제국,3.72,4
2013-05-28,한화 이글스,바티스타,4.00,1
2013-05-28,LG 트윈스,리즈,3.66,1
2013-05-28,두산 베어스,유희관,3.28,2
2013-05-28,롯데 자이언츠,김수완,3.80,2
2013-05-29,넥센 히어로즈,나이트,3.34,1
2013-05-29,NC 다이노스,해커,5.10,1
2013-05-29,한화 이글스,김경태,5.82,2
2013-05-29,LG 트윈스,주키치,4.53,2
2013-05-29,두산 베어스,노경은,4.22,3
