date,team,name,era,game_no
2006-04-08,KIA 타이거즈,김진우,1.35,1
2006-04-08,한화 이글스,송진우,1.42,1
2006-04-08,롯데 자이언츠,이상목,1.50,2
2006-04-08,삼성 라이온즈,배영수,6.75,2
2006-04-08,LG 트윈스,최상덕,18.00,3
2006-04-08,두산 베어스,리오스,1.29,3
2006-04-08,현대 유니콘스,캘러웨이,2.57,4
2006-04-08,SK 와이번스,신승현,0.00,4
2006-04-09,KIA 타이거즈,한기주,11.25,1
2006-04-09,한화 이글스,김해님,3.60,1
2006-04-09,롯데 자이언츠,장원준,7.36,2
2006-04-09,삼성 라이온즈,하리칼라,3.60,2
2006-04-09,LG 트윈스,이승호,1.59,3
2006-04-09,두산 베어스,랜들,8.44,3
2006-04-09,현대 유니콘스,송신영,1.69,4
2006-04-09,SK 와이번스,김원형,11.25,4
2006-04-11,삼성 라이온즈,임동규,0.00,1
2006-04-11,현대 유니콘스,장원삼,2.45,1
2006-04-11,한화 이글스,정민철,3.18,2
2006-04-11,LG 트윈스,텔레마코,0.00,2
2006-04-12,두산 베어스,박명환,1.50,1
2006-04-12,KIA 타이거즈,그레이싱어,1.17,1
2006-04-12,한화 이글스,류현진,0.00,2
2006-04-12,LG 트윈스,심수창,5.79,2
2006-04-12,SK 와이번스,채병용,4.50,3
2006-04-12,롯데 자이언츠,염종석,3.86,3
2006-04-12,삼성 라이온즈,브라운,1.50,4
2006-04-12,현대 유니콘스,오주원,3.38,4
2006-04-13,두산 베어스,리오스,1.29,1
2006-04-13,KIA 타이거즈,김진우,1.23,1
2006-04-13,한화 이글스,문동환,0.00,2
2006-04-13,LG 트윈스,김광삼,1.50,2
2006-04-13,SK 와이번스,윤길현,4.05,3
2006-04-13,롯데 자이언츠,이상목,5.06,3
2006-04-13,삼성 라이온즈,전병호,3.52,4
2006-04-13,현대 유니콘스,캘러웨이,1.23,4
2006-04-14,SK 와이번스,신승현,1.38,1
2006-04-14,한화 이글스,송진우,4.50,1
2006-04-14,삼성 라이온즈,배영수,6.97,2
2006-04-14,두산 베어스,랜들,7.50,2
2006-04-14,LG 트윈스,이승호,3.09,3
2006-04-14,롯데 자이언츠,장원준,2.31,3
2006-04-14,KIA 타이거즈,강철민,1.50,4
2006-04-14,현대 유니콘스,송신영,5.79,4
2006-04-15,SK 와이번스,김원형,4.76,1
2006-04-15,한화 이글스,김해님,3.48,1
2006-04-15,삼성 라이온즈,하리칼라,1.50,2
2006-04-15,두산 베어스,김명제,0.00,2
2006-04-15,LG 트윈스,최원호,13.50,3
2006-04-15,롯데 자이언츠,김수화,1.00,3
2006-04-15,KIA 타이거즈,한기주,8.31,4
2006-04-15,현대 유니콘스,전준호,5.40,4
2006-04-16,SK 와이번스,송은범,2.70,1
2006-04-16,한화 이글스,정민철,8.31,1
2006-04-16,삼성 라이온즈,임동규,1.54,2
2006-04-16,두산 베어스,이혜천,3.68,2
2006-04-16,LG 트윈스,텔레마코,4.15,3
2006-04-16,롯데 자이언츠,주형광,7.20,3
2006-04-16,KIA 타이거즈,이동현,5.68,4
2006-04-16,현대 유니콘스,장원삼,1.17,4
2006-04-18,한화 이글스,류현진,0.64,1
2006-04-18,삼성 라이온즈,전병호,4.61,1
2006-04-18,롯데 자이언츠,이상목,3.68,2
2006-04-18,KIA 타이거즈,그레이싱어,0.57,2
2006-04-18,현대 유니콘스,오주원,1.59,3
2006-04-18,두산 베어스,박명환,4.76,3
2006-04-18,LG 트윈스,김광삼,2.45,4
2006-04-18,SK 와이번스,채병용,2.53,4
2006-04-19,LG 트윈스,심수창,5.40,1
2006-04-19,SK 와이번스,신승현,1.42,1
2006-04-20,한화 이글스,문동환,2.57,1
2006-04-20,삼성 라이온즈,배영수,5.87,1
2006-04-20,롯데 자이언츠,장원준,3.24,2
2006-04-20,KIA 타이거즈,김진우,0.83,2
2006-04-20,현대 유니콘스,캘러웨이,0.83,3
2006-04-20,두산 베어스,리오스,1.23,3
2006-04-20,LG 트윈스,이승호,2.29,4
2006-04-20,SK 와이번스,윤길현,3.55,4
2006-04-21,두산 베어스,랜들,6.16,1
2006-04-21,한화 이글스,송진우,4.11,1
