date,team,name,era,game_no
2015-03-28,한화 이글스,탈보트,1.50,1
2015-03-28,넥센 히어로즈,밴헤켄,6.35,1
2015-03-28,한화 이글스,탈보트,1.50,2
2015-03-28,넥센 히어로즈,밴헤켄,6.35,2
2015-03-28,NC 다이노스,찰리,1.93,3
2015-03-28,두산 베어스,마야,6.00,3
2015-03-28,KT 위즈,어윈,14.54,4
2015-03-28,롯데 자이언츠,레일리,18.90,4
2015-03-28,SK 와이번스,밴와트,9.00,5
2015-03-28,삼성 라이온즈,피가로,0.00,5
2015-03-28,LG 트윈스,소사,3.00,6
2015-03-28,KIA 타이거즈,양현종,0.00,6
2015-03-29,한화 이글스,송은범,4.50,1
2015-03-29,넥센 히어로즈,한현희,5.40,1
2015-03-29,NC 다이노스,손민한,4.05,2
2015-03-29,두산 베어스,장원준,1.29,2
2015-03-29,KT 위즈,시스코,11.25,3
2015-03-29,롯데 자이언츠,송승준,3.00,3
2015-03-29,SK 와이번스,윤희상,6.23,4
2015-03-29,삼성 라이온즈,차우찬,10.80,4
2015-03-29,LG 트윈스,임지섭,11.57,5
2015-03-29,KIA 타이거즈,험버,4.50,5
2015-03-31,롯데 자이언츠,린드블럼,1.50,1
2015-03-31,LG 트윈스,루카스,7.71,1
2015-03-31,삼성 라이온즈,백정현,13.50,2
2015-03-31,KT 위즈,옥스프링,13.50,2
2015-04-01,두산 베어스,유희관,1.50,1
2015-04-01,한화 이글스,유먼,6.75,1
2015-04-01,넥센 히어로즈,피어밴드,9.00,2
2015-04-01,NC 다이노스,해커,1.50,2
2015-04-01,롯데 자이언츠,이상화,3.60,3
2015-04-01,LG 트윈스,임정우,2.08,3
2015-04-01,KIA 타이거즈,스틴슨,0.00,4
2015-04-01,SK 와이번스,김광현,3.18,4
2015-04-01,삼성 라이온즈,윤성환,0.00,5
2015-04-01,KT 위즈,박세웅,7.20,5
2015-04-02,두산 베어스,진야곱,12.00,1
2015-04-02,한화 이글스,탈보트,0.82,1
2015-04-03,한화 이글스,송은범,4.50,1
2015-04-03,NC 다이노스,찰리,2.61,1
2015-04-03,SK 와이번스,밴와트,10.80,2
2015-04-03,넥센 히어로즈,밴헤켄,3.09,2
2015-04-03,삼성 라이온즈,클로이드,1.50,3
2015-04-03,LG 트윈스,소사,3.21,3
2015-04-03,두산 베어스,마야,4.15,4
2015-04-03,롯데 자이언츠,레일리,5.56,4
2015-04-03,KIA 타이거즈,양현종,0.00,5
2015-04-03,KT 위즈,어윈,9.00,5
2015-04-04,SK 와이번스,윤희상,5.40,1
2015-04-04,넥센 히어로즈,한현희,9.00,1
2015-04-04,삼성 라이온즈,피가로,2.08,2
2015-04-04,LG 트윈스,임지섭,2.89,2
2015-04-04,KIA 타이거즈,험버,2.70,3
2015-04-04,KT 위즈,시스코,8.68,3
2015-04-05,한화 이글스,유창식,9.95,1
2015-04-05,NC 다이노스,손민한,2.13,1
2015-04-05,삼성 라이온즈,차우찬,5.40,2
2015-04-05,LG 트윈스,루카스,9.72,2
2015-04-05,두산 베어스,장원준,3.75,3
2015-04-05,롯데 자이언츠,송승준,3.97,3
2015-04-05,KIA 타이거즈,문경찬,1.69,4
2015-04-05,KT 위즈,옥스프링,5.40,4
2015-04-05,SK 와이번스,백청훈,3.60,5
2015-04-05,넥센 히어로즈,문성현,18.90,5
2015-04-07,LG 트윈스,임정우,2.79,1
2015-04-07,한화 이글스,탈보트,2.35,1
2015-04-07,넥센 히어로즈,피어밴드,5.56,2
2015-04-07,두산 베어스,유희관,4.63,2
2015-04-07,KT 위즈,박세웅,6.30,3
2015-04-07,SK 와이번스,김광현,2.53,3
2015-04-07,롯데 자이언츠,린드블럼,2.31,4
2015-04-07,삼성 라이온즈,장원삼,1.42,4
2015-04-07,NC 다이노스,해커,1.42,5
2015-04-07,KIA 타이거즈,스틴슨,3.18,5
2015-04-08,LG 트윈스,소사,3.00,1
2015-04-08,한화 이글스,유먼,3.65,1
2015-04-08,넥센 히어로즈,김대우,15.75,2
2015-04-08,두산 베어스,진야곱,7.88,2
2015-04-08,KT 위즈,정대현,2.25,3
2015-04-08,SK 와이번스,켈리,1.35,3
2015-04-08,롯데 자이언츠,이상화,4.22,4
2015-04-08,삼성 라이온즈,윤성환,0.00,4
2015-04-08,NC 다이노스,이재학,6.75,5
2015-04-08,KIA 타이거즈,임기준,16.50,5
2015-04-09,LG 트윈스,장진용,3.38,1
2015-04-09,한화 이글스,유창식,9.00,1
2015-04-09,넥센 히어로즈,밴헤켄,2.55,2
2015-04-09,두산 베어스,마야,2.45,2
2015-04-09,KT 위즈,어윈,10.22,3
2015-04-09,SK 와이번스,밴와트,7.43,3
2015-04-09,롯데 자이언츠,레일리,5.51,4
2015-04-09,삼성 라이온즈,클로이드,2.77,4
2015-04-09,NC 다이노스,찰리,2.81,5
2015-04-09,KIA 타이거즈,양현종,1.89,5
2015-04-10,KT 위즈,시스코,7.04,1
2015-04-10,넥센 히어로즈,한현희,5.06,1
2015-04-10,SK 와이번스,윤희상,4.32,2
2015-04-10,NC 다이노스,이태양,2.84,2
2015-04-10,두산 베어스,니퍼트,2.25,3
2015-04-10,LG 트윈스,임지섭,2.93,3
2015-04-10,한화 이글스,배영수,12.71,4
2015-04-10,롯데 자이언츠,심수창,0.00,4
2015-04-10,KIA 타이거즈,험버,3.60,5
2015-04-10,삼성 라이온즈,피가로,2.84,5
2015-04-11,KT 위즈,옥스프링,3.18,1
2015-04-11,넥센 히어로즈,문성현,9.72,1
2015-04-11,SK 와이번스,백청훈,2.70,2
2015-04-11,NC 다이노스,손민한,2.37,2
2015-04-11,두산 베어스,장원준,3.32,3
2015-04-11,LG 트윈스,루카스,8.79,3
2015-04-11,한화 이글스,안영명,3.18,4
2015-04-11,롯데 자이언츠,송승준,4.15,4
2015-04-11,KIA 타이거즈,문경찬,4.50,5
2015-04-11,삼성 라이온즈,차우찬,4.34,5
2015-04-12,KT 위즈,박세웅,6.23,1
2015-04-12,넥센 히어로즈,피어밴드,6.61,1
2015-04-12,SK 와이번스,김광현,5.17,2
2015-04-12,NC 다이노스,해커,3.78,2
2015-04-12,두산 베어스,유희관,3.38,3
2015-04-12,LG 트윈스,임정우,3.14,3
2015-04-12,KIA 타이거즈,스틴슨,4.32,4
2015-04-12,삼성 라이온즈,장원삼,5.11,4
2015-04-12,한화 이글스,탈보트,5.63,5
2015-04-12,롯데 자이언츠,린드블럼,2.89,5
2015-04-14,삼성 라이온즈,윤성환,2.00,1
2015-04-14,한화 이글스,유먼,3.93,1
2015-04-14,NC 다이노스,이재학,7.04,2
2015-04-14,롯데 자이언츠,레일리,4.84,2
2015-04-14,두산 베어스,진야곱,5.73,3
2015-04-14,KT 위즈,정대현,4.09,3
2015-04-15,삼성 라이온즈,클로이드,3.32,1
2015-04-15,한화 이글스,유창식,7.98,1
2015-04-15,KIA 타이거즈,양현종,2.13,2
2015-04-15,LG 트윈스,소사,3.81,2
2015-04-15,넥센 히어로즈,밴헤켄,3.18,3
2015-04-15,SK 와이번스,켈리,1.98,3
2015-04-15,NC 다이노스,찰리,3.86,4
2015-04-15,롯데 자이언츠,이상화,2.76,4
2015-04-15,두산 베어스,이현호,5.68,5
2015-04-15,KT 위즈,시스코,7.64,5
2015-04-16,KIA 타이거즈,임기준,14.00,1
2015-04-16,LG 트윈스,임지섭,3.48,1
2015-04-16,넥센 히어로즈,한현희,7.11,2
2015-04-16,SK 와이번스,밴와트,6.91,2
2015-04-16,NC 다이노스,이태양,2.19,3
2015-04-16,롯데 자이언츠,심수창,2.25,3
2015-04-17,NC 다이노스,손민한,4.24,1
2015-04-17,한화 이글스,안영명,2.76,1
2015-04-17,롯데 자이언츠,송승준,7.50,2
2015-04-17,두산 베어스,니퍼트,1.80,2
2015-04-17,LG 트윈스,루카스,6.43,3
2015-04-17,SK 와이번스,윤희상,4.76,3
2015-04-17,KT 위즈,옥스프링,4.91,4
2015-04-17,삼성 라이온즈,피가로,2.42,4
2015-04-17,넥센 히어로즈,문성현,7.30,5
2015-04-17,KIA 타이거즈,험버,3.00,5
2015-04-18,NC 다이노스,해커,4.03,1
2015-04-18,한화 이글스,탈보트,6.75,1
2015-04-18,롯데 자이언츠,린드블럼,2.70,2
2015-04-18,두산 베어스,장원준,4.13,2
2015-04-18,LG 트윈스,임정우,3.26,3
2015-04-18,SK 와이번스,김광현,5.40,3
2015-04-18,KT 위즈,박세웅,5.50,4
2015-04-18,삼성 라이온즈,장원삼,3.93,4
2015-04-18,넥센 히어로즈,피어밴드,5.48,5
2015-04-18,KIA 타이거즈,스틴슨,4.84,5
2015-04-19,넥센 히어로즈,송신영,1.35,1
2015-04-19,KIA 타이거즈,문경찬,7.90,1
2015-04-21,두산 베어스,마야,6.12,1
2015-04-21,넥센 히어로즈,밴헤켄,2.51,1
2015-04-21,삼성 라이온즈,윤성환,1.44,2
2015-04-21,NC 다이노스,찰리,5.01,2
2015-04-21,한화 이글스,유먼,4.50,3
2015-04-21,LG 트윈스,소사,3.00,3
2015-04-21,SK 와이번스,켈리,2.33,4
2015-04-21,KT 위즈,시스코,8.27,4
2015-04-21,롯데 자이언츠,레일리,4.66,5
2015-04-21,KIA 타이거즈,양현종,1.95,5
2015-04-22,두산 베어스,유희관,4.38,1
2015-04-22,넥센 히어로즈,한현희,6.75,1
2015-04-22,삼성 라이온즈,차우찬,3.91,2
2015-04-22,NC 다이노스,노건우,9.45,2
2015-04-22,한화 이글스,유창식,7.64,3
2015-04-22,LG 트윈스,임지섭,4.50,3
2015-04-22,SK 와이번스,백청훈,3.86,4
2015-04-22,KT 위즈,정대현,2.70,4
2015-04-22,롯데 자이언츠,이상화,2.74,5
2015-04-22,KIA 타이거즈,험버,4.85,5
2015-04-23,두산 베어스,니퍼트,3.71,1
2015-04-23,넥센 히어로즈,문성현,7.27,1
2015-04-23,삼성 라이온즈,클로이드,3.96,2
2015-04-23,NC 다이노스,손민한,5.86,2
2015-04-23,한화 이글스,배영수,9.64,3
2015-04-23,LG 트윈스,루카스,5.88,3
2015-04-23,SK 와이번스,윤희상,4.40,4
2015-04-23,KT 위즈,옥스프링,3.86,4
2015-04-23,롯데 자이언츠,심수창,2.55,5
2015-04-23,KIA 타이거즈,스틴슨,5.34,5
2015-04-24,LG 트윈스,임정우,4.26,1
2015-04-24,NC 다이노스,해커,3.38,1
2015-04-24,SK 와이번스,채병용,2.08,2
2015-04-24,한화 이글스,안영명,2.11,2
2015-04-24,KIA 타이거즈,문경찬,8.35,3
2015-04-24,두산 베어스,장원준,3.48,3
2015-04-24,삼성 라이온즈,피가로,3.38,4
2015-04-24,롯데 자이언츠,린드블럼,2.78,4
2015-04-24,넥센 히어로즈,피어밴드,4.13,5
2015-04-24,KT 위즈,박세웅,6.86,5
2015-04-25,LG 트윈스,장진용,2.38,1
2015-04-25,NC 다이노스,이재학,6.91,1
2015-04-25,SK 와이번스,김광현,4.88,2
2015-04-25,한화 이글스,송창식,3.55,2
2015-04-25,KIA 타이거즈,서재응,3.38,3
2015-04-25,두산 베어스,진야곱,3.98,3
2015-04-25,삼성 라이온즈,장원삼,6.75,4
2015-04-25,롯데 자이언츠,송승준,6.00,4
2015-04-25,넥센 히어로즈,송신영,0.71,5
2015-04-25,KT 위즈,어윈,7.85,5
2015-04-26,SK 와이번스,켈리,3.20,1
2015-04-26,한화 이글스,유먼,4.34,1
2015-04-26,KIA 타이거즈,홍건희,2.08,2
2015-04-26,두산 베어스,마야,5.63,2
2015-04-26,삼성 라이온즈,윤성환,3.09,3
2015-04-26,롯데 자이언츠,레일리,3.89,3
2015-04-26,넥센 히어로즈,밴헤켄,3.21,4
2015-04-26,KT 위즈,엄상백,13.50,4
2015-04-26,LG 트윈스,소사,2.93,5
2015-04-26,NC 다이노스,찰리,5.28,5
2015-04-28,롯데 자이언츠,이상화,3.77,1
2015-04-28,넥센 히어로즈,한현희,6.60,1
2015-04-28,KT 위즈,정대현,2.91,2
2015-04-28,두산 베어스,유희관,3.86,2
2015-04-28,NC 다이노스,이태양,4.50,3
2015-04-28,SK 와이번스,백청훈,4.91,3
2015-04-28,LG 트윈스,임지섭,4.50,4
2015-04-28,삼성 라이온즈,차우찬,3.73,4
2015-04-29,LG 트윈스,루카스,6.90,1
2015-04-29,삼성 라이온즈,클로이드,3.73,1
2015-04-29,한화 이글스,탈보트,7.66,2
2015-04-29,KIA 타이거즈,험버,5.23,2
2015-04-30,롯데 자이언츠,린드블럼,2.81,1
2015-04-30,넥센 히어로즈,피어밴드,3.78,1
2015-04-30,KT 위즈,옥스프링,3.48,2
2015-04-30,두산 베어스,니퍼트,2.88,2
2015-04-30,NC 다이노스,노건우,13.50,3
2015-04-30,SK 와이번스,윤희상,4.54,3
2015-04-30,LG 트윈스,임정우,4.91,4
2015-04-30,삼성 라이온즈,피가로,3.55,4
2015-04-30,한화 이글스,안영명,1.69,5
2015-04-30,KIA 타이거즈,양현종,2.31,5
2015-05-01,롯데 자이언츠,송승준,6.21,1
2015-05-01,한화 이글스,유먼,5.01,1
2015-05-01,넥센 히어로즈,송신영,0.92,2
2015-05-01,LG 트윈스,소사,3.06,2
2015-05-01,두산 베어스,장원준,4.50,3
2015-05-01,삼성 라이온즈,장원삼,6.33,3
2015-05-01,NC 다이노스,해커,3.05,4
2015-05-01,KT 위즈,박세웅,5.79,4
2015-05-01,SK 와이번스,김광현,3.82,5
2015-05-01,KIA 타이거즈,스틴슨,5.09,5
2015-05-02,롯데 자이언츠,레일리,4.19,1
2015-05-02,한화 이글스,배영수,8.44,1
2015-05-02,넥센 히어로즈,밴헤켄,2.83,2
2015-05-02,LG 트윈스,장진용,2.93,2
2015-05-02,두산 베어스,마야,5.08,3
2015-05-02,삼성 라이온즈,윤성환,3.38,3
2015-05-02,NC 다이노스,찰리,4.63,4
2015-05-02,KT 위즈,어윈,7.83,4
2015-05-02,SK 와이번스,켈리,3.19,5
2015-05-02,KIA 타이거즈,서재응,2.53,5
2015-05-03,롯데 자이언츠,이재곤,0.00,1
