date,team,name,era,game_no
2007-06-13,삼성 라이온즈,안지만,2.68,1
2007-06-13,롯데 자이언츠,손민한,2.77,2
2007-06-13,두산 베어스,김명제,5.34,2
2007-06-13,한화 이글스,송진우,8.10,3
2007-06-13,SK 와이번스,신승현,27.00,3
2007-06-13,LG 트윈스,박명환,2.49,4
2007-06-13,현대 유니콘스,전준호,4.73,4
2007-06-14,KIA 타이거즈,김진우,6.94,1
2007-06-14,삼성 라이온즈,매존,2.83,1
2007-06-14,롯데 자이언츠,장원준,4.61,2
2007-06-14,두산 베어스,이경필,4.83,2
2007-06-14,한화 이글스,조성민,3.65,3
2007-06-14,SK 와이번스,송은범,1.17,3
2007-06-14,LG 트윈스,최원호,3.78,4
2007-06-14,현대 유니콘스,김성태,4.75,4
2007-06-15,현대 유니콘스,김수경,3.68,1
2007-06-15,삼성 라이온즈,브라운,3.30,1
2007-06-15,롯데 자이언츠,이상목,5.86,2
2007-06-15,한화 이글스,류현진,2.87,2
2007-06-15,KIA 타이거즈,오준형,1.46,3
2007-06-15,LG 트윈스,봉중근,5.65,3
2007-06-15,두산 베어스,금민철,4.50,4
2007-06-15,SK 와이번스,채병용,4.01,4
2007-06-16,현대 유니콘스,황두성,3.73,1
2007-06-16,삼성 라이온즈,전병호,3.61,1
2007-06-16,롯데 자이언츠,염종석,3.71,2
2007-06-16,한화 이글스,정민철,2.88,2
2007-06-16,KIA 타이거즈,신용운,4.03,3
2007-06-16,LG 트윈스,하리칼라,5.32,3
2007-06-16,두산 베어스,리오스,1.74,4
2007-06-16,SK 와이번스,레이번,2.61,4
2007-06-17,현대 유니콘스,장원삼,3.35,1
2007-06-17,삼성 라이온즈,임창용,3.66,1
2007-06-17,롯데 자이언츠,최향남,3.68,2
2007-06-17,한화 이글스,세드릭,4.10,2
2007-06-17,KIA 타이거즈,윤석민,2.54,3
2007-06-17,LG 트윈스,정재복,6.75,3
2007-06-17,두산 베어스,랜들,3.04,4
2007-06-17,SK 와이번스,로마노,4.01,4
2007-06-19,한화 이글스,김혁민,5.40,1
2007-06-19,KIA 타이거즈,스코비,2.34,1
2007-06-19,삼성 라이온즈,매존,3.38,2
2007-06-19,LG 트윈스,최원호,3.75,2
2007-06-19,SK 와이번스,이영욱,4.13,3
2007-06-19,롯데 자이언츠,손민한,2.84,3
2007-06-19,두산 베어스,김승회,3.79,4
2007-06-19,현대 유니콘스,전준호,4.92,4
2007-06-20,한화 이글스,조성민,3.86,1
2007-06-20,KIA 타이거즈,김진우,8.53,1
2007-06-20,삼성 라이온즈,브라운,3.09,2
2007-06-20,LG 트윈스,봉중근,5.29,2
2007-06-20,SK 와이번스,송은범,0.95,3
2007-06-20,롯데 자이언츠,장원준,4.93,3
2007-06-20,두산 베어스,김명제,5.86,4
2007-06-20,현대 유니콘스,김수경,3.47,4
2007-06-22,한화 이글스,류현진,2.76,1
2007-06-22,삼성 라이온즈,전병호,3.45,1
2007-06-22,KIA 타이거즈,신용운,3.90,2
2007-06-22,두산 베어스,리오스,1.63,2
2007-06-22,LG 트윈스,하리칼라,5.57,3
2007-06-22,SK 와이번스,레이번,2.56,3
2007-06-22,롯데 자이언츠,최향남,3.93,4
2007-06-22,현대 유니콘스,황두성,4.16,4
2007-06-23,KIA 타이거즈,윤석민,2.56,1
2007-06-23,두산 베어스,랜들,3.07,1
2007-06-23,LG 트윈스,박명환,3.07,2
2007-06-23,SK 와이번스,채병용,3.72,2
2007-06-23,롯데 자이언츠,이상목,6.69,3
2007-06-23,현대 유니콘스,장원삼,3.84,3
2007-06-24,한화 이글스,정민철,2.73,1
2007-06-24,삼성 라이온즈,임창용,3.38,1
2007-06-24,KIA 타이거즈,스코비,2.37,2
2007-06-24,두산 베어스,김승회,4.42,2
2007-06-24,LG 트윈스,최원호,3.74,3
2007-06-24,SK 와이번스,로마노,3.79,3
2007-06-26,두산 베어스,김태영,3.38,1
2007-06-26,삼성 라이온즈,브라운,2.90,1
2007-06-26,KIA 타이거즈,김진우,8.04,2
2007-06-26,한화 이글스,세드릭,3.81,2
2007-06-26,현대 유니콘스,김수경,3.86,3
2007-06-26,LG 트윈스,봉중근,5.09,3
2007-06-26,롯데 자이언츠,손민한,3.33,4
2007-06-26,SK 와이번스,송은범,1.72,4
2007-06-27,두산 베어스,리오스,1.54,1
2007-06-27,삼성 라이온즈,매존,4.08,1
2007-06-27,KIA 타이거즈,신용운,3.68,2
2007-06-27,한화 이글스,최영필,3.79,2
2007-06-27,현대 유니콘스,전준호,5.21,3
2007-06-27,LG 트윈스,하리칼라,5.82,3
2007-06-27,롯데 자이언츠,장원준,4.94,4
2007-06-27,SK 와이번스,이영욱,4.41,4
2007-06-28,두산 베어스,랜들,2.97,1
2007-06-28,삼성 라이온즈,안지만,2.28,1
2007-06-28,현대 유니콘스,장시환,2.70,2
2007-06-28,LG 트윈스,박명환,3.43,2
2007-06-28,롯데 자이언츠,최향남,4.30,3
2007-06-28,SK 와이번스,레이번,2.62,3
2007-06-29,LG 트윈스,이승호,3.92,1
2007-06-29,KIA 타이거즈,윤석민,2.94,1
2007-06-29,한화 이글스,조성민,4.19,2
2007-06-29,두산 베어스,김승회,4.62,2
2007-06-29,삼성 라이온즈,전병호,3.26,3
2007-06-29,롯데 자이언츠,염종석,4.26,3
2007-06-29,SK 와이번스,채병용,3.36,4
2007-06-29,현대 유니콘스,장원삼,4.14,4
2007-06-30,LG 트윈스,최원호,3.69,1
2007-06-30,KIA 타이거즈,스코비,2.70,1
2007-06-30,한화 이글스,정민철,3.18,2
2007-06-30,두산 베어스,이경필,5.35,2
