date,team,name,era,game_no
2018-04-04,롯데 자이언츠,송승준,5.40,1
2018-04-04,한화 이글스,안영명,5.40,1
2018-04-04,삼성 라이온즈,양창섭,1.64,2
2018-04-04,NC 다이노스,이재학,1.38,2
2018-04-04,LG 트윈스,임찬규,4.35,3
2018-04-04,두산 베어스,이용찬,2.08,3
2018-04-04,KIA 타이거즈,정용운,5.63,4
2018-04-04,SK 와이번스,문승원,4.35,4
2018-04-04,KT 위즈,류희운,6.57,5
2018-04-04,넥센 히어로즈,한현희,2.84,5
2018-04-05,삼성 라이온즈,백정현,4.22,1
2018-04-05,NC 다이노스,왕웨이중,1.71,1
2018-04-05,KT 위즈,박세진,1.69,2
2018-04-05,넥센 히어로즈,로저스,4.50,2
2018-04-06,LG 트윈스,윌슨,4.00,1
2018-04-06,롯데 자이언츠,듀브론트,11.37,1
2018-04-06,넥센 히어로즈,최원태,5.74,2
2018-04-06,KIA 타이거즈,헥터,4.42,2
2018-04-07,NC 다이노스,베렛,3.94,1
2018-04-07,두산 베어스,린드블럼,4.15,1
2018-04-07,삼성 라이온즈,윤성환,5.60,2
2018-04-07,SK 와이번스,산체스,1.42,2
2018-04-07,LG 트윈스,차우찬,10.00,3
2018-04-07,롯데 자이언츠,윤성빈,4.20,3
2018-04-07,한화 이글스,샘슨,9.22,4
2018-04-07,KT 위즈,피어밴드,3.71,4
2018-04-07,넥센 히어로즈,브리검,5.40,5
2018-04-07,KIA 타이거즈,양현종,3.72,5
2018-04-08,NC 다이노스,최금강,5.06,1
2018-04-08,두산 베어스,장원준,9.00,1
2018-04-08,삼성 라이온즈,아델만,4.12,2
2018-04-08,SK 와이번스,김광현,4.15,2
2018-04-08,LG 트윈스,소사,1.80,3
2018-04-08,롯데 자이언츠,레일리,2.75,3
2018-04-08,한화 이글스,휠러,7.88,4
2018-04-08,KT 위즈,고영표,6.89,4
2018-04-08,넥센 히어로즈,신재영,9.22,5
2018-04-08,KIA 타이거즈,팻딘,3.50,5
2018-04-10,KIA 타이거즈,한승혁,3.72,1
2018-04-10,한화 이글스,김재영,6.97,1
2018-04-10,KT 위즈,금민철,3.00,2
2018-04-10,NC 다이노스,이재학,1.74,2
2018-04-10,SK 와이번스,박종훈,5.06,3
2018-04-10,LG 트윈스,임찬규,5.28,3
2018-04-10,두산 베어스,후랭코프,1.59,4
2018-04-10,삼성 라이온즈,보니야,7.63,4
2018-04-10,넥센 히어로즈,한현희,3.44,5
2018-04-10,롯데 자이언츠,김원중,9.00,5
2018-04-11,KIA 타이거즈,정용운,6.30,1
2018-04-11,한화 이글스,윤규진,8.22,1
2018-04-11,KT 위즈,니퍼트,6.00,2
2018-04-11,NC 다이노스,왕웨이중,2.42,2
2018-04-11,SK 와이번스,문승원,4.15,3
2018-04-11,LG 트윈스,김대현,2.12,3
2018-04-11,두산 베어스,유희관,4.91,4
2018-04-11,삼성 라이온즈,양창섭,2.87,4
2018-04-11,넥센 히어로즈,로저스,5.55,5
2018-04-11,롯데 자이언츠,송승준,4.76,5
2018-04-12,KIA 타이거즈,헥터,7.08,1
2018-04-12,한화 이글스,샘슨,6.86,1
2018-04-12,KT 위즈,박세진,2.45,2
2018-04-12,NC 다이노스,정수민,6.75,2
2018-04-12,SK 와이번스,김태훈,1.98,3
2018-04-12,LG 트윈스,윌슨,2.88,3
2018-04-12,두산 베어스,이용찬,2.37,4
2018-04-12,삼성 라이온즈,백정현,6.89,4
2018-04-12,넥센 히어로즈,최원태,5.66,5
2018-04-12,롯데 자이언츠,듀브론트,9.68,5
2018-04-13,삼성 라이온즈,김대우,4.15,1
2018-04-13,한화 이글스,휠러,7.29,1
2018-04-13,KT 위즈,피어밴드,3.60,2
2018-04-13,LG 트윈스,차우찬,6.19,2
2018-04-13,NC 다이노스,베렛,4.29,3
2018-04-13,SK 와이번스,산체스,1.04,3
2018-04-13,롯데 자이언츠,윤성빈,3.86,4
2018-04-13,KIA 타이거즈,양현종,2.73,4
2018-04-13,두산 베어스,린드블럼,2.84,5
2018-04-13,넥센 히어로즈,브리검,4.81,5
2018-04-14,삼성 라이온즈,윤성환,7.06,1
2018-04-14,한화 이글스,배영수,6.60,1
2018-04-14,KT 위즈,고영표,7.71,2
2018-04-14,LG 트윈스,소사,1.33,2
2018-04-14,NC 다이노스,구창모,2.93,3
2018-04-14,SK 와이번스,켈리,2.45,3
2018-04-14,두산 베어스,장원준,10.61,4
2018-04-14,넥센 히어로즈,신재영,9.64,4
2018-04-15,삼성 라이온즈,아델만,6.26,1
2018-04-15,한화 이글스,김재영,7.04,1
2018-04-15,KT 위즈,금민철,4.50,2
2018-04-15,LG 트윈스,임찬규,5.06,2
2018-04-15,NC 다이노스,이재학,2.36,3
2018-04-15,SK 와이번스,김광현,2.75,3
2018-04-15,두산 베어스,후랭코프,1.17,4
2018-04-15,넥센 히어로즈,한현희,3.33,4
2018-04-17,한화 이글스,윤규진,6.39,1
2018-04-17,두산 베어스,유희관,5.79,1
2018-04-17,삼성 라이온즈,보니야,7.08,2
2018-04-17,롯데 자이언츠,레일리,4.01,2
2018-04-17,SK 와이번스,박종훈,5.57,3
2018-04-17,KT 위즈,니퍼트,7.84,3
2018-04-17,LG 트윈스,김대현,3.32,4
2018-04-17,KIA 타이거즈,팻딘,3.38,4
2018-04-17,NC 다이노스,왕웨이중,2.53,5
2018-04-17,넥센 히어로즈,로저스,4.88,5
2018-04-18,한화 이글스,샘슨,5.61,1
2018-04-18,두산 베어스,유재유,4.50,1
2018-04-18,삼성 라이온즈,장원삼,4.50,2
2018-04-18,롯데 자이언츠,김원중,9.98,2
2018-04-18,SK 와이번스,문승원,3.33,3
2018-04-18,KT 위즈,박세진,5.40,3
2018-04-18,LG 트윈스,윌슨,3.19,4
2018-04-18,KIA 타이거즈,헥터,5.47,4
2018-04-18,NC 다이노스,정수민,3.63,5
2018-04-18,넥센 히어로즈,최원태,4.25,5
2018-04-19,한화 이글스,휠러,7.01,1
2018-04-19,두산 베어스,린드블럼,2.78,1
2018-04-19,삼성 라이온즈,김대우,2.70,2
2018-04-19,롯데 자이언츠,듀브론트,8.37,2
2018-04-19,SK 와이번스,산체스,2.32,3
2018-04-19,KT 위즈,피어밴드,3.66,3
2018-04-19,LG 트윈스,차우찬,8.14,4
2018-04-19,KIA 타이거즈,양현종,2.80,4
2018-04-19,NC 다이노스,베렛,5.47,5
2018-04-19,넥센 히어로즈,브리검,3.90,5
2018-04-20,LG 트윈스,소사,1.06,1
2018-04-20,NC 다이노스,구창모,5.71,1
2018-04-20,넥센 히어로즈,신재영,7.66,2
2018-04-20,한화 이글스,배영수,7.58,2
2018-04-20,KIA 타이거즈,한승혁,6.43,3
2018-04-20,두산 베어스,장원준,8.39,3
2018-04-20,SK 와이번스,켈리,5.93,4
2018-04-20,롯데 자이언츠,윤성빈,4.32,4
2018-04-20,KT 위즈,고영표,6.33,5
2018-04-20,삼성 라이온즈,윤성환,6.75,5
2018-04-21,LG 트윈스,임찬규,4.44,1
2018-04-21,NC 다이노스,이재학,3.30,1
2018-04-21,넥센 히어로즈,한현희,3.48,2
2018-04-21,한화 이글스,김재영,6.10,2
2018-04-21,KIA 타이거즈,임기영,7.20,3
2018-04-21,두산 베어스,후랭코프,1.55,3
2018-04-21,SK 와이번스,김광현,3.16,4
2018-04-21,롯데 자이언츠,노경은,0.00,4
2018-04-21,KT 위즈,금민철,4.78,5
2018-04-21,삼성 라이온즈,아델만,5.28,5
2018-04-22,LG 트윈스,김대현,3.71,1
2018-04-22,NC 다이노스,왕웨이중,2.58,1
2018-04-22,넥센 히어로즈,로저스,4.02,2
2018-04-22,한화 이글스,윤규진,9.00,2
2018-04-22,KIA 타이거즈,팻딘,2.90,3
2018-04-22,두산 베어스,유희관,7.18,3
2018-04-22,SK 와이번스,박종훈,5.54,4
2018-04-22,롯데 자이언츠,레일리,5.53,4
2018-04-22,KT 위즈,니퍼트,5.51,5
2018-04-22,삼성 라이온즈,보니야,6.00,5
2018-04-24,넥센 히어로즈,최원태,4.25,1
2018-04-24,LG 트윈스,손주영,2.08,1
2018-04-24,두산 베어스,이영하,7.63,2
2018-04-24,SK 와이번스,문승원,3.38,2
2018-04-24,NC 다이노스,정수민,6.41,3
2018-04-24,삼성 라이온즈,백정현,5.73,3
2018-04-24,롯데 자이언츠,김원중,9.28,4
2018-04-24,KT 위즈,박세진,6.62,4
2018-04-25,넥센 히어로즈,브리검,3.52,1
2018-04-25,LG 트윈스,차우찬,6.67,1
2018-04-25,두산 베어스,린드블럼,3.05,2
2018-04-25,SK 와이번스,산체스,2.13,2
2018-04-25,NC 다이노스,베렛,4.83,3
2018-04-25,삼성 라이온즈,김대우,3.20,3
2018-04-25,롯데 자이언츠,듀브론트,7.53,4
2018-04-25,KT 위즈,피어밴드,4.03,4
2018-04-25,한화 이글스,샘슨,4.68,5
2018-04-25,KIA 타이거즈,헥터,4.86,5
2018-04-26,넥센 히어로즈,신재영,8.68,1
2018-04-26,LG 트윈스,소사,0.88,1
2018-04-26,두산 베어스,장원준,8.48,2
2018-04-26,SK 와이번스,켈리,3.92,2
2018-04-26,NC 다이노스,김건태,1.38,3
2018-04-26,삼성 라이온즈,윤성환,6.55,3
2018-04-26,롯데 자이언츠,윤성빈,5.16,4
2018-04-26,KT 위즈,고영표,5.25,4
2018-04-26,한화 이글스,휠러,5.97,5
2018-04-26,KIA 타이거즈,양현종,2.84,5
2018-04-27,두산 베어스,후랭코프,1.85,1
2018-04-27,NC 다이노스,이재학,3.03,1
2018-04-27,삼성 라이온즈,아델만,6.09,2
2018-04-27,LG 트윈스,임찬규,4.02,2
2018-04-27,한화 이글스,배영수,7.43,3
2018-04-27,롯데 자이언츠,노경은,1.35,3
2018-04-27,KIA 타이거즈,한승혁,5.40,4
2018-04-27,KT 위즈,금민철,4.60,4
2018-04-27,SK 와이번스,김광현,3.23,5
2018-04-27,넥센 히어로즈,한현희,4.62,5
2018-04-28,두산 베어스,유희관,7.39,1
2018-04-28,NC 다이노스,왕웨이중,2.40,1
2018-04-28,삼성 라이온즈,보니야,6.54,2
2018-04-28,LG 트윈스,김대현,3.66,2
2018-04-28,한화 이글스,김재영,4.67,3
2018-04-28,롯데 자이언츠,레일리,5.61,3
2018-04-28,KIA 타이거즈,팻딘,3.65,4
2018-04-28,KT 위즈,주권,10.29,4
2018-04-28,SK 와이번스,박종훈,5.23,5
2018-04-28,넥센 히어로즈,로저스,3.42,5
2018-04-29,두산 베어스,이영하,5.48,1
2018-04-29,NC 다이노스,정수민,7.13,1
2018-04-29,삼성 라이온즈,장원삼,6.30,2
2018-04-29,LG 트윈스,윌슨,3.25,2
2018-04-29,한화 이글스,김진욱,6.35,3
2018-04-29,롯데 자이언츠,김원중,8.53,3
2018-04-29,KIA 타이거즈,임기영,4.91,4
2018-04-29,KT 위즈,니퍼트,4.94,4
2018-04-29,SK 와이번스,문승원,4.54,5
2018-04-29,넥센 히어로즈,김성민,7.30,5
2018-05-01,LG 트윈스,차우찬,7.03,1
2018-05-01,한화 이글스,샘슨,4.66,1
2018-05-01,넥센 히어로즈,브리검,3.92,2
2018-05-01,NC 다이노스,베렛,5.02,2
2018-05-01,KT 위즈,피어밴드,4.50,3
2018-05-01,두산 베어스,린드블럼,3.05,3
2018-05-01,KIA 타이거즈,헥터,4.58,4
2018-05-01,롯데 자이언츠,듀브론트,6.06,4
2018-05-01,SK 와이번스,산체스,2.25,5
2018-05-01,삼성 라이온즈,김대우,6.14,5
2018-05-02,LG 트윈스,소사,1.10,1
2018-05-02,한화 이글스,휠러,5.59,1
2018-05-02,넥센 히어로즈,신재영,9.39,2
2018-05-02,NC 다이노스,김건태,3.68,2
2018-05-02,KIA 타이거즈,양현종,3.47,3
2018-05-02,롯데 자이언츠,박시영,10.97,3
2018-05-02,SK 와이번스,켈리,4.56,4
2018-05-02,삼성 라이온즈,윤성환,6.92,4
2018-05-03,LG 트윈스,임찬규,4.30,1
2018-05-03,한화 이글스,배영수,6.43,1
2018-05-03,넥센 히어로즈,한현희,5.65,2
2018-05-03,NC 다이노스,이재학,3.67,2
2018-05-03,KT 위즈,금민철,4.34,3
2018-05-03,두산 베어스,후랭코프,1.80,3
2018-05-03,KIA 타이거즈,한승혁,4.44,4
2018-05-03,롯데 자이언츠,레일리,5.09,4
2018-05-03,SK 와이번스,김태훈,5.47,5
2018-05-03,삼성 라이온즈,아델만,5.93,5
2018-05-04,두산 베어스,유희관,8.64,1
2018-05-04,LG 트윈스,김대현,4.26,1
2018-05-04,롯데 자이언츠,노경은,2.45,2
2018-05-04,SK 와이번스,박종훈,5.25,2
2018-05-04,한화 이글스,김재영,5.28,3
2018-05-04,삼성 라이온즈,보니야,6.05,3
2018-05-04,넥센 히어로즈,로저스,2.98,4
2018-05-04,KT 위즈,주권,11.57,4
2018-05-04,NC 다이노스,정수민,7.06,5
2018-05-04,KIA 타이거즈,팻딘,3.80,5
2018-05-05,두산 베어스,장원준,7.01,1
2018-05-05,LG 트윈스,윌슨,3.43,1
2018-05-05,롯데 자이언츠,김원중,7.18,2
2018-05-05,SK 와이번스,문승원,3.76,2
2018-05-05,한화 이글스,김민우,12.91,3
2018-05-05,삼성 라이온즈,장원삼,5.29,3
2018-05-05,넥센 히어로즈,최원태,3.86,4
2018-05-05,KT 위즈,니퍼트,5.97,4
2018-05-05,NC 다이노스,김건태,6.61,5
2018-05-05,KIA 타이거즈,임기영,4.50,5
2018-05-06,두산 베어스,린드블럼,3.22,1
2018-05-06,LG 트윈스,차우찬,8.42,1
2018-05-06,NC 다이노스,베렛,6.05,2
2018-05-06,KIA 타이거즈,헥터,4.47,2
2018-05-08,SK 와이번스,켈리,4.83,1
2018-05-08,NC 다이노스,최성영,1.17,1
2018-05-08,롯데 자이언츠,듀브론트,5.62,2
2018-05-08,LG 트윈스,소사,1.42,2
2018-05-08,삼성 라이온즈,윤성환,6.75,3
2018-05-08,KT 위즈,고영표,5.49,3
2018-05-08,두산 베어스,현도훈,14.54,4
2018-05-08,KIA 타이거즈,양현종,3.05,4
2018-05-08,한화 이글스,샘슨,5.61,5
2018-05-08,넥센 히어로즈,브리검,4.44,5
2018-05-09,SK 와이번스,김태훈,4.26,1
2018-05-09,NC 다이노스,이재학,3.88,1
2018-05-09,롯데 자이언츠,윤성빈,5.29,2
2018-05-09,LG 트윈스,임찬규,3.92,2
2018-05-09,삼성 라이온즈,아델만,5.74,3
2018-05-09,KT 위즈,금민철,4.36,3
2018-05-09,두산 베어스,후랭코프,2.60,4
2018-05-09,KIA 타이거즈,한승혁,6.07,4
2018-05-09,한화 이글스,휠러,4.91,5
2018-05-09,넥센 히어로즈,신재영,8.35,5
2018-05-10,SK 와이번스,박종훈,4.93,1
2018-05-10,NC 다이노스,정수민,7.29,1
2018-05-10,롯데 자이언츠,레일리,4.56,2
2018-05-10,LG 트윈스,김대현,4.40,2
2018-05-10,삼성 라이온즈,보니야,5.67,3
2018-05-10,KT 위즈,주권,9.24,3
2018-05-10,두산 베어스,이영하,5.51,4
2018-05-10,KIA 타이거즈,팻딘,3.83,4
2018-05-10,한화 이글스,김재영,4.71,5
2018-05-10,넥센 히어로즈,로저스,2.98,5
2018-05-11,NC 다이노스,구창모,3.38,1
2018-05-11,한화 이글스,배영수,5.66,1
2018-05-11,넥센 히어로즈,한현희,5.63,2
2018-05-11,두산 베어스,장원준,7.71,2
2018-05-11,LG 트윈스,윌슨,4.02,3
2018-05-11,SK 와이번스,문승원,4.23,3
2018-05-11,KT 위즈,니퍼트,6.31,4
2018-05-11,롯데 자이언츠,노경은,1.85,4
2018-05-11,KIA 타이거즈,임기영,5.73,5
2018-05-11,삼성 라이온즈,장원삼,4.18,5
2018-05-13,NC 다이노스,베렛,6.49,1
2018-05-13,한화 이글스,샘슨,4.80,1
2018-05-13,넥센 히어로즈,최원태,3.49,2
2018-05-13,두산 베어스,린드블럼,3.14,2
2018-05-13,LG 트윈스,소사,1.71,3
2018-05-13,SK 와이번스,김광현,2.78,3
2018-05-13,KT 위즈,고영표,5.36,4
2018-05-13,롯데 자이언츠,김원중,6.32,4
2018-05-13,KIA 타이거즈,헥터,5.29,5
2018-05-13,삼성 라이온즈,김대우,6.40,5
2018-05-15,KT 위즈,금민철,3.83,1
2018-05-15,한화 이글스,휠러,4.41,1
2018-05-15,롯데 자이언츠,듀브론트,5.48,2
2018-05-15,NC 다이노스,이재학,3.69,2
2018-05-15,SK 와이번스,켈리,4.91,3
2018-05-15,두산 베어스,후랭코프,2.82,3
2018-05-15,KIA 타이거즈,양현종,2.81,4
2018-05-15,넥센 히어로즈,브리검,3.97,4
2018-05-15,LG 트윈스,차우찬,7.48,5
2018-05-15,삼성 라이온즈,아델만,5.19,5
2018-05-16,KT 위즈,주권,8.51,1
2018-05-16,한화 이글스,김재영,5.05,1
2018-05-16,SK 와이번스,산체스,2.77,2
2018-05-16,두산 베어스,이영하,5.35,2
2018-05-16,KIA 타이거즈,한승혁,7.03,3
2018-05-16,넥센 히어로즈,신재영,7.56,3
2018-05-16,LG 트윈스,임찬규,3.86,4
2018-05-16,삼성 라이온즈,윤성환,6.75,4
2018-05-17,KT 위즈,니퍼트,6.05,1
2018-05-17,한화 이글스,김민우,8.56,1
2018-05-17,롯데 자이언츠,레일리,4.10,2
2018-05-17,NC 다이노스,구창모,4.03,2
2018-05-17,KIA 타이거즈,팻딘,4.53,3
2018-05-17,넥센 히어로즈,로저스,2.94,3
2018-05-17,LG 트윈스,윌슨,3.76,4
2018-05-17,삼성 라이온즈,백정현,4.76,4
2018-05-18,한화 이글스,배영수,5.49,1
2018-05-18,LG 트윈스,김대현,4.22,1
2018-05-18,두산 베어스,이용찬,1.67,2
2018-05-18,롯데 자이언츠,노경은,2.37,2
2018-05-18,NC 다이노스,왕웨이중,2.16,3
2018-05-18,KT 위즈,박세진,7.65,3
2018-05-18,SK 와이번스,박종훈,5.17,4
2018-05-18,KIA 타이거즈,임기영,4.88,4
2018-05-18,삼성 라이온즈,보니야,4.99,5
2018-05-18,넥센 히어로즈,한현희,5.07,5
2018-05-19,한화 이글스,샘슨,4.45,1
2018-05-19,LG 트윈스,소사,1.80,1
2018-05-19,두산 베어스,장원준,9.15,2
2018-05-19,롯데 자이언츠,김원중,5.86,2
2018-05-19,NC 다이노스,최성영,2.08,3
2018-05-19,KT 위즈,고영표,4.67,3
2018-05-19,SK 와이번스,김광현,2.76,4
2018-05-19,KIA 타이거즈,헥터,4.63,4
2018-05-19,삼성 라이온즈,최채흥,2.45,5
2018-05-19,넥센 히어로즈,최원태,3.60,5
2018-05-20,한화 이글스,휠러,4.58,1
2018-05-20,LG 트윈스,차우찬,6.75,1
2018-05-20,두산 베어스,린드블럼,3.08,2
2018-05-20,롯데 자이언츠,윤성빈,4.85,2
2018-05-20,NC 다이노스,이재학,4.28,3
2018-05-20,KT 위즈,금민철,3.74,3
2018-05-20,SK 와이번스,켈리,5.71,4
2018-05-20,KIA 타이거즈,양현종,2.87,4
2018-05-20,삼성 라이온즈,아델만,5.12,5
2018-05-20,넥센 히어로즈,브리검,3.73,5
2018-05-22,두산 베어스,후랭코프,3.62,1
2018-05-22,한화 이글스,김재영,4.91,1
2018-05-22,NC 다이노스,구창모,4.09,2
2018-05-22,LG 트윈스,임찬규,3.60,2
2018-05-22,넥센 히어로즈,신재영,7.17,3
2018-05-22,SK 와이번스,산체스,2.95,3
2018-05-22,롯데 자이언츠,듀브론트,4.86,4
2018-05-22,삼성 라이온즈,윤성환,6.67,4
2018-05-22,KT 위즈,주권,9.34,5
2018-05-22,KIA 타이거즈,한승혁,6.63,5
2018-05-23,두산 베어스,이영하,5.13,1
2018-05-23,한화 이글스,김민우,7.71,1
2018-05-23,NC 다이노스,정수민,7.15,2
2018-05-23,LG 트윈스,윌슨,3.69,2
2018-05-23,넥센 히어로즈,로저스,3.31,3
2018-05-23,SK 와이번스,박종훈,4.85,3
2018-05-23,롯데 자이언츠,레일리,4.68,4
2018-05-23,삼성 라이온즈,장원삼,4.71,4
2018-05-23,KT 위즈,니퍼트,6.36,5
2018-05-23,KIA 타이거즈,팻딘,4.67,5
2018-05-24,두산 베어스,이용찬,1.32,1
2018-05-24,한화 이글스,배영수,5.91,1
2018-05-24,NC 다이노스,왕웨이중,2.57,2
2018-05-24,LG 트윈스,소사,1.59,2
2018-05-24,넥센 히어로즈,한현희,5.10,3
2018-05-24,SK 와이번스,문승원,3.76,3
2018-05-24,롯데 자이언츠,노경은,3.38,4
2018-05-24,삼성 라이온즈,보니야,4.53,4
2018-05-24,KT 위즈,고영표,4.14,5
2018-05-24,KIA 타이거즈,임기영,6.19,5
2018-05-25,KIA 타이거즈,헥터,4.43,1
2018-05-25,NC 다이노스,최성영,4.15,1
2018-05-25,삼성 라이온즈,백정현,3.86,2
2018-05-25,두산 베어스,유희관,7.59,2
2018-05-25,한화 이글스,샘슨,4.43,3
2018-05-25,SK 와이번스,김광현,2.50,3
2018-05-25,LG 트윈스,김대현,5.06,4
2018-05-25,KT 위즈,김용주,18.00,4
2018-05-25,롯데 자이언츠,김원중,6.75,5
2018-05-25,넥센 히어로즈,최원태,3.48,5
2018-05-26,KIA 타이거즈,양현종,2.88,1
2018-05-26,NC 다이노스,이재학,3.86,1
2018-05-26,삼성 라이온즈,아델만,5.19,2
2018-05-26,두산 베어스,린드블럼,2.90,2
2018-05-26,한화 이글스,휠러,5.19,3
2018-05-26,SK 와이번스,켈리,5.25,3
2018-05-26,LG 트윈스,차우찬,5.81,4
2018-05-26,KT 위즈,금민철,3.90,4
2018-05-26,롯데 자이언츠,윤성빈,5.23,5
2018-05-26,넥센 히어로즈,브리검,3.67,5
2018-05-27,KIA 타이거즈,한승혁,5.84,1
2018-05-27,NC 다이노스,구창모,4.59,1
2018-05-27,삼성 라이온즈,윤성환,7.01,2
2018-05-27,두산 베어스,후랭코프,3.32,2
2018-05-27,한화 이글스,김재영,4.82,3
2018-05-27,SK 와이번스,산체스,3.09,3
2018-05-27,LG 트윈스,임찬규,4.03,4
2018-05-27,KT 위즈,주권,9.92,4
2018-05-27,롯데 자이언츠,듀브론트,4.90,5
2018-05-27,넥센 히어로즈,신재영,7.47,5
2018-05-29,NC 다이노스,노건우,6.33,1
2018-05-29,한화 이글스,김민우,6.20,1
2018-05-29,LG 트윈스,윌슨,3.76,2
2018-05-29,롯데 자이언츠,레일리,4.48,2
2018-05-29,KT 위즈,니퍼트,5.98,3
2018-05-29,삼성 라이온즈,장원삼,7.06,3
2018-05-29,넥센 히어로즈,로저스,3.59,4
2018-05-29,KIA 타이거즈,팻딘,5.35,4
2018-05-30,NC 다이노스,왕웨이중,2.90,1
2018-05-30,한화 이글스,배영수,6.04,1
2018-05-30,SK 와이번스,문승원,4.68,2
2018-05-30,두산 베어스,이용찬,1.76,2
2018-05-30,LG 트윈스,소사,1.88,3
2018-05-30,롯데 자이언츠,노경은,4.43,3
2018-05-30,KT 위즈,고영표,4.15,4
2018-05-30,삼성 라이온즈,보니야,4.59,4
2018-05-30,넥센 히어로즈,한현희,4.77,5
2018-05-30,KIA 타이거즈,임기영,6.03,5
