date,team,name,era,game_no
2020-05-05,두산 베어스,알칸타라,4.50,1
2020-05-05,LG 트윈스,차우찬,1.50,1
2020-05-05,한화 이글스,서폴드,0.00,2
2020-05-05,SK 와이번스,킹험,3.86,2
2020-05-05,NC 다이노스,루친스키,0.00,3
2020-05-05,삼성 라이온즈,백정현,6.00,3
2020-05-05,롯데 자이언츠,스트레일리,3.18,4
2020-05-05,KT 위즈,데스파이네,1.50,4
2020-05-05,키움 히어로즈,브리검,0.00,5
2020-05-05,KIA 타이거즈,양현종,12.00,5
2020-05-06,두산 베어스,이영하,1.42,1
2020-05-06,LG 트윈스,송은범,19.29,1
2020-05-06,한화 이글스,임준섭,10.80,2
2020-05-06,SK 와이번스,핀토,1.35,2
2020-05-06,NC 다이노스,라이트,3.60,3
2020-05-06,삼성 라이온즈,라이블리,6.00,3
2020-05-06,롯데 자이언츠,서준원,0.00,4
2020-05-06,KT 위즈,쿠에바스,10.80,4
2020-05-06,키움 히어로즈,요키시,1.80,5
2020-05-06,KIA 타이거즈,브룩스,1.59,5
2020-05-07,두산 베어스,플렉센,4.50,1
2020-05-07,LG 트윈스,정찬헌,6.75,1
2020-05-07,한화 이글스,장시환,3.00,2
2020-05-07,SK 와이번스,박종훈,3.60,2
2020-05-07,NC 다이노스,구창모,0.00,3
2020-05-07,삼성 라이온즈,뷰캐넌,7.50,3
2020-05-07,롯데 자이언츠,박세웅,5.79,4
2020-05-07,KT 위즈,배제성,2.84,4
2020-05-07,키움 히어로즈,최원태,3.60,5
2020-05-07,KIA 타이거즈,이민우,6.35,5
2020-05-08,KT 위즈,소형준,3.60,1
2020-05-08,두산 베어스,유희관,11.25,1
2020-05-08,SK 와이번스,문승원,6.35,2
2020-05-08,롯데 자이언츠,노경은,9.00,2
2020-05-08,KIA 타이거즈,가뇽,5.06,3
2020-05-08,삼성 라이온즈,최채흥,0.00,3
2020-05-08,LG 트윈스,윌슨,14.54,4
2020-05-08,NC 다이노스,이재학,6.75,4
2020-05-08,한화 이글스,장민재,5.40,5
2020-05-08,키움 히어로즈,이승호,2.70,5
2020-05-09,KIA 타이거즈,임기영,8.31,1
2020-05-09,삼성 라이온즈,원태인,3.00,1
2020-05-09,한화 이글스,김도현,1.80,2
2020-05-09,키움 히어로즈,한현희,4.50,2
2020-05-10,KT 위즈,김민,15.75,1
2020-05-10,두산 베어스,이용찬,9.00,1
2020-05-10,SK 와이번스,김태훈,3.00,2
2020-05-10,롯데 자이언츠,스트레일리,1.42,2
2020-05-10,KIA 타이거즈,양현종,6.00,3
2020-05-10,삼성 라이온즈,백정현,7.20,3
2020-05-10,LG 트윈스,켈리,22.50,4
2020-05-10,NC 다이노스,김영규,5.40,4
2020-05-10,한화 이글스,서폴드,1.20,5
2020-05-10,키움 히어로즈,브리검,3.68,5
2020-05-12,KIA 타이거즈,브룩스,1.42,1
2020-05-12,한화 이글스,김민우,2.38,1
2020-05-12,SK 와이번스,킹험,6.75,2
2020-05-12,LG 트윈스,차우찬,3.75,2
2020-05-12,두산 베어스,알칸타라,5.73,3
2020-05-12,롯데 자이언츠,장원삼,15.00,3
2020-05-12,KT 위즈,데스파이네,3.27,4
2020-05-12,NC 다이노스,루친스키,3.97,4
2020-05-12,삼성 라이온즈,라이블리,4.50,5
2020-05-12,키움 히어로즈,요키시,0.82,5
2020-05-13,KIA 타이거즈,이민우,5.91,1
2020-05-13,한화 이글스,장시환,3.75,1
2020-05-13,SK 와이번스,핀토,3.18,2
2020-05-13,LG 트윈스,임찬규,1.50,2
2020-05-13,두산 베어스,이영하,2.38,3
2020-05-13,롯데 자이언츠,서준원,4.09,3
2020-05-13,KT 위즈,쿠에바스,5.73,4
2020-05-13,NC 다이노스,라이트,2.45,4
2020-05-13,삼성 라이온즈,뷰캐넌,3.46,5
2020-05-13,키움 히어로즈,최원태,2.92,5
2020-05-14,KIA 타이거즈,가뇽,6.10,1
2020-05-14,한화 이글스,장민재,3.00,1
2020-05-14,SK 와이번스,박종훈,3.60,2
2020-05-14,LG 트윈스,윌슨,7.84,2
2020-05-14,두산 베어스,플렉센,3.75,3
2020-05-14,롯데 자이언츠,박세웅,3.72,3
2020-05-14,KT 위즈,배제성,1.35,4
2020-05-14,NC 다이노스,구창모,0.00,4
2020-05-14,삼성 라이온즈,최채흥,3.27,5
2020-05-14,키움 히어로즈,이승호,5.59,5
2020-05-15,롯데 자이언츠,스트레일리,2.12,1
2020-05-15,한화 이글스,김도현,1.64,1
2020-05-15,NC 다이노스,이재학,3.97,2
2020-05-15,SK 와이번스,문승원,4.63,2
2020-05-15,삼성 라이온즈,원태인,5.73,3
2020-05-15,KT 위즈,소형준,3.18,3
2020-05-15,두산 베어스,유희관,5.00,4
2020-05-15,KIA 타이거즈,임기영,5.63,4
2020-05-16,롯데 자이언츠,노경은,4.91,1
2020-05-16,한화 이글스,서폴드,1.64,1
2020-05-16,NC 다이노스,김영규,3.27,2
2020-05-16,SK 와이번스,김태훈,1.38,2
2020-05-16,삼성 라이온즈,윤성환,27.00,3
2020-05-16,KT 위즈,김민,9.00,3
2020-05-16,두산 베어스,이용찬,12.60,4
2020-05-16,KIA 타이거즈,양현종,4.80,4
2020-05-16,키움 히어로즈,브리검,4.15,5
2020-05-16,LG 트윈스,켈리,5.63,5
2020-05-16,키움 히어로즈,한현희,4.09,6
2020-05-16,LG 트윈스,정찬헌,5.40,6
2020-05-17,롯데 자이언츠,이승헌,0.00,1
2020-05-17,한화 이글스,김민우,1.96,1
2020-05-17,키움 히어로즈,요키시,0.53,2
2020-05-17,LG 트윈스,차우찬,5.63,2
2020-05-17,NC 다이노스,루친스키,3.63,3
2020-05-17,SK 와이번스,백승건,12.00,3
2020-05-17,삼성 라이온즈,라이블리,5.54,4
2020-05-17,KT 위즈,데스파이네,2.65,4
2020-05-17,두산 베어스,알칸타라,4.00,5
2020-05-17,KIA 타이거즈,브룩스,3.00,5
2020-05-19,NC 다이노스,라이트,1.69,1
2020-05-19,두산 베어스,이영하,4.11,1
2020-05-19,LG 트윈스,임찬규,3.75,2
2020-05-19,삼성 라이온즈,뷰캐넌,7.50,2
2020-05-19,한화 이글스,장시환,7.20,3
2020-05-19,KT 위즈,쿠에바스,5.71,3
2020-05-19,롯데 자이언츠,서준원,7.20,4
2020-05-19,KIA 타이거즈,이민우,4.86,4
2020-05-19,SK 와이번스,핀토,6.32,5
2020-05-19,키움 히어로즈,최원태,4.80,5
2020-05-20,NC 다이노스,구창모,0.41,1
2020-05-20,두산 베어스,플렉센,2.70,1
2020-05-20,LG 트윈스,윌슨,5.71,2
2020-05-20,삼성 라이온즈,최채흥,2.65,2
2020-05-20,한화 이글스,장민재,5.63,3
2020-05-20,KT 위즈,배제성,0.89,3
2020-05-20,롯데 자이언츠,스트레일리,3.68,4
2020-05-20,KIA 타이거즈,가뇽,3.86,4
2020-05-20,SK 와이번스,박종훈,4.20,5
2020-05-20,키움 히어로즈,이승호,4.91,5
2020-05-21,NC 다이노스,이재학,4.96,1
2020-05-21,두산 베어스,유희관,4.20,1
2020-05-21,LG 트윈스,이민호,0.00,2
2020-05-21,삼성 라이온즈,원태인,4.50,2
2020-05-21,한화 이글스,김도현,3.14,3
2020-05-21,KT 위즈,소형준,6.48,3
2020-05-21,롯데 자이언츠,박세웅,5.93,4
2020-05-21,KIA 타이거즈,임기영,3.38,4
2020-05-21,SK 와이번스,문승원,5.63,5
2020-05-21,키움 히어로즈,한현희,5.63,5
2020-05-22,KT 위즈,데스파이네,2.25,1
2020-05-22,LG 트윈스,켈리,5.79,1
2020-05-22,KIA 타이거즈,양현종,3.43,2
2020-05-22,SK 와이번스,김주한,10.80,2
2020-05-22,키움 히어로즈,브리검,5.00,3
2020-05-22,롯데 자이언츠,노경은,6.00,3
2020-05-22,두산 베어스,이용찬,10.34,4
2020-05-22,삼성 라이온즈,라이블리,5.40,4
2020-05-22,한화 이글스,서폴드,2.25,5
2020-05-22,NC 다이노스,김영규,3.94,5
2020-05-23,KT 위즈,김민,6.32,1
2020-05-23,LG 트윈스,차우찬,6.00,1
2020-05-23,KIA 타이거즈,브룩스,3.28,2
2020-05-23,SK 와이번스,김태훈,2.84,2
2020-05-23,키움 히어로즈,요키시,1.17,3
2020-05-23,롯데 자이언츠,이인복,3.00,3
2020-05-23,두산 베어스,알칸타라,4.13,4
2020-05-23,삼성 라이온즈,김대우,4.09,4
2020-05-23,한화 이글스,김민우,2.25,5
2020-05-23,NC 다이노스,루친스키,2.49,5
2020-05-24,KT 위즈,쿠에바스,5.55,1
2020-05-24,LG 트윈스,임찬규,4.50,1
2020-05-24,KIA 타이거즈,이민우,3.80,2
2020-05-24,SK 와이번스,핀토,4.76,2
2020-05-24,키움 히어로즈,최원태,3.86,3
