date,season,home_team,away_team,home_runs,away_runs
2012-05-15,2012,두산,한화,11,8
2012-05-16,2012,삼성,KIA,5,7
2012-05-16,2012,SK,LG,9,5
2012-05-16,2012,롯데,넥센,0,8
2012-05-16,2012,두산,한화,4,6
2012-05-17,2012,삼성,KIA,8,4
2012-05-17,2012,SK,LG,0,1
2012-05-17,2012,롯데,넥센,1,9
2012-05-17,2012,두산,한화,1,5
2012-05-18,2012,롯데,KIA,5,4
2012-05-18,2012,두산,LG,2,3
2012-05-18,2012,한화,SK,3,9
2012-05-18,2012,넥센,삼성,7,6
2012-05-19,2012,롯데,KIA,6,1
2012-05-19,2012,두산,LG,0,4
2012-05-19,2012,한화,SK,4,10
2012-05-19,2012,넥센,삼성,10,3
2012-05-20,2012,롯데,KIA,6,4
2012-05-20,2012,두산,LG,5,7
2012-05-20,2012,한화,SK,10,13
2012-05-20,2012,넥센,삼성,5,3
2012-05-22,2012,LG,넥센,1,2
2012-05-22,2012,SK,두산,2,4
2012-05-22,2012,삼성,롯데,5,1
2012-05-22,2012,KIA,한화,4,3
2012-05-23,2012,LG,넥센,7,10
2012-05-23,2012,SK,두산,2,5
2012-05-23,2012,삼성,롯데,3,4
2012-05-23,2012,KIA,한화,4,1
2012-05-24,2012,LG,넥센,5,3
2012-05-24,2012,SK,두산,2,11
2012-05-24,2012,삼성,롯데,7,2
2012-05-24,2012,KIA,한화,12,3
2012-05-25,2012,KIA,LG,5,2
2012-05-25,2012,삼성,SK,7,1
2012-05-25,2012,두산,롯데,4,8
2012-05-25,2012,넥센,한화,4,5
2012-05-26,2012,KIA,LG,6,5
2012-05-26,2012,삼성,SK,3,4
2012-05-26,2012,두산,롯데,1,6
2012-05-26,2012,넥센,한화,1,3
2012-05-27,2012,KIA,LG,7,3
2012-05-27,2012,삼성,SK,2,4
2012-05-27,2012,두산,롯데,1,7
2012-05-27,2012,넥센,한화,3,4
2012-05-29,2012,두산,KIA,4,1
2012-05-29,2012,롯데,LG,3,5
2012-05-29,2012,넥센,SK,3,2
2012-05-29,2012,한화,삼성,2,10
2012-05-30,2012,두산,KIA,4,2
2012-05-30,2012,롯데,LG,3,2
2012-05-30,2012,넥센,SK,3,7
2012-05-30,2012,한화,삼성,0,3
2012-05-31,2012,두산,KIA,2,4
2012-05-31,2012,롯데,LG,1,3
2012-05-31,2012,넥센,SK,9,5
2012-05-31,2012,한화,삼성,2,3
2012-06-01,2012,SK,KIA,1,0
2012-06-01,2012,롯데,넥센,7,3
2012-06-01,2012,삼성,두산,1,2
2012-06-01,2012,LG,한화,2,9
2012-06-02,2012,SK,KIA,1,0
2012-06-02,2012,롯데,넥센,8,0
2012-06-02,2012,삼성,두산,12,8
2012-06-02,2012,LG,한화,8,5
2012-06-03,2012,SK,KIA,2,11
2012-06-03,2012,롯데,넥센,3,4
2012-06-03,2012,삼성,두산,0,4
2012-06-03,2012,LG,한화,7,7
2012-06-05,2012,넥센,LG,0,2
2012-06-05,2012,두산,SK,3,7
2012-06-05,2012,한화,롯데,8,2
2012-06-05,2012,KIA,삼성,2,6
2012-06-06,2012,넥센,LG,5,3
2012-06-06,2012,두산,SK,2,1
2012-06-06,2012,한화,롯데,3,2
2012-06-06,2012,KIA,삼성,3,12
2012-06-07,2012,넥센,LG,3,4
2012-06-07,2012,두산,SK,1,2
2012-06-07,2012,한화,롯데,7,9
2012-06-07,2012,KIA,삼성,5,4
2012-06-08,2012,SK,삼성,5,1
2012-06-09,2012,롯데,KIA,3,4
2012-06-09,2012,한화,넥센,3,4
2012-06-09,2012,LG,두산,6,2
2012-06-09,2012,SK,삼성,4,5
2012-06-10,2012,롯데,KIA,6,3
2012-06-10,2012,한화,넥센,8,1
2012-06-10,2012,LG,두산,14,4
2012-06-10,2012,SK,삼성,11,3
2012-06-12,2012,넥센,KIA,13,0
2012-06-12,2012,LG,SK,5,8
2012-06-12,2012,롯데,두산,4,3
2012-06-12,2012,삼성,한화,9,3
2012-06-13,2012,넥센,KIA,6,5
2012-06-13,2012,LG,SK,10,6
2012-06-13,2012,롯데,두산,1,7
2012-06-13,2012,삼성,한화,7,1
2012-06-14,2012,넥센,KIA,6,9
2012-06-14,2012,LG,SK,0,2
2012-06-14,2012,롯데,두산,7,8
2012-06-14,2012,삼성,한화,12,1
2012-06-15,2012,KIA,LG,3,3
2012-06-15,2012,넥센,롯데,2,2
2012-06-15,2012,두산,삼성,4,1
2012-06-15,2012,SK,한화,4,2
2012-06-16,2012,KIA,LG,1,5
2012-06-16,2012,넥센,롯데,4,5
2012-06-16,2012,두산,삼성,6,8
2012-06-16,2012,SK,한화,3,1
2012-06-17,2012,KIA,LG,6,0
2012-06-17,2012,넥센,롯데,4,3
2012-06-17,2012,두산,삼성,8,2
2012-06-17,2012,SK,한화,2,5
2012-06-19,2012,삼성,KIA,7,1
2012-06-19,2012,한화,LG,3,1
2012-06-19,2012,두산,넥센,4,3
2012-06-19,2012,SK,롯데,1,5
2012-06-20,2012,삼성,KIA,0,0
2012-06-20,2012,한화,LG,4,1
2012-06-20,2012,두산,넥센,2,3
2012-06-20,2012,SK,롯데,3,1
2012-06-21,2012,삼성,KIA,7,2
2012-06-21,2012,한화,LG,2,11
2012-06-21,2012,두산,넥센,3,0
2012-06-21,2012,SK,롯데,2,7
2012-06-22,2012,KIA,SK,4,6
2012-06-22,2012,한화,두산,5,4
2012-06-22,2012,LG,롯데,5,6
2012-06-22,2012,넥센,삼성,0,1
2012-06-23,2012,KIA,SK,9,7
2012-06-23,2012,한화,두산,6,0
2012-06-23,2012,LG,롯데,4,6
2012-06-23,2012,넥센,삼성,5,8
2012-06-24,2012,KIA,SK,2,1
2012-06-24,2012,한화,두산,7,8
2012-06-24,2012,LG,롯데,1,7
2012-06-24,2012,넥센,삼성,6,5
2012-06-26,2012,LG,KIA,4,10
2012-06-26,2012,삼성,SK,8,4
2012-06-26,2012,넥센,두산,13,3
2012-06-26,2012,롯데,한화,3,0
2012-06-27,2012,LG,KIA,4,6
2012-06-27,2012,삼성,SK,1,6
2012-06-27,2012,넥센,두산,4,1
2012-06-27,2012,롯데,한화,9,2
2012-06-28,2012,LG,KIA,8,13
2012-06-28,2012,삼성,SK,6,0
2012-06-28,2012,넥센,두산,4,6
2012-06-28,2012,롯데,한화,5,2
2012-06-29,2012,한화,KIA,2,11
2012-06-29,2012,삼성,넥센,5,1
2012-06-29,2012,두산,롯데,6,1
2012-06-30,2012,SK,LG,1,8
2012-06-30,2012,두산,롯데,5,1
2012-07-01,2012,한화,KIA,1,2
2012-07-01,2012,SK,LG,2,5
2012-07-01,2012,삼성,넥센,3,1
2012-07-01,2012,두산,롯데,7,2
2012-07-03,2012,롯데,SK,6,4
2012-07-03,2012,KIA,두산,4,5
2012-07-03,2012,LG,삼성,4,9
2012-07-03,2012,넥센,한화,4,2
2012-07-04,2012,롯데,SK,5,3
2012-07-04,2012,KIA,두산,1,0
2012-07-04,2012,LG,삼성,1,4
2012-07-04,2012,넥센,한화,10,5
2012-07-07,2012,넥센,KIA,9,2
2012-07-07,2012,한화,SK,4,2
2012-07-07,2012,LG,두산,2,3
2012-07-07,2012,롯데,삼성,7,0
2012-07-08,2012,넥센,KIA,1,2
2012-07-08,2012,한화,SK,5,0
2012-07-08,2012,LG,두산,3,9
2012-07-08,2012,롯데,삼성,2,7
2012-07-10,2012,삼성,LG,3,2
2012-07-10,2012,두산,한화,4,3
2012-07-11,2012,SK,넥센,2,7
2012-07-11,2012,두산,한화,4,8
2012-07-12,2012,삼성,LG,6,5
2012-07-12,2012,SK,넥센,10,2
2012-07-12,2012,KIA,롯데,5,1
2012-07-12,2012,두산,한화,9,2
2012-07-13,2012,LG,넥센,2,10
2012-07-13,2012,SK,두산,3,0
2012-07-13,2012,롯데,한화,1,1
2012-07-14,2012,SK,두산,8,7
2012-07-15,2012,삼성,KIA,11,8
2012-07-17,2012,LG,SK,3,1
2012-07-17,2012,KIA,두산,2,4
2012-07-17,2012,넥센,롯데,6,3
2012-07-18,2012,LG,SK,6,2
2012-07-18,2012,KIA,두산,7,4
2012-07-18,2012,넥센,롯데,0,5
2012-07-18,2012,한화,삼성,1,11
2012-07-19,2012,LG,SK,2,8
2012-07-19,2012,KIA,두산,6,0
2012-07-19,2012,넥센,롯데,5,3
2012-07-19,2012,한화,삼성,5,6
2012-07-24,2012,두산,LG,13,11
2012-07-24,2012,삼성,SK,6,7
2012-07-24,2012,KIA,넥센,1,5
2012-07-24,2012,한화,롯데,4,3
2012-07-25,2012,두산,LG,7,3
2012-07-25,2012,삼성,SK,9,6
2012-07-25,2012,KIA,넥센,3,1
2012-07-25,2012,한화,롯데,10,1
2012-07-26,2012,두산,LG,1,3
2012-07-26,2012,삼성,SK,8,1
2012-07-26,2012,KIA,넥센,9,1
2012-07-26,2012,한화,롯데,2,9
2012-07-27,2012,SK,LG,1,6
2012-07-27,2012,두산,롯데,2,1
2012-07-27,2012,넥센,삼성,4,5
2012-07-27,2012,KIA,한화,1,4
2012-07-28,2012,SK,LG,1,0
2012-07-28,2012,두산,롯데,2,0
2012-07-28,2012,넥센,삼성,1,6
2012-07-28,2012,KIA,한화,1,3
2012-07-29,2012,SK,LG,5,5
2012-07-29,2012,두산,롯데,2,4
2012-07-29,2012,넥센,삼성,3,4
2012-07-29,2012,KIA,한화,1,7
2012-07-31,2012,롯데,KIA,5,4
2012-07-31,2012,SK,넥센,5,7
2012-07-31,2012,삼성,두산,1,2
2012-07-31,2012,LG,한화,5,3
2012-08-01,2012,롯데,KIA,4,13
2012-08-01,2012,SK,넥센,11,4
2012-08-01,2012,삼성,두산,1,9
2012-08-01,2012,LG,한화,2,5
2012-08-02,2012,롯데,KIA,3,4
2012-08-02,2012,SK,넥센,8,4
2012-08-02,2012,삼성,두산,0,3
2012-08-02,2012,LG,한화,0,5
2012-08-03,2012,두산,KIA,5,4
2012-08-03,2012,넥센,LG,2,8
2012-08-03,2012,한화,SK,9,8
2012-08-03,2012,롯데,삼성,4,3
2012-08-04,2012,두산,KIA,3,7
2012-08-04,2012,넥센,LG,3,1
2012-08-04,2012,한화,SK,1,6
2012-08-04,2012,롯데,삼성,1,6
2012-08-05,2012,두산,KIA,4,6
2012-08-05,2012,넥센,LG,7,3
2012-08-05,2012,한화,SK,1,2
2012-08-05,2012,롯데,삼성,1,0
2012-08-07,2012,KIA,넥센,4,3
2012-08-07,2012,한화,두산,5,10
2012-08-07,2012,LG,롯데,6,5
2012-08-07,2012,SK,삼성,2,1
2012-08-08,2012,KIA,넥센,2,0
2012-08-08,2012,한화,두산,1,3
2012-08-08,2012,LG,롯데,5,6
2012-08-08,2012,SK,삼성,5,8
2012-08-09,2012,KIA,넥센,5,0
2012-08-09,2012,한화,두산,6,8
2012-08-09,2012,LG,롯데,1,6
2012-08-09,2012,SK,삼성,4,3
2012-08-10,2012,삼성,LG,0,5
2012-08-10,2012,두산,SK,2,7
2012-08-10,2012,넥센,한화,2,4
2012-08-11,2012,삼성,LG,7,1
2012-08-11,2012,두산,SK,5,2
2012-08-11,2012,KIA,롯데,1,3
2012-08-11,2012,넥센,한화,4,0
2012-08-12,2012,삼성,LG,7,6
2012-08-12,2012,KIA,롯데,2,4
2012-08-14,2012,롯데,SK,5,2
2012-08-14,2012,삼성,한화,6,3
2012-08-15,2012,롯데,SK,2,3
2012-08-15,2012,삼성,한화,1,2
2012-08-16,2012,LG,KIA,10,3
2012-08-16,2012,롯데,SK,5,6
2012-08-16,2012,넥센,두산,7,1
2012-08-17,2012,SK,KIA,7,2
2012-08-17,2012,한화,LG,2,3
2012-08-17,2012,롯데,넥센,0,2
2012-08-17,2012,두산,삼성,0,2
2012-08-18,2012,SK,KIA,2,1
2012-08-18,2012,한화,LG,0,5
2012-08-18,2012,롯데,넥센,5,4
2012-08-18,2012,두산,삼성,1,3
2012-08-19,2012,SK,KIA,3,0
2012-08-19,2012,한화,LG,5,4
2012-08-19,2012,롯데,넥센,4,1
2012-08-19,2012,두산,삼성,3,11
2012-08-21,2012,KIA,LG,2,8
2012-08-21,2012,삼성,롯데,3,5
2012-08-22,2012,KIA,LG,5,4
2012-08-22,2012,두산,넥센,1,3
2012-08-22,2012,SK,한화,6,5
2012-08-23,2012,KIA,LG,3,2
2012-08-23,2012,두산,넥센,3,2
2012-08-23,2012,SK,한화,5,2
2012-08-24,2012,넥센,SK,2,1
2012-08-24,2012,롯데,두산,0,1
2012-08-24,2012,LG,삼성,3,6
2012-08-25,2012,한화,KIA,4,16
2012-08-25,2012,넥센,SK,6,8
2012-08-25,2012,롯데,두산,2,1
2012-08-25,2012,LG,삼성,5,6
2012-08-26,2012,한화,KIA,0,6
2012-08-26,2012,넥센,SK,3,1
2012-08-26,2012,롯데,두산,3,2
2012-08-26,2012,LG,삼성,2,11
2012-08-29,2012,두산,LG,0,3
2012-08-29,2012,한화,넥센,7,6
2012-08-29,2012,SK,롯데,1,10
2012-08-29,2012,KIA,삼성,0,4
2012-08-31,2012,롯데,LG,0,0
2012-08-31,2012,삼성,넥센,3,5
2012-08-31,2012,KIA,한화,0,3
2012-09-01,2012,롯데,LG,3,7
2012-09-01,2012,삼성,넥센,10,5
2012-09-01,2012,SK,두산,4,4
2012-09-01,2012,KIA,한화,2,3
2012-09-02,2012,한화,KIA,2,13
2012-09-02,2012,롯데,LG,7,2
2012-09-02,2012,삼성,넥센,5,3
2012-09-02,2012,SK,두산,4,6
2012-09-04,2012,롯데,KIA,4,2
2012-09-04,2012,삼성,LG,3,6
2012-09-05,2012,삼성,LG,1,0
2012-09-05,2012,KIA,SK,3,6
2012-09-05,2012,한화,두산,6,5
2012-09-06,2012,KIA,SK,2,0
2012-09-06,2012,두산,넥센,4,0
2012-09-06,2012,한화,롯데,2,0
2012-09-07,2012,KIA,SK,11,3
2012-09-07,2012,두산,넥센,2,3
2012-09-07,2012,롯데,한화,5,2
2012-09-08,2012,LG,KIA,5,4
2012-09-08,2012,SK,넥센,11,6
2012-09-08,2012,삼성,두산,2,6
2012-09-08,2012,롯데,한화,3,0
2012-09-09,2012,LG,KIA,4,3
2012-09-09,2012,SK,넥센,4,1
2012-09-10,2012,LG,KIA,7,1
2012-09-10,2012,삼성,넥센,9,4
2012-09-10,2012,롯데,한화,7,1
2012-09-11,2012,롯데,두산,0,4
2012-09-11,2012,한화,삼성,11,2
2012-09-12,2012,LG,SK,0,3
2012-09-12,2012,넥센,두산,0,3
2012-09-12,2012,KIA,롯데,1,3
2012-09-12,2012,한화,삼성,3,2
2012-09-13,2012,넥센,두산,4,2
2012-09-14,2012,KIA,롯데,8,8
2012-09-14,2012,KIA,롯데,10,1
2012-09-14,2012,넥센,한화,7,8
2012-09-15,2012,SK,KIA,12,5
2012-09-15,2012,두산,LG,0,2
2012-09-15,2012,삼성,롯데,3,2
2012-09-15,2012,넥센,한화,3,1
2012-09-16,2012,SK,KIA,2,3
2012-09-16,2012,두산,LG,6,5
2012-09-16,2012,넥센,한화,2,8
2012-09-18,2012,롯데,SK,1,3
2012-09-18,2012,LG,넥센,0,1
2012-09-18,2012,KIA,두산,2,2
2012-09-18,2012,삼성,한화,3,2
2012-09-19,2012,롯데,SK,0,7
2012-09-19,2012,LG,넥센,2,8
2012-09-19,2012,KIA,두산,0,6
2012-09-19,2012,한화,삼성,8,6
2012-09-20,2012,넥센,롯데,3,1
2012-09-20,2012,KIA,삼성,0,5
2012-09-20,2012,LG,한화,1,3
2012-09-21,2012,한화,넥센,5,4
2012-09-21,2012,LG,롯데,6,4
2012-09-21,2012,KIA,삼성,2,9
2012-09-22,2012,넥센,KIA,5,4
2012-09-22,2012,두산,SK,1,5
2012-09-22,2012,삼성,롯데,6,1
2012-09-23,2012,넥센,KIA,0,7
2012-09-23,2012,롯데,LG,3,1
2012-09-23,2012,두산,SK,1,3
2012-09-24,2012,SK,LG,3,5
2012-09-24,2012,삼성,롯데,2,1
2012-09-24,2012,두산,한화,2,1
2012-09-25,2012,삼성,KIA,1,5
2012-09-25,2012,SK,LG,7,4
2012-09-25,2012,두산,한화,1,3
2012-09-26,2012,삼성,KIA,0,3
2012-09-26,2012,넥센,SK,2,7
2012-09-26,2012,두산,한화,5,0
2012-09-27,2012,LG,넥센,3,0
2012-09-27,2012,롯데,삼성,2,6
2012-09-27,2012,SK,한화,4,1
2012-09-28,2012,KIA,SK,6,1
2012-09-28,2012,LG,넥센,1,11
2012-09-28,2012,한화,두산,3,13
2012-09-28,2012,삼성,롯데,6,3
2012-09-29,2012,KIA,SK,1,8
2012-09-29,2012,한화,넥센,1,4
2012-09-29,2012,LG,두산,9,3
2012-09-30,2012,LG,두산,5,6
2012-09-30,2012,KIA,롯데,1,0
2012-09-30,2012,넥센,삼성,5,9
2012-10-01,2012,한화,SK,1,4
2012-10-01,2012,넥센,두산,5,0
2012-10-01,2012,KIA,롯데,10,0
2012-10-01,2012,LG,삼성,3,9
2012-10-02,2012,한화,SK,5,4
2012-10-02,2012,넥센,두산,1,3
2012-10-02,2012,KIA,롯데,2,10
2012-10-02,2012,LG,삼성,0,2
2012-10-03,2012,한화,KIA,4,5
2012-10-03,2012,LG,SK,3,2
2012-10-03,2012,삼성,두산,3,1
2012-10-04,2012,삼성,SK,4,2
2012-10-04,2012,한화,넥센,1,1
2012-10-05,2012,두산,넥센,4,2
2012-10-05,2012,SK,롯데,3,8
2012-10-05,2012,KIA,삼성,5,0
2012-10-06,2012,두산,LG,0,1
2012-10-06,2012,SK,롯데,6,1
2012-10-06,2012,KIA,삼성,3,4
