date,season,home_team,away_team,home_runs,away_runs
2021-04-18,2021,KT,키움,10,2
2021-04-18,2021,NC,한화,3,11
2021-04-20,2021,LG,KIA,3,6
2021-04-20,2021,NC,KT,2,5
2021-04-20,2021,삼성,SSG,7,10
2021-04-20,2021,롯데,두산,10,5
2021-04-20,2021,한화,키움,7,3
2021-04-21,2021,LG,KIA,7,3
2021-04-21,2021,NC,KT,4,3
2021-04-21,2021,삼성,SSG,14,4
2021-04-21,2021,롯데,두산,10,9
2021-04-21,2021,한화,키움,4,3
2021-04-22,2021,LG,KIA,2,3
2021-04-22,2021,NC,KT,5,11
2021-04-22,2021,삼성,SSG,6,11
2021-04-22,2021,롯데,두산,1,13
2021-04-22,2021,한화,키움,3,8
2021-04-23,2021,한화,LG,1,2
2021-04-23,2021,두산,NC,5,1
2021-04-23,2021,키움,SSG,5,9
2021-04-23,2021,KT,롯데,5,10
2021-04-23,2021,KIA,삼성,4,1
2021-04-24,2021,한화,LG,19,5
2021-04-24,2021,두산,NC,9,6
2021-04-24,2021,키움,SSG,4,5
2021-04-24,2021,KT,롯데,2,4
2021-04-24,2021,KIA,삼성,4,8
2021-04-25,2021,한화,LG,0,8
2021-04-25,2021,두산,NC,0,10
2021-04-25,2021,키움,SSG,4,3
2021-04-25,2021,KT,롯데,6,5
2021-04-25,2021,KIA,삼성,2,3
2021-04-27,2021,SSG,KT,5,14
2021-04-27,2021,삼성,NC,9,0
2021-04-27,2021,키움,두산,5,4
2021-04-27,2021,LG,롯데,4,0
2021-04-27,2021,KIA,한화,4,3
2021-04-28,2021,SSG,KT,4,2
2021-04-28,2021,삼성,NC,4,3
2021-04-28,2021,키움,두산,5,4
2021-04-28,2021,LG,롯데,0,3
2021-04-28,2021,KIA,한화,4,0
2021-04-29,2021,SSG,KT,1,6
2021-04-29,2021,삼성,NC,0,9
2021-04-29,2021,키움,두산,4,15
2021-04-29,2021,LG,롯데,3,2
2021-04-29,2021,KIA,한화,3,2
2021-04-30,2021,KT,KIA,15,3
2021-04-30,2021,삼성,LG,4,0
2021-04-30,2021,두산,SSG,9,4
2021-04-30,2021,NC,키움,3,4
2021-04-30,2021,롯데,한화,7,11
2021-05-01,2021,KT,KIA,3,0
2021-05-01,2021,삼성,LG,8,2
2021-05-01,2021,두산,SSG,2,5
2021-05-01,2021,NC,키움,9,13
2021-05-01,2021,롯데,한화,3,11
2021-05-02,2021,KT,KIA,9,2
2021-05-02,2021,삼성,LG,6,4
2021-05-02,2021,두산,SSG,8,5
2021-05-02,2021,NC,키움,5,0
2021-05-02,2021,롯데,한화,4,5
2021-05-05,2021,롯데,KIA,5,8
2021-05-05,2021,키움,KT,14,0
2021-05-05,2021,두산,LG,4,7
2021-05-05,2021,NC,SSG,12,13
2021-05-05,2021,한화,삼성,1,4
2021-05-06,2021,롯데,KIA,17,9
2021-05-06,2021,키움,KT,6,4
2021-05-06,2021,두산,LG,2,7
2021-05-06,2021,NC,SSG,7,1
2021-05-06,2021,한화,삼성,6,5
2021-05-07,2021,삼성,롯데,4,1
2021-05-08,2021,KT,NC,4,5
2021-05-08,2021,KIA,두산,5,11
2021-05-08,2021,삼성,롯데,8,9
2021-05-08,2021,SSG,키움,2,9
2021-05-08,2021,LG,한화,11,2
2021-05-09,2021,KT,NC,11,16
2021-05-09,2021,KT,NC,9,5
2021-05-09,2021,KIA,두산,3,5
2021-05-09,2021,KIA,두산,0,9
2021-05-09,2021,삼성,롯데,8,6
2021-05-09,2021,SSG,키움,4,1
2021-05-09,2021,SSG,키움,4,3
2021-05-09,2021,LG,한화,11,1
2021-05-09,2021,LG,한화,4,5
2021-05-11,2021,KIA,LG,7,1
2021-05-11,2021,한화,NC,2,7
2021-05-11,2021,롯데,SSG,6,7
2021-05-11,2021,KT,삼성,9,6
2021-05-11,2021,두산,키움,3,2
2021-05-12,2021,KIA,LG,5,3
2021-05-12,2021,한화,NC,3,6
2021-05-12,2021,롯데,SSG,2,9
2021-05-12,2021,KT,삼성,5,7
2021-05-12,2021,두산,키움,0,3
2021-05-13,2021,KIA,LG,3,8
2021-05-13,2021,한화,NC,2,4
2021-05-13,2021,롯데,SSG,5,4
2021-05-13,2021,KT,삼성,0,4
2021-05-13,2021,두산,키움,13,14
2021-05-14,2021,NC,KIA,5,2
2021-05-14,2021,롯데,KT,1,9
2021-05-14,2021,SSG,두산,3,6
2021-05-14,2021,LG,삼성,4,3
2021-05-14,2021,키움,한화,1,6
2021-05-15,2021,NC,KIA,7,3
2021-05-15,2021,롯데,KT,4,5
2021-05-15,2021,LG,삼성,14,4
2021-05-15,2021,키움,한화,15,1
2021-05-16,2021,키움,한화,5,1
2021-05-17,2021,SSG,두산,3,8
2021-05-17,2021,LG,삼성,1,3
2021-05-18,2021,LG,NC,1,0
2021-05-18,2021,KIA,SSG,5,7
2021-05-18,2021,KT,두산,1,0
2021-05-18,2021,한화,롯데,3,4
2021-05-18,2021,삼성,키움,3,15
2021-05-19,2021,LG,NC,6,5
2021-05-19,2021,KIA,SSG,5,11
2021-05-19,2021,KT,두산,6,5
2021-05-19,2021,한화,롯데,12,2
2021-05-19,2021,삼성,키움,2,9
2021-05-20,2021,LG,NC,1,11
2021-05-21,2021,삼성,KIA,5,3
2021-05-21,2021,한화,KT,4,0
2021-05-21,2021,SSG,LG,6,5
2021-05-21,2021,키움,NC,2,0
2021-05-21,2021,두산,롯데,1,9
2021-05-22,2021,삼성,KIA,4,9
2021-05-22,2021,한화,KT,5,0
2021-05-22,2021,SSG,LG,8,3
2021-05-22,2021,키움,NC,13,6
2021-05-22,2021,두산,롯데,4,3
2021-05-23,2021,삼성,KIA,7,5
2021-05-23,2021,한화,KT,1,8
2021-05-23,2021,SSG,LG,8,0
2021-05-23,2021,키움,NC,7,4
2021-05-23,2021,두산,롯데,4,0
2021-05-26,2021,롯데,LG,3,5
2021-05-26,2021,KT,SSG,5,9
2021-05-26,2021,NC,삼성,1,7
2021-05-26,2021,KIA,키움,3,2
2021-05-26,2021,두산,한화,9,3
2021-05-27,2021,롯데,LG,1,8
2021-05-27,2021,KT,SSG,6,5
2021-05-27,2021,NC,삼성,6,3
2021-05-27,2021,KIA,키움,5,4
2021-05-27,2021,두산,한화,0,3
2021-05-28,2021,KIA,KT,7,6
2021-05-28,2021,한화,SSG,3,12
2021-05-28,2021,삼성,두산,4,9
2021-05-28,2021,LG,키움,3,1
2021-05-29,2021,KIA,KT,5,7
2021-05-29,2021,롯데,NC,10,10
2021-05-29,2021,롯데,NC,2,6
2021-05-29,2021,한화,SSG,2,6
2021-05-29,2021,삼성,두산,16,4
2021-05-29,2021,LG,키움,2,7
2021-05-30,2021,KIA,KT,3,4
2021-05-30,2021,롯데,NC,4,5
2021-05-30,2021,한화,SSG,1,5
2021-05-30,2021,삼성,두산,2,4
2021-05-30,2021,LG,키움,8,2
2021-06-01,2021,한화,KIA,9,1
2021-06-01,2021,LG,KT,1,8
2021-06-01,2021,NC,두산,3,4
2021-06-01,2021,키움,롯데,0,3
2021-06-01,2021,SSG,삼성,1,0
2021-06-02,2021,한화,KIA,3,5
2021-06-02,2021,LG,KT,6,5
2021-06-02,2021,NC,두산,9,5
2021-06-02,2021,키움,롯데,2,4
2021-06-02,2021,SSG,삼성,7,8
2021-06-03,2021,키움,롯데,9,4
2021-06-04,2021,KIA,LG,4,3
2021-06-04,2021,두산,SSG,3,2
2021-06-04,2021,KT,롯데,0,15
2021-06-04,2021,키움,삼성,3,6
2021-06-04,2021,NC,한화,6,3
2021-06-05,2021,KIA,LG,2,8
2021-06-05,2021,두산,SSG,8,5
2021-06-05,2021,KT,롯데,8,1
2021-06-05,2021,키움,삼성,6,2
2021-06-05,2021,NC,한화,6,1
2021-06-06,2021,KIA,LG,0,10
2021-06-06,2021,두산,SSG,1,4
2021-06-06,2021,KT,롯데,7,8
2021-06-06,2021,키움,삼성,1,3
2021-06-06,2021,NC,한화,10,13
2021-06-08,2021,삼성,KIA,7,0
2021-06-08,2021,SSG,KT,2,4
2021-06-08,2021,LG,NC,2,1
2021-06-08,2021,롯데,두산,18,9
2021-06-08,2021,한화,키움,4,2
2021-06-09,2021,삼성,KIA,5,7
2021-06-09,2021,SSG,KT,3,7
2021-06-09,2021,LG,NC,6,3
2021-06-09,2021,롯데,두산,8,14
2021-06-09,2021,한화,키움,2,6
2021-06-10,2021,삼성,KIA,4,2
2021-06-10,2021,LG,NC,0,6
2021-06-10,2021,롯데,두산,5,4
2021-06-10,2021,한화,키움,1,0
2021-06-11,2021,삼성,NC,4,5
2021-06-11,2021,LG,두산,3,1
2021-06-11,2021,SSG,키움,8,6
2021-06-11,2021,KT,한화,6,5
2021-06-12,2021,삼성,NC,4,1
2021-06-12,2021,LG,두산,3,8
2021-06-12,2021,SSG,키움,5,4
2021-06-12,2021,KT,한화,7,2
2021-06-13,2021,롯데,KIA,8,6
2021-06-13,2021,롯데,KIA,3,6
2021-06-13,2021,삼성,NC,5,3
2021-06-13,2021,LG,두산,2,0
2021-06-13,2021,SSG,키움,3,7
2021-06-13,2021,KT,한화,6,3
2021-06-15,2021,키움,LG,2,4
2021-06-15,2021,한화,롯데,3,2
2021-06-15,2021,두산,삼성,6,8
2021-06-16,2021,NC,KT,3,7
2021-06-16,2021,키움,LG,6,3
2021-06-16,2021,KIA,SSG,1,10
2021-06-16,2021,KIA,SSG,2,0
2021-06-16,2021,한화,롯데,9,4
2021-06-16,2021,한화,롯데,4,3
2021-06-16,2021,두산,삼성,3,5
2021-06-17,2021,NC,KT,9,1
2021-06-17,2021,키움,LG,5,6
2021-06-17,2021,KIA,SSG,3,6
2021-06-17,2021,한화,롯데,2,9
2021-06-17,2021,두산,삼성,6,2
2021-06-18,2021,LG,KIA,5,0
2021-06-18,2021,한화,SSG,4,3
2021-06-18,2021,KT,두산,3,11
2021-06-18,2021,롯데,삼성,7,4
2021-06-18,2021,NC,키움,5,0
2021-06-19,2021,LG,KIA,7,2
2021-06-19,2021,한화,SSG,5,7
2021-06-19,2021,KT,두산,3,9
2021-06-19,2021,KT,두산,4,3
2021-06-19,2021,롯데,삼성,1,9
2021-06-19,2021,NC,키움,7,12
2021-06-20,2021,LG,KIA,6,0
2021-06-20,2021,한화,SSG,3,4
2021-06-20,2021,KT,두산,4,1
2021-06-20,2021,롯데,삼성,8,7
2021-06-20,2021,NC,키움,4,8
2021-06-22,2021,KT,KIA,6,3
2021-06-22,2021,SSG,LG,1,14
2021-06-22,2021,롯데,NC,2,5
2021-06-22,2021,두산,키움,10,3
2021-06-22,2021,삼성,한화,9,0
2021-06-23,2021,KT,KIA,1,2
2021-06-23,2021,SSG,LG,7,4
2021-06-23,2021,롯데,NC,13,7
2021-06-23,2021,두산,키움,3,4
2021-06-23,2021,삼성,한화,3,0
2021-06-24,2021,KT,KIA,6,3
2021-06-24,2021,SSG,LG,8,5
2021-06-24,2021,롯데,NC,4,6
2021-06-24,2021,두산,키움,1,2
2021-06-24,2021,삼성,한화,3,2
2021-06-25,2021,키움,KIA,14,5
2021-06-25,2021,한화,KT,0,2
2021-06-25,2021,NC,SSG,11,10
2021-06-25,2021,두산,롯데,1,9
2021-06-26,2021,키움,KIA,6,1
2021-06-26,2021,한화,KT,2,11
2021-06-26,2021,삼성,LG,5,10
2021-06-26,2021,삼성,LG,10,7
2021-06-26,2021,NC,SSG,10,10
2021-06-26,2021,두산,롯데,3,4
2021-06-27,2021,키움,KIA,5,4
2021-06-27,2021,한화,KT,1,11
2021-06-27,2021,삼성,LG,5,9
2021-06-27,2021,NC,SSG,4,3
2021-06-27,2021,두산,롯데,6,7
2021-06-29,2021,KIA,NC,3,7
2021-06-29,2021,키움,롯데,5,13
2021-06-29,2021,SSG,삼성,10,3
2021-06-30,2021,LG,KT,3,4
2021-06-30,2021,한화,두산,6,8
2021-06-30,2021,키움,롯데,6,5
2021-06-30,2021,SSG,삼성,3,3
2021-06-30,2021,SSG,삼성,8,4
2021-07-01,2021,LG,KT,1,6
2021-07-01,2021,KIA,NC,6,3
2021-07-01,2021,한화,두산,3,10
2021-07-01,2021,키움,롯데,13,1
2021-07-01,2021,SSG,삼성,7,8
2021-07-02,2021,KIA,두산,8,3
2021-07-02,2021,SSG,롯데,5,6
2021-07-02,2021,NC,삼성,2,5
2021-07-02,2021,KT,키움,4,1
2021-07-02,2021,LG,한화,3,5
2021-07-04,2021,KIA,두산,7,3
2021-07-04,2021,SSG,롯데,4,6
2021-07-04,2021,NC,삼성,0,5
2021-07-04,2021,KT,키움,12,3
2021-07-04,2021,LG,한화,5,0
2021-07-05,2021,SSG,롯데,10,4
2021-07-05,2021,KT,키움,5,15
2021-07-05,2021,LG,한화,7,6
2021-07-06,2021,두산,NC,3,7
2021-07-06,2021,키움,SSG,4,0
2021-07-07,2021,한화,KIA,1,4
2021-07-07,2021,두산,NC,4,2
2021-07-07,2021,키움,SSG,8,2
2021-07-08,2021,삼성,KT,2,3
2021-07-08,2021,키움,SSG,3,9
2021-07-09,2021,KIA,KT,10,4
2021-07-09,2021,삼성,롯데,5,9
2021-07-09,2021,SSG,한화,3,9
2021-07-10,2021,삼성,롯데,3,2
2021-07-10,2021,SSG,한화,1,3
2021-07-11,2021,KIA,KT,2,0
2021-07-11,2021,삼성,롯데,11,0
2021-07-11,2021,SSG,한화,8,2
2021-08-10,2021,키움,KT,3,1
2021-08-10,2021,LG,SSG,4,0
2021-08-10,2021,NC,롯데,2,5
2021-08-10,2021,KIA,한화,4,1
2021-08-11,2021,키움,KT,4,1
2021-08-11,2021,LG,SSG,12,5
2021-08-11,2021,삼성,두산,6,8
2021-08-11,2021,NC,롯데,4,5
2021-08-11,2021,KIA,한화,7,7
2021-08-12,2021,키움,KT,6,4
2021-08-12,2021,삼성,두산,9,2
2021-08-12,2021,NC,롯데,5,4
2021-08-13,2021,SSG,KIA,1,8
2021-08-13,2021,한화,NC,1,5
2021-08-13,2021,키움,두산,9,16
2021-08-13,2021,LG,롯데,0,2
2021-08-13,2021,KT,삼성,7,6
2021-08-14,2021,SSG,KIA,2,2
2021-08-14,2021,한화,NC,9,9
2021-08-14,2021,키움,두산,5,1
2021-08-14,2021,LG,롯데,3,4
2021-08-14,2021,KT,삼성,8,4
2021-08-15,2021,SSG,KIA,10,5
2021-08-15,2021,한화,NC,3,3
2021-08-15,2021,키움,두산,8,1
2021-08-15,2021,LG,롯데,7,1
2021-08-15,2021,KT,삼성,6,4
2021-08-17,2021,KT,LG,5,5
2021-08-17,2021,한화,삼성,4,2
2021-08-17,2021,롯데,키움,1,0
2021-08-18,2021,두산,KIA,3,7
2021-08-18,2021,KT,LG,8,1
2021-08-18,2021,SSG,NC,6,1
2021-08-18,2021,한화,삼성,2,6
2021-08-18,2021,롯데,키움,3,0
2021-08-19,2021,두산,KIA,5,5
2021-08-19,2021,KT,LG,0,1
2021-08-19,2021,SSG,NC,5,8
2021-08-19,2021,한화,삼성,3,11
2021-08-20,2021,롯데,KT,4,5
2021-08-20,2021,NC,LG,8,3
2021-08-20,2021,삼성,SSG,3,2
2021-08-20,2021,KIA,키움,3,2
2021-08-20,2021,두산,한화,9,1
2021-08-21,2021,두산,한화,1,3
2021-08-22,2021,롯데,KT,1,3
2021-08-22,2021,NC,LG,4,3
2021-08-22,2021,삼성,SSG,4,4
2021-08-22,2021,KIA,키움,1,6
2021-08-22,2021,두산,한화,3,11
2021-08-23,2021,롯데,KT,6,2
2021-08-24,2021,삼성,SSG,9,8
2021-08-24,2021,KIA,키움,2,8
2021-08-24,2021,두산,한화,11,8
2021-08-25,2021,KT,SSG,7,1
2021-08-25,2021,KIA,롯데,11,6
2021-08-25,2021,LG,삼성,3,3
2021-08-25,2021,키움,한화,2,7
2021-08-26,2021,KT,SSG,10,5
2021-08-26,2021,NC,두산,0,7
2021-08-26,2021,NC,두산,3,5
2021-08-26,2021,KIA,롯데,3,3
2021-08-26,2021,LG,삼성,4,3
2021-08-26,2021,키움,한화,4,4
2021-08-27,2021,KT,SSG,6,4
2021-08-27,2021,NC,두산,4,2
2021-08-27,2021,LG,삼성,3,1
2021-08-27,2021,키움,한화,4,3
2021-08-28,2021,SSG,KIA,12,4
2021-08-28,2021,한화,NC,9,1
2021-08-28,2021,롯데,두산,10,10
2021-08-28,2021,KT,삼성,5,6
2021-08-28,2021,LG,키움,3,2
2021-08-29,2021,SSG,KIA,9,0
2021-08-29,2021,한화,NC,3,2
2021-08-29,2021,롯데,두산,4,2
2021-08-29,2021,KT,삼성,8,3
2021-08-29,2021,LG,키움,11,2
2021-08-31,2021,한화,KT,5,2
2021-08-31,2021,롯데,LG,4,9
2021-08-31,2021,삼성,키움,3,2
2021-09-01,2021,두산,KIA,5,0
2021-09-01,2021,두산,KIA,2,3
2021-09-01,2021,한화,KT,3,8
2021-09-01,2021,SSG,NC,2,9
2021-09-01,2021,SSG,NC,9,4
2021-09-01,2021,삼성,키움,7,1
2021-09-02,2021,키움,KT,1,0
2021-09-02,2021,LG,NC,5,0
2021-09-02,2021,SSG,두산,10,1
2021-09-02,2021,KIA,삼성,1,5
2021-09-03,2021,키움,KT,1,11
2021-09-03,2021,LG,NC,2,5
2021-09-03,2021,SSG,두산,3,1
2021-09-03,2021,KIA,삼성,3,9
2021-09-03,2021,롯데,한화,6,3
2021-09-03,2021,롯데,한화,2,0
2021-09-04,2021,한화,KIA,6,2
2021-09-04,2021,LG,KT,1,11
2021-09-04,2021,키움,SSG,9,2
2021-09-04,2021,삼성,두산,11,4
2021-09-04,2021,NC,롯데,2,8
2021-09-05,2021,한화,KIA,5,5
2021-09-05,2021,LG,KT,0,11
2021-09-05,2021,키움,SSG,10,8
2021-09-05,2021,삼성,두산,5,6
2021-09-05,2021,NC,롯데,9,3
2021-09-07,2021,삼성,롯데,2,4
2021-09-07,2021,NC,한화,16,4
2021-09-08,2021,KT,KIA,5,5
2021-09-08,2021,SSG,LG,5,3
2021-09-08,2021,삼성,롯데,4,5
2021-09-08,2021,두산,키움,7,1
2021-09-08,2021,NC,한화,1,3
2021-09-09,2021,키움,KIA,5,3
2021-09-09,2021,삼성,KT,8,7
2021-09-09,2021,롯데,SSG,2,9
2021-09-09,2021,NC,두산,2,6
2021-09-09,2021,LG,한화,8,1
2021-09-10,2021,키움,KIA,4,3
2021-09-10,2021,삼성,KT,2,2
2021-09-10,2021,롯데,SSG,4,3
2021-09-10,2021,NC,두산,1,8
2021-09-10,2021,LG,한화,2,0
2021-09-11,2021,두산,LG,5,5
2021-09-11,2021,KIA,NC,5,3
2021-09-11,2021,KT,SSG,2,2
2021-09-11,2021,한화,삼성,4,5
2021-09-11,2021,롯데,키움,7,13
2021-09-12,2021,두산,LG,8,5
2021-09-12,2021,KIA,NC,2,8
2021-09-12,2021,KIA,NC,0,3
2021-09-12,2021,KT,SSG,10,0
2021-09-12,2021,KT,SSG,3,2
2021-09-12,2021,한화,삼성,3,3
2021-09-12,2021,한화,삼성,6,6
2021-09-12,2021,롯데,키움,3,8
2021-09-12,2021,롯데,키움,3,2
2021-09-14,2021,두산,KT,3,4
2021-09-14,2021,삼성,LG,3,3
2021-09-14,2021,KIA,롯데,7,8
2021-09-14,2021,NC,키움,10,8
2021-09-14,2021,SSG,한화,5,11
2021-09-15,2021,두산,KT,6,2
2021-09-15,2021,삼성,LG,2,5
2021-09-15,2021,KIA,롯데,3,6
2021-09-15,2021,KIA,롯데,5,3
2021-09-15,2021,NC,키움,13,2
2021-09-15,2021,SSG,한화,9,6
2021-09-16,2021,삼성,KIA,5,6
2021-09-16,2021,NC,LG,2,0
2021-09-16,2021,두산,SSG,3,3
2021-09-16,2021,KT,롯데,7,4
2021-09-16,2021,키움,한화,8,8
2021-09-17,2021,삼성,KIA,6,3
2021-09-17,2021,NC,LG,6,4
2021-09-17,2021,두산,SSG,7,2
2021-09-17,2021,KT,롯데,0,2
2021-09-17,2021,키움,한화,5,15
2021-09-18,2021,LG,KIA,6,9
2021-09-18,2021,NC,KT,1,8
2021-09-18,2021,키움,두산,3,3
2021-09-18,2021,한화,롯데,13,2
2021-09-18,2021,SSG,삼성,4,9
2021-09-19,2021,LG,KIA,4,3
2021-09-19,2021,NC,KT,2,8
2021-09-19,2021,키움,두산,0,6
2021-09-19,2021,한화,롯데,1,3
2021-09-19,2021,SSG,삼성,4,4
2021-09-21,2021,KIA,KT,5,11
2021-09-21,2021,한화,LG,15,6
2021-09-21,2021,두산,NC,12,2
2021-09-21,2021,롯데,삼성,9,11
2021-09-21,2021,SSG,키움,13,10
2021-09-22,2021,KIA,KT,7,2
2021-09-22,2021,한화,LG,3,12
2021-09-22,2021,두산,NC,8,0
2021-09-22,2021,롯데,삼성,17,8
2021-09-22,2021,SSG,키움,7,7
2021-09-23,2021,키움,NC,4,1
2021-09-23,2021,KIA,두산,1,3
2021-09-23,2021,SSG,롯데,9,8
2021-09-23,2021,LG,삼성,4,7
2021-09-23,2021,KT,한화,3,1
2021-09-24,2021,키움,NC,3,2
2021-09-24,2021,KIA,두산,2,8
2021-09-24,2021,SSG,롯데,9,4
2021-09-24,2021,SSG,롯데,6,6
2021-09-24,2021,LG,삼성,11,3
2021-09-24,2021,KT,한화,1,4
2021-09-25,2021,KT,LG,0,0
2021-09-25,2021,삼성,NC,1,0
2021-09-25,2021,KIA,SSG,7,1
2021-09-25,2021,키움,롯데,6,12
2021-09-25,2021,두산,한화,1,5
2021-09-26,2021,KT,LG,0,4
2021-09-26,2021,삼성,NC,1,0
2021-09-26,2021,KIA,SSG,6,5
2021-09-26,2021,키움,롯데,11,2
2021-09-26,2021,두산,한화,5,3
2021-09-28,2021,NC,KIA,10,9
2021-09-28,2021,삼성,SSG,2,7
2021-09-28,2021,KT,두산,5,1
2021-09-28,2021,LG,롯데,5,2
2021-09-28,2021,한화,키움,1,1
2021-09-29,2021,NC,KIA,4,1
2021-09-29,2021,KT,두산,3,8
2021-09-30,2021,롯데,KT,8,4
2021-09-30,2021,NC,SSG,6,2
2021-09-30,2021,LG,두산,12,4
2021-09-30,2021,KIA,키움,0,2
2021-09-30,2021,삼성,한화,6,2
2021-10-01,2021,롯데,KT,4,3
2021-10-01,2021,롯데,KT,3,2
2021-10-01,2021,NC,SSG,3,3
2021-10-01,2021,LG,두산,0,2
2021-10-01,2021,KIA,키움,6,0
2021-10-01,2021,삼성,한화,2,8
2021-10-02,2021,SSG,KT,2,2
2021-10-02,2021,키움,LG,3,10
2021-10-02,2021,롯데,NC,4,4
2021-10-02,2021,두산,삼성,6,0
2021-10-02,2021,KIA,한화,4,4
2021-10-03,2021,SSG,KT,6,8
2021-10-03,2021,키움,LG,3,3
2021-10-03,2021,롯데,NC,11,7
2021-10-03,2021,두산,삼성,9,13
2021-10-03,2021,KIA,한화,9,6
2021-10-05,2021,롯데,KIA,13,3
2021-10-05,2021,KT,NC,4,4
2021-10-05,2021,LG,SSG,0,8
2021-10-05,2021,한화,두산,4,3
2021-10-05,2021,키움,삼성,8,2
2021-10-06,2021,롯데,KIA,2,4
2021-10-06,2021,KT,NC,2,4
2021-10-06,2021,LG,SSG,4,1
2021-10-06,2021,LG,SSG,3,11
2021-10-06,2021,한화,두산,3,4
2021-10-06,2021,키움,삼성,3,9
2021-10-07,2021,KIA,LG,1,8
2021-10-07,2021,한화,SSG,4,3
2021-10-07,2021,두산,롯데,2,7
2021-10-07,2021,NC,삼성,4,5
2021-10-07,2021,KT,키움,9,2
2021-10-08,2021,KIA,LG,2,2
2021-10-08,2021,한화,SSG,3,7
2021-10-08,2021,두산,롯데,14,5
2021-10-08,2021,NC,삼성,6,0
2021-10-09,2021,한화,KIA,4,6
2021-10-09,2021,LG,KT,6,1
2021-10-09,2021,SSG,롯데,2,0
2021-10-10,2021,한화,KIA,1,3
2021-10-10,2021,한화,KIA,0,5
2021-10-10,2021,NC,두산,5,1
2021-10-11,2021,LG,KT,2,4
2021-10-12,2021,두산,KT,4,1
2021-10-12,2021,SSG,LG,4,4
2021-10-12,2021,키움,NC,13,2
2021-10-12,2021,KIA,삼성,1,2
2021-10-13,2021,두산,KT,5,3
2021-10-13,2021,롯데,LG,4,4
2021-10-13,2021,키움,NC,8,2
2021-10-13,2021,KIA,삼성,3,5
2021-10-14,2021,두산,KT,2,6
2021-10-14,2021,롯데,LG,3,13
2021-10-14,2021,키움,NC,4,8
2021-10-14,2021,KIA,삼성,5,2
2021-10-15,2021,KT,KIA,7,7
2021-10-15,2021,롯데,LG,4,2
2021-10-15,2021,두산,NC,0,5
2021-10-15,2021,삼성,키움,0,2
2021-10-16,2021,두산,KIA,4,6
2021-10-16,2021,NC,LG,2,1
2021-10-16,2021,롯데,SSG,4,8
2021-10-16,2021,삼성,키움,7,5
2021-10-16,2021,삼성,키움,5,4
2021-10-16,2021,KT,한화,11,2
2021-10-17,2021,두산,KIA,3,3
2021-10-17,2021,두산,KIA,5,2
2021-10-17,2021,NC,LG,1,11
2021-10-17,2021,NC,LG,0,1
2021-10-17,2021,롯데,SSG,4,14
2021-10-17,2021,롯데,SSG,3,0
2021-10-17,2021,삼성,키움,6,3
2021-10-17,2021,KT,한화,1,2
