date,season,home_team,away_team,home_runs,away_runs
2017-04-13,2017,삼성,한화,5,1
2017-04-14,2017,LG,KT,5,2
2017-04-14,2017,한화,SK,2,6
2017-04-14,2017,KIA,넥센,3,2
2017-04-14,2017,NC,두산,6,10
2017-04-14,2017,롯데,삼성,9,6
2017-04-15,2017,LG,KT,0,1
2017-04-15,2017,한화,SK,4,12
2017-04-15,2017,KIA,넥센,5,2
2017-04-15,2017,NC,두산,2,11
2017-04-15,2017,롯데,삼성,6,4
2017-04-16,2017,LG,KT,12,5
2017-04-16,2017,한화,SK,1,10
2017-04-16,2017,KIA,넥센,7,6
2017-04-16,2017,NC,두산,4,0
2017-04-16,2017,롯데,삼성,0,3
2017-04-18,2017,KT,KIA,0,5
2017-04-18,2017,한화,LG,3,2
2017-04-18,2017,롯데,NC,3,8
2017-04-18,2017,SK,넥센,7,4
2017-04-18,2017,두산,삼성,3,3
2017-04-19,2017,KT,KIA,3,1
2017-04-19,2017,한화,LG,3,0
2017-04-19,2017,롯데,NC,2,8
2017-04-19,2017,SK,넥센,5,3
2017-04-19,2017,두산,삼성,2,1
2017-04-20,2017,KT,KIA,2,9
2017-04-20,2017,한화,LG,3,4
2017-04-20,2017,롯데,NC,4,5
2017-04-20,2017,SK,넥센,3,5
2017-04-20,2017,두산,삼성,4,2
2017-04-21,2017,LG,KIA,6,2
2017-04-21,2017,삼성,NC,4,4
2017-04-21,2017,SK,두산,9,4
2017-04-21,2017,넥센,롯데,4,1
2017-04-21,2017,KT,한화,2,7
2017-04-22,2017,LG,KIA,4,5
2017-04-22,2017,삼성,NC,6,14
2017-04-22,2017,SK,두산,8,4
2017-04-22,2017,넥센,롯데,2,3
2017-04-22,2017,KT,한화,11,9
2017-04-23,2017,LG,KIA,7,1
2017-04-23,2017,삼성,NC,3,6
2017-04-23,2017,SK,두산,4,8
2017-04-23,2017,넥센,롯데,6,5
2017-04-23,2017,KT,한화,1,14
2017-04-25,2017,NC,KT,2,1
2017-04-25,2017,LG,SK,3,8
2017-04-25,2017,넥센,두산,13,9
2017-04-25,2017,KIA,삼성,11,3
2017-04-25,2017,롯데,한화,4,2
2017-04-26,2017,NC,KT,11,4
2017-04-26,2017,LG,SK,9,0
2017-04-26,2017,넥센,두산,3,4
2017-04-26,2017,KIA,삼성,7,0
2017-04-26,2017,롯데,한화,8,2
2017-04-27,2017,NC,KT,3,0
2017-04-27,2017,LG,SK,4,2
2017-04-27,2017,넥센,두산,7,3
2017-04-27,2017,KIA,삼성,16,9
2017-04-27,2017,롯데,한화,1,6
2017-04-28,2017,KT,LG,1,2
2017-04-28,2017,KIA,NC,9,3
2017-04-28,2017,삼성,SK,5,7
2017-04-28,2017,한화,넥센,2,13
2017-04-28,2017,두산,롯데,2,0
2017-04-29,2017,KT,LG,6,0
2017-04-29,2017,KIA,NC,6,8
2017-04-29,2017,삼성,SK,12,5
2017-04-29,2017,한화,넥센,3,7
2017-04-29,2017,두산,롯데,5,3
2017-04-30,2017,KT,LG,5,7
2017-04-30,2017,KIA,NC,1,12
2017-04-30,2017,삼성,SK,2,13
2017-04-30,2017,한화,넥센,4,5
2017-04-30,2017,두산,롯데,0,6
2017-05-02,2017,넥센,KIA,3,9
2017-05-02,2017,LG,NC,1,2
2017-05-02,2017,삼성,두산,6,5
2017-05-02,2017,KT,롯데,0,9
2017-05-02,2017,SK,한화,5,6
2017-05-03,2017,넥센,KIA,1,2
2017-05-03,2017,LG,NC,13,0
2017-05-03,2017,삼성,두산,4,10
2017-05-03,2017,KT,롯데,8,2
2017-05-03,2017,SK,한화,8,9
2017-05-04,2017,넥센,KIA,9,1
2017-05-04,2017,LG,NC,4,3
2017-05-04,2017,삼성,두산,2,17
2017-05-04,2017,KT,롯데,2,3
2017-05-04,2017,SK,한화,6,2
2017-05-05,2017,롯데,KIA,3,5
2017-05-05,2017,한화,KT,13,1
2017-05-05,2017,두산,LG,1,3
2017-05-05,2017,넥센,SK,5,3
2017-05-05,2017,NC,삼성,7,2
2017-05-06,2017,롯데,KIA,0,3
2017-05-06,2017,한화,KT,5,3
2017-05-06,2017,두산,LG,5,7
2017-05-06,2017,넥센,SK,5,13
2017-05-06,2017,NC,삼성,1,12
2017-05-07,2017,롯데,KIA,3,5
2017-05-07,2017,한화,KT,0,10
2017-05-07,2017,두산,LG,4,10
2017-05-07,2017,넥센,SK,6,6
2017-05-07,2017,NC,삼성,13,3
2017-05-09,2017,KIA,KT,9,4
2017-05-10,2017,KIA,KT,0,3
2017-05-10,2017,삼성,LG,1,6
2017-05-10,2017,두산,SK,6,0
2017-05-10,2017,NC,넥센,3,0
2017-05-10,2017,한화,롯데,1,8
2017-05-11,2017,KIA,KT,2,4
2017-05-11,2017,삼성,LG,5,8
2017-05-11,2017,두산,SK,7,0
2017-05-11,2017,NC,넥센,1,2
2017-05-11,2017,한화,롯데,2,1
2017-05-12,2017,SK,KIA,8,2
2017-05-12,2017,KT,NC,5,8
2017-05-12,2017,삼성,넥센,4,1
2017-05-12,2017,LG,한화,3,5
2017-05-13,2017,SK,KIA,3,5
2017-05-13,2017,KT,NC,5,2
2017-05-13,2017,삼성,넥센,4,5
2017-05-13,2017,롯데,두산,4,9
2017-05-13,2017,LG,한화,0,10
2017-05-14,2017,SK,KIA,4,3
2017-05-14,2017,KT,NC,10,5
2017-05-14,2017,삼성,넥센,4,5
2017-05-14,2017,롯데,두산,1,15
2017-05-14,2017,LG,한화,4,1
2017-05-16,2017,롯데,KT,6,0
2017-05-16,2017,KIA,LG,3,2
2017-05-16,2017,두산,NC,1,2
2017-05-16,2017,SK,삼성,2,8
2017-05-16,2017,넥센,한화,2,1
2017-05-17,2017,롯데,KT,9,4
2017-05-17,2017,KIA,LG,8,3
2017-05-17,2017,두산,NC,1,2
2017-05-17,2017,SK,삼성,2,5
2017-05-17,2017,넥센,한화,4,8
2017-05-18,2017,롯데,KT,11,4
2017-05-18,2017,KIA,LG,9,4
2017-05-18,2017,두산,NC,7,4
2017-05-18,2017,SK,삼성,4,1
2017-05-18,2017,넥센,한화,8,6
2017-05-19,2017,NC,SK,1,11
2017-05-19,2017,KT,넥센,3,4
2017-05-19,2017,KIA,두산,6,7
2017-05-19,2017,LG,롯데,4,9
2017-05-19,2017,한화,삼성,2,6
2017-05-20,2017,NC,SK,1,0
2017-05-20,2017,KT,넥센,3,11
2017-05-20,2017,KIA,두산,0,6
2017-05-20,2017,LG,롯데,3,2
2017-05-20,2017,한화,삼성,8,9
2017-05-21,2017,NC,SK,4,9
2017-05-21,2017,KT,넥센,13,4
2017-05-21,2017,KIA,두산,3,7
2017-05-21,2017,LG,롯데,4,3
2017-05-21,2017,한화,삼성,7,8
2017-05-23,2017,한화,KIA,8,13
2017-05-23,2017,삼성,KT,3,12
2017-05-23,2017,넥센,NC,4,15
2017-05-23,2017,롯데,SK,7,6
2017-05-24,2017,한화,KIA,3,9
2017-05-24,2017,삼성,KT,8,9
2017-05-24,2017,넥센,NC,4,5
2017-05-24,2017,롯데,SK,7,5
2017-05-24,2017,LG,두산,1,2
2017-05-25,2017,한화,KIA,4,6
2017-05-25,2017,삼성,KT,6,4
2017-05-25,2017,넥센,NC,3,13
2017-05-25,2017,롯데,SK,17,6
2017-05-25,2017,LG,두산,7,9
2017-05-26,2017,두산,KT,3,5
2017-05-26,2017,SK,LG,6,1
2017-05-26,2017,KIA,롯데,2,8
2017-05-26,2017,넥센,삼성,18,3
2017-05-26,2017,NC,한화,5,3
2017-05-27,2017,두산,KT,10,4
2017-05-27,2017,SK,LG,4,3
2017-05-27,2017,KIA,롯데,15,7
2017-05-27,2017,넥센,삼성,7,4
2017-05-27,2017,NC,한화,1,6
2017-05-28,2017,두산,KT,9,5
2017-05-28,2017,SK,LG,5,2
2017-05-28,2017,KIA,롯데,8,4
2017-05-28,2017,넥센,삼성,2,3
2017-05-28,2017,NC,한화,1,8
2017-05-30,2017,NC,KIA,7,9
2017-05-30,2017,KT,SK,3,8
2017-05-30,2017,LG,넥센,1,3
2017-05-30,2017,한화,두산,5,2
2017-05-30,2017,삼성,롯데,0,1
2017-05-31,2017,NC,KIA,2,10
2017-05-31,2017,KT,SK,2,8
2017-05-31,2017,LG,넥센,5,2
2017-05-31,2017,한화,두산,3,1
2017-05-31,2017,삼성,롯데,11,4
2017-06-01,2017,NC,KIA,8,7
2017-06-01,2017,KT,SK,4,10
2017-06-01,2017,LG,넥센,6,1
2017-06-01,2017,한화,두산,6,8
2017-06-01,2017,삼성,롯데,13,2
2017-06-02,2017,삼성,KIA,5,1
2017-06-02,2017,롯데,KT,8,11
2017-06-02,2017,LG,NC,1,4
2017-06-02,2017,한화,SK,5,4
2017-06-02,2017,넥센,두산,4,15
2017-06-03,2017,삼성,KIA,6,5
2017-06-03,2017,롯데,KT,1,10
2017-06-03,2017,LG,NC,3,4
2017-06-03,2017,한화,SK,2,5
2017-06-03,2017,넥센,두산,8,5
2017-06-04,2017,삼성,KIA,3,13
2017-06-04,2017,롯데,KT,14,8
2017-06-04,2017,LG,NC,5,6
2017-06-04,2017,한화,SK,4,7
2017-06-04,2017,넥센,두산,1,6
2017-06-06,2017,SK,넥센,6,5
2017-06-06,2017,NC,롯데,4,5
2017-06-06,2017,두산,삼성,10,12
2017-06-07,2017,KT,LG,7,11
2017-06-07,2017,SK,넥센,2,6
2017-06-07,2017,NC,롯데,12,4
2017-06-07,2017,두산,삼성,9,7
2017-06-07,2017,KIA,한화,7,0
2017-06-08,2017,KT,LG,4,5
2017-06-08,2017,SK,넥센,2,6
2017-06-08,2017,NC,롯데,16,0
2017-06-08,2017,두산,삼성,4,3
2017-06-08,2017,KIA,한화,8,4
2017-06-09,2017,NC,KT,6,5
2017-06-09,2017,LG,SK,3,1
2017-06-09,2017,KIA,넥센,5,7
2017-06-09,2017,롯데,두산,0,4
2017-06-09,2017,한화,삼성,5,8
2017-06-10,2017,NC,KT,4,1
2017-06-10,2017,LG,SK,3,4
2017-06-10,2017,KIA,넥센,4,8
2017-06-10,2017,롯데,두산,7,6
2017-06-10,2017,한화,삼성,10,2
2017-06-11,2017,NC,KT,5,0
2017-06-11,2017,LG,SK,19,1
2017-06-11,2017,KIA,넥센,6,2
2017-06-11,2017,롯데,두산,7,4
2017-06-11,2017,한화,삼성,4,7
2017-06-13,2017,롯데,KIA,7,10
2017-06-13,2017,삼성,KT,4,0
2017-06-13,2017,두산,LG,7,4
2017-06-13,2017,넥센,NC,5,14
2017-06-13,2017,SK,한화,8,11
2017-06-14,2017,롯데,KIA,3,6
2017-06-14,2017,삼성,KT,5,7
2017-06-14,2017,두산,LG,1,5
2017-06-14,2017,넥센,NC,8,4
2017-06-14,2017,SK,한화,6,3
2017-06-15,2017,롯데,KIA,5,7
2017-06-15,2017,삼성,KT,6,2
2017-06-15,2017,두산,LG,6,12
2017-06-15,2017,넥센,NC,8,9
2017-06-15,2017,SK,한화,4,3
2017-06-16,2017,KIA,LG,8,9
2017-06-16,2017,두산,NC,5,11
2017-06-16,2017,삼성,SK,1,2
2017-06-16,2017,넥센,롯데,2,1
2017-06-16,2017,KT,한화,14,15
2017-06-17,2017,KIA,LG,4,3
2017-06-17,2017,두산,NC,14,4
2017-06-17,2017,삼성,SK,10,14
2017-06-17,2017,넥센,롯데,8,2
2017-06-17,2017,KT,한화,1,9
2017-06-18,2017,KIA,LG,8,16
2017-06-18,2017,두산,NC,13,11
2017-06-18,2017,삼성,SK,7,5
2017-06-18,2017,넥센,롯데,14,3
2017-06-18,2017,KT,한화,5,13
2017-06-20,2017,SK,NC,7,1
2017-06-20,2017,한화,넥센,6,5
2017-06-20,2017,KT,롯데,2,10
2017-06-20,2017,LG,삼성,5,3
2017-06-21,2017,SK,NC,1,2
2017-06-21,2017,한화,넥센,5,6
2017-06-21,2017,KIA,두산,20,8
2017-06-21,2017,KT,롯데,4,10
2017-06-21,2017,LG,삼성,3,10
2017-06-22,2017,SK,NC,13,6
2017-06-22,2017,한화,넥센,13,12
2017-06-22,2017,KIA,두산,11,5
2017-06-22,2017,KT,롯데,10,3
2017-06-22,2017,LG,삼성,1,5
2017-06-23,2017,NC,KIA,4,1
2017-06-23,2017,SK,KT,4,2
2017-06-23,2017,넥센,LG,8,3
2017-06-23,2017,두산,롯데,9,1
2017-06-23,2017,삼성,한화,5,3
2017-06-24,2017,NC,KIA,6,1
2017-06-24,2017,SK,KT,2,1
2017-06-24,2017,넥센,LG,2,8
2017-06-24,2017,두산,롯데,4,8
2017-06-24,2017,삼성,한화,8,2
2017-06-25,2017,NC,KIA,9,6
2017-06-25,2017,SK,KT,7,6
2017-06-25,2017,넥센,LG,4,2
2017-06-25,2017,두산,롯데,2,4
2017-06-25,2017,삼성,한화,7,7
2017-06-27,2017,한화,KT,4,1
2017-06-27,2017,롯데,LG,11,10
2017-06-27,2017,두산,SK,1,5
2017-06-27,2017,NC,넥센,7,2
2017-06-27,2017,KIA,삼성,11,4
2017-06-28,2017,한화,KT,4,5
2017-06-28,2017,롯데,LG,9,9
2017-06-28,2017,두산,SK,0,3
2017-06-28,2017,NC,넥센,9,3
2017-06-28,2017,KIA,삼성,13,4
2017-06-29,2017,한화,KT,8,5
2017-06-29,2017,두산,SK,6,3
2017-06-29,2017,KIA,삼성,22,1
2017-06-30,2017,LG,KIA,6,10
2017-06-30,2017,롯데,NC,9,0
2017-06-30,2017,KT,넥센,5,9
2017-06-30,2017,한화,두산,13,8
2017-06-30,2017,SK,삼성,7,5
2017-07-01,2017,LG,KIA,4,10
2017-07-01,2017,롯데,NC,9,5
2017-07-01,2017,한화,두산,9,3
2017-07-01,2017,SK,삼성,4,7
2017-07-02,2017,LG,KIA,4,13
2017-07-02,2017,롯데,NC,2,1
2017-07-02,2017,KT,넥센,1,5
2017-07-02,2017,SK,삼성,6,5
2017-07-04,2017,SK,KIA,6,15
2017-07-04,2017,두산,KT,8,1
2017-07-04,2017,삼성,롯데,4,2
2017-07-04,2017,넥센,한화,7,5
2017-07-05,2017,SK,KIA,18,17
2017-07-05,2017,두산,KT,3,1
2017-07-05,2017,NC,LG,5,12
2017-07-05,2017,삼성,롯데,6,5
2017-07-05,2017,넥센,한화,12,7
2017-07-06,2017,SK,KIA,3,5
2017-07-06,2017,삼성,롯데,2,4
2017-07-06,2017,넥센,한화,13,6
2017-07-07,2017,롯데,SK,5,6
2017-07-07,2017,삼성,넥센,2,9
2017-07-07,2017,NC,두산,1,6
2017-07-08,2017,KT,KIA,8,20
2017-07-08,2017,롯데,SK,6,4
2017-07-08,2017,삼성,넥센,8,10
2017-07-08,2017,LG,한화,3,6
2017-07-09,2017,롯데,SK,0,6
2017-07-09,2017,삼성,넥센,7,2
2017-07-09,2017,NC,두산,9,4
2017-07-09,2017,LG,한화,3,2
2017-07-11,2017,SK,LG,6,1
2017-07-11,2017,KIA,NC,7,4
2017-07-11,2017,두산,넥센,1,5
2017-07-11,2017,한화,롯데,4,5
2017-07-11,2017,KT,삼성,2,4
2017-07-12,2017,SK,LG,6,12
2017-07-12,2017,KIA,NC,7,6
2017-07-12,2017,두산,넥센,4,3
2017-07-12,2017,한화,롯데,4,8
2017-07-12,2017,KT,삼성,3,11
2017-07-13,2017,SK,LG,1,9
2017-07-13,2017,KIA,NC,7,1
2017-07-13,2017,두산,넥센,8,4
2017-07-13,2017,한화,롯데,6,4
2017-07-13,2017,KT,삼성,9,8
2017-07-18,2017,넥센,KIA,3,4
2017-07-18,2017,LG,KT,3,2
2017-07-18,2017,한화,NC,4,7
2017-07-18,2017,SK,두산,4,6
2017-07-18,2017,롯데,삼성,5,2
2017-07-19,2017,넥센,KIA,4,2
2017-07-19,2017,LG,KT,4,2
2017-07-19,2017,한화,NC,9,13
2017-07-19,2017,SK,두산,12,8
2017-07-19,2017,롯데,삼성,0,3
2017-07-20,2017,넥센,KIA,7,8
2017-07-20,2017,LG,KT,10,9
2017-07-20,2017,한화,NC,4,7
2017-07-20,2017,SK,두산,2,14
2017-07-20,2017,롯데,삼성,4,4
2017-07-21,2017,넥센,KT,2,0
2017-07-21,2017,삼성,LG,4,10
2017-07-21,2017,NC,SK,10,6
2017-07-21,2017,KIA,롯데,3,4
2017-07-21,2017,두산,한화,9,6
2017-07-22,2017,넥센,KT,3,8
2017-07-22,2017,NC,SK,8,2
2017-07-22,2017,KIA,롯데,0,1
2017-07-22,2017,두산,한화,17,1
2017-07-23,2017,넥센,KT,7,4
2017-07-23,2017,삼성,LG,10,6
2017-07-23,2017,NC,SK,8,1
2017-07-23,2017,KIA,롯데,1,3
2017-07-23,2017,두산,한화,8,7
2017-07-25,2017,삼성,NC,3,1
2017-07-25,2017,KIA,SK,11,10
2017-07-25,2017,LG,넥센,0,6
2017-07-25,2017,KT,두산,5,6
2017-07-26,2017,삼성,NC,5,1
2017-07-26,2017,KIA,SK,8,7
2017-07-26,2017,LG,넥센,4,3
2017-07-26,2017,KT,두산,3,7
2017-07-26,2017,롯데,한화,9,8
2017-07-27,2017,삼성,NC,0,7
2017-07-27,2017,KIA,SK,9,1
2017-07-27,2017,LG,넥센,4,3
2017-07-27,2017,KT,두산,3,5
2017-07-27,2017,롯데,한화,3,6
2017-07-28,2017,두산,KIA,3,3
2017-07-28,2017,한화,LG,4,3
2017-07-28,2017,KT,NC,4,5
2017-07-28,2017,SK,롯데,8,7
2017-07-28,2017,넥센,삼성,2,9
2017-07-29,2017,두산,KIA,1,2
2017-07-29,2017,한화,LG,2,12
2017-07-29,2017,KT,NC,4,3
2017-07-29,2017,SK,롯데,4,1
2017-07-29,2017,넥센,삼성,14,1
2017-07-30,2017,두산,KIA,6,4
2017-07-30,2017,한화,LG,3,9
2017-07-30,2017,KT,NC,3,8
2017-07-30,2017,SK,롯데,2,3
2017-07-30,2017,넥센,삼성,9,4
2017-08-01,2017,KIA,KT,7,15
2017-08-01,2017,넥센,SK,3,0
2017-08-01,2017,삼성,두산,5,12
2017-08-01,2017,LG,롯데,2,0
2017-08-01,2017,NC,한화,7,6
2017-08-02,2017,넥센,SK,5,4
2017-08-02,2017,삼성,두산,2,5
2017-08-02,2017,LG,롯데,5,4
2017-08-02,2017,NC,한화,2,6
2017-08-03,2017,KIA,KT,9,3
2017-08-03,2017,넥센,SK,11,3
2017-08-03,2017,삼성,두산,4,14
2017-08-03,2017,LG,롯데,9,6
2017-08-03,2017,NC,한화,10,2
2017-08-04,2017,한화,KIA,7,3
2017-08-04,2017,KT,SK,5,6
2017-08-04,2017,롯데,넥센,10,8
2017-08-04,2017,LG,두산,4,11
2017-08-04,2017,NC,삼성,3,4
2017-08-05,2017,한화,KIA,1,7
2017-08-05,2017,KT,SK,4,3
2017-08-05,2017,롯데,넥센,5,4
2017-08-05,2017,LG,두산,1,2
2017-08-05,2017,NC,삼성,3,9
2017-08-06,2017,KT,SK,6,3
2017-08-06,2017,롯데,넥센,6,4
2017-08-06,2017,LG,두산,3,10
2017-08-06,2017,NC,삼성,4,1
2017-08-08,2017,롯데,KT,5,4
2017-08-08,2017,삼성,LG,8,10
2017-08-08,2017,SK,NC,4,0
2017-08-08,2017,KIA,넥센,3,5
2017-08-08,2017,두산,한화,8,1
2017-08-09,2017,롯데,KT,7,6
2017-08-09,2017,삼성,LG,7,4
2017-08-09,2017,SK,NC,5,10
2017-08-09,2017,KIA,넥센,10,1
2017-08-09,2017,두산,한화,6,12
2017-08-10,2017,LG,SK,1,2
2017-08-10,2017,넥센,두산,4,7
2017-08-10,2017,NC,롯데,3,2
2017-08-11,2017,KT,KIA,9,8
2017-08-11,2017,LG,SK,6,2
2017-08-11,2017,넥센,두산,6,3
2017-08-11,2017,NC,롯데,3,5
2017-08-11,2017,한화,삼성,8,3
2017-08-12,2017,SK,KT,8,3
2017-08-12,2017,KIA,LG,11,10
2017-08-12,2017,두산,NC,3,0
2017-08-12,2017,삼성,롯데,13,7
2017-08-12,2017,넥센,한화,1,6
2017-08-13,2017,SK,KT,3,11
2017-08-13,2017,두산,NC,2,1
2017-08-13,2017,삼성,롯데,7,9
2017-08-13,2017,넥센,한화,9,1
2017-08-15,2017,KIA,NC,4,2
2017-08-15,2017,롯데,두산,8,6
2017-08-16,2017,LG,KT,2,1
2017-08-16,2017,KIA,NC,4,3
2017-08-16,2017,한화,SK,8,5
2017-08-16,2017,삼성,넥센,5,6
2017-08-16,2017,롯데,두산,4,2
2017-08-17,2017,두산,KIA,4,1
2017-08-17,2017,SK,LG,6,1
2017-08-17,2017,넥센,롯데,3,5
2017-08-17,2017,KT,삼성,4,6
2017-08-17,2017,NC,한화,3,1
2017-08-18,2017,두산,KIA,2,1
2017-08-18,2017,SK,LG,8,2
2017-08-18,2017,넥센,롯데,5,8
2017-08-18,2017,KT,삼성,1,5
2017-08-18,2017,NC,한화,9,14
2017-08-19,2017,넥센,NC,4,3
2017-08-19,2017,KIA,SK,1,13
2017-08-19,2017,KT,두산,4,10
2017-08-19,2017,한화,롯데,2,0
2017-08-19,2017,LG,삼성,6,4
2017-08-20,2017,넥센,NC,3,4
2017-08-20,2017,KT,두산,2,1
2017-08-20,2017,한화,롯데,3,4
2017-08-22,2017,LG,NC,3,4
2017-08-22,2017,SK,두산,6,10
2017-08-22,2017,KIA,롯데,3,7
2017-08-22,2017,넥센,삼성,11,5
2017-08-22,2017,KT,한화,2,3
2017-08-23,2017,LG,NC,9,3
2017-08-23,2017,SK,두산,1,4
2017-08-23,2017,KIA,롯데,5,7
2017-08-23,2017,넥센,삼성,5,1
2017-08-23,2017,KT,한화,9,10
2017-08-24,2017,NC,KT,7,1
2017-08-24,2017,롯데,LG,11,0
2017-08-24,2017,삼성,SK,7,9
2017-08-24,2017,두산,넥센,6,5
2017-08-25,2017,한화,KIA,6,3
2017-08-25,2017,NC,KT,7,5
2017-08-25,2017,롯데,LG,8,2
2017-08-25,2017,삼성,SK,5,7
2017-08-25,2017,두산,넥센,4,3
2017-08-26,2017,NC,KIA,7,8
2017-08-26,2017,삼성,KT,14,8
2017-08-26,2017,두산,LG,5,4
2017-08-26,2017,롯데,넥센,6,1
2017-08-26,2017,SK,한화,2,1
2017-08-27,2017,NC,KIA,5,4
2017-08-27,2017,삼성,KT,2,3
2017-08-27,2017,두산,LG,1,1
2017-08-27,2017,롯데,넥센,8,9
2017-08-27,2017,SK,한화,4,2
2017-08-29,2017,삼성,KIA,9,10
2017-08-29,2017,한화,LG,8,4
2017-08-29,2017,KT,NC,2,13
2017-08-29,2017,넥센,SK,8,4
2017-08-29,2017,두산,롯데,7,5
2017-08-30,2017,삼성,KIA,1,5
2017-08-30,2017,한화,LG,5,6
2017-08-30,2017,KT,NC,9,5
2017-08-30,2017,넥센,SK,10,0
2017-08-30,2017,두산,롯데,2,5
2017-08-31,2017,한화,KT,10,1
2017-08-31,2017,롯데,NC,8,5
2017-08-31,2017,LG,넥센,3,5
2017-08-31,2017,KIA,두산,9,4
2017-08-31,2017,SK,삼성,5,4
2017-09-01,2017,한화,KT,1,6
2017-09-01,2017,롯데,NC,6,1
2017-09-01,2017,LG,넥센,6,2
2017-09-01,2017,KIA,두산,5,3
2017-09-01,2017,SK,삼성,8,7
2017-09-02,2017,넥센,KIA,4,7
2017-09-02,2017,NC,LG,6,0
2017-09-02,2017,KT,SK,7,15
2017-09-02,2017,두산,삼성,2,3
2017-09-02,2017,롯데,한화,9,0
2017-09-03,2017,넥센,KIA,8,7
2017-09-03,2017,NC,LG,5,0
2017-09-03,2017,KT,SK,13,5
2017-09-03,2017,두산,삼성,7,1
2017-09-03,2017,롯데,한화,7,2
2017-09-05,2017,LG,KIA,4,3
2017-09-05,2017,삼성,NC,9,3
2017-09-05,2017,KT,넥센,5,1
2017-09-05,2017,한화,두산,6,4
2017-09-05,2017,SK,롯데,6,2
2017-09-06,2017,LG,KIA,6,0
2017-09-06,2017,KT,넥센,5,4
2017-09-06,2017,한화,두산,9,13
2017-09-07,2017,두산,KT,3,7
2017-09-07,2017,넥센,LG,1,1
2017-09-07,2017,NC,SK,4,3
2017-09-07,2017,롯데,삼성,5,6
2017-09-07,2017,KIA,한화,2,11
2017-09-08,2017,두산,KT,3,2
2017-09-08,2017,넥센,LG,9,10
2017-09-08,2017,NC,SK,4,2
2017-09-08,2017,롯데,삼성,6,5
2017-09-08,2017,KIA,한화,9,5
2017-09-09,2017,한화,NC,6,3
2017-09-09,2017,SK,넥센,2,1
2017-09-09,2017,LG,두산,4,3
2017-09-09,2017,KT,롯데,3,2
2017-09-09,2017,KIA,삼성,6,5
2017-09-10,2017,한화,NC,5,11
2017-09-10,2017,SK,넥센,17,8
2017-09-10,2017,LG,두산,1,5
2017-09-10,2017,KT,롯데,5,7
2017-09-10,2017,KIA,삼성,6,9
2017-09-12,2017,SK,KIA,2,6
2017-09-12,2017,넥센,KT,2,3
2017-09-12,2017,NC,두산,13,14
2017-09-12,2017,LG,롯데,1,2
2017-09-12,2017,삼성,한화,2,6
2017-09-13,2017,SK,KIA,15,10
2017-09-13,2017,넥센,KT,8,0
2017-09-13,2017,NC,두산,3,13
2017-09-13,2017,LG,롯데,3,1
2017-09-13,2017,삼성,한화,13,5
2017-09-14,2017,롯데,KIA,2,11
2017-09-14,2017,KT,LG,12,11
2017-09-14,2017,두산,SK,6,8
2017-09-14,2017,한화,넥센,10,2
2017-09-14,2017,NC,삼성,11,11
2017-09-15,2017,롯데,KIA,4,3
2017-09-15,2017,KT,LG,5,4
2017-09-15,2017,두산,SK,0,5
2017-09-15,2017,한화,넥센,6,4
2017-09-15,2017,NC,삼성,3,11
