date,season,home_team,away_team,home_runs,away_runs
2003-04-05,2003,LG,SK,3,4
2003-04-05,2003,삼성,두산,7,6
2003-04-05,2003,현대,롯데,3,0
2003-04-05,2003,KIA,한화,5,1
2003-04-06,2003,LG,SK,4,1
2003-04-06,2003,삼성,두산,5,4
2003-04-06,2003,현대,롯데,8,1
2003-04-06,2003,KIA,한화,12,3
2003-04-08,2003,두산,KIA,2,5
2003-04-08,2003,한화,LG,6,1
2003-04-08,2003,롯데,삼성,2,13
2003-04-08,2003,SK,현대,3,2
2003-04-09,2003,두산,KIA,1,6
2003-04-09,2003,한화,LG,4,3
2003-04-09,2003,롯데,삼성,0,3
2003-04-09,2003,SK,현대,3,7
2003-04-10,2003,두산,KIA,3,10
2003-04-10,2003,한화,LG,6,1
2003-04-10,2003,롯데,삼성,2,9
2003-04-10,2003,SK,현대,2,4
2003-04-11,2003,삼성,한화,7,1
2003-04-12,2003,롯데,KIA,0,7
2003-04-12,2003,롯데,KIA,4,10
2003-04-12,2003,현대,LG,7,7
2003-04-12,2003,현대,LG,0,4
2003-04-12,2003,두산,SK,1,3
2003-04-12,2003,두산,SK,3,7
2003-04-12,2003,삼성,한화,2,1
2003-04-13,2003,롯데,KIA,2,3
2003-04-13,2003,현대,LG,1,2
2003-04-13,2003,두산,SK,2,3
2003-04-13,2003,삼성,한화,7,2
2003-04-15,2003,KIA,SK,4,5
2003-04-15,2003,한화,두산,3,10
2003-04-15,2003,LG,롯데,2,0
2003-04-15,2003,현대,삼성,4,11
2003-04-16,2003,KIA,SK,0,3
2003-04-16,2003,한화,두산,2,0
2003-04-16,2003,LG,롯데,4,0
2003-04-16,2003,현대,삼성,6,7
2003-04-17,2003,KIA,SK,2,1
2003-04-17,2003,한화,두산,6,5
2003-04-17,2003,LG,롯데,5,0
2003-04-17,2003,현대,삼성,5,1
2003-04-19,2003,KIA,LG,6,1
2003-04-19,2003,KIA,LG,0,1
2003-04-19,2003,한화,롯데,3,3
2003-04-19,2003,한화,롯데,3,2
2003-04-19,2003,SK,삼성,5,7
2003-04-19,2003,두산,현대,3,4
2003-04-19,2003,두산,현대,2,8
2003-04-20,2003,한화,롯데,0,9
2003-04-22,2003,삼성,KIA,4,2
