date,season,home_team,away_team,home_runs,away_runs
2004-04-04,2004,두산,KIA,7,9
2004-04-04,2004,SK,LG,5,1
2004-04-04,2004,삼성,롯데,5,4
2004-04-04,2004,현대,한화,1,4
2004-04-05,2004,두산,KIA,7,1
2004-04-05,2004,SK,LG,6,12
2004-04-05,2004,삼성,롯데,5,10
2004-04-05,2004,현대,한화,4,3
2004-04-06,2004,한화,SK,7,6
2004-04-06,2004,롯데,두산,4,0
2004-04-06,2004,KIA,삼성,4,3
2004-04-06,2004,LG,현대,1,4
2004-04-07,2004,한화,SK,3,9
2004-04-07,2004,롯데,두산,5,4
2004-04-07,2004,KIA,삼성,4,9
2004-04-07,2004,LG,현대,4,8
2004-04-08,2004,한화,SK,2,6
2004-04-08,2004,롯데,두산,7,6
2004-04-08,2004,KIA,삼성,1,11
2004-04-08,2004,LG,현대,8,4
2004-04-09,2004,SK,두산,2,8
2004-04-09,2004,LG,롯데,3,3
2004-04-09,2004,한화,삼성,11,3
2004-04-09,2004,KIA,현대,2,7
2004-04-10,2004,SK,두산,12,5
2004-04-10,2004,LG,롯데,7,6
2004-04-10,2004,한화,삼성,7,7
2004-04-10,2004,KIA,현대,2,4
2004-04-11,2004,SK,두산,5,1
2004-04-11,2004,LG,롯데,5,4
2004-04-11,2004,한화,삼성,5,9
2004-04-11,2004,KIA,현대,5,7
2004-04-13,2004,SK,KIA,0,4
2004-04-13,2004,삼성,LG,11,7
2004-04-13,2004,현대,롯데,8,7
2004-04-13,2004,두산,한화,7,4
2004-04-14,2004,SK,KIA,2,7
2004-04-14,2004,삼성,LG,0,7
2004-04-14,2004,현대,롯데,3,0
2004-04-14,2004,두산,한화,5,1
2004-04-15,2004,SK,KIA,3,7
2004-04-15,2004,삼성,LG,2,5
2004-04-15,2004,현대,롯데,4,0
2004-04-15,2004,두산,한화,3,4
2004-04-16,2004,LG,KIA,5,3
2004-04-16,2004,롯데,SK,3,10
2004-04-16,2004,삼성,두산,8,7
2004-04-16,2004,한화,현대,2,10
2004-04-17,2004,LG,KIA,5,1
2004-04-17,2004,롯데,SK,4,9
2004-04-17,2004,삼성,두산,4,4
2004-04-17,2004,한화,현대,13,8
2004-04-18,2004,LG,KIA,5,8
2004-04-18,2004,롯데,SK,4,3
2004-04-18,2004,삼성,두산,5,15
2004-04-18,2004,한화,현대,3,5
2004-04-20,2004,두산,LG,3,10
2004-04-20,2004,KIA,롯데,4,12
2004-04-20,2004,현대,삼성,8,5
2004-04-20,2004,SK,한화,6,13
2004-04-21,2004,두산,LG,8,3
2004-04-21,2004,KIA,롯데,4,3
2004-04-21,2004,현대,삼성,3,5
2004-04-21,2004,SK,한화,4,6
2004-04-22,2004,두산,LG,3,2
2004-04-22,2004,KIA,롯데,5,3
2004-04-22,2004,현대,삼성,3,2
2004-04-22,2004,SK,한화,1,2
2004-04-23,2004,롯데,LG,9,11
2004-04-23,2004,KIA,SK,9,13
2004-04-23,2004,삼성,한화,5,6
2004-04-23,2004,두산,현대,5,3
2004-04-24,2004,롯데,LG,8,1
2004-04-24,2004,KIA,SK,1,13
2004-04-24,2004,삼성,한화,2,1
2004-04-24,2004,두산,현대,1,13
2004-04-25,2004,롯데,LG,1,4
2004-04-25,2004,KIA,SK,6,4
