date,season,home_team,away_team,home_runs,away_runs
2010-06-02,2010,롯데,LG,6,9
2010-06-02,2010,두산,넥센,1,7
2010-06-02,2010,SK,한화,2,1
2010-06-03,2010,삼성,KIA,3,8
2010-06-03,2010,롯데,LG,11,2
2010-06-03,2010,두산,넥센,9,0
2010-06-03,2010,SK,한화,3,4
2010-06-04,2010,넥센,KIA,4,7
2010-06-04,2010,LG,SK,1,7
2010-06-04,2010,한화,두산,5,9
2010-06-04,2010,삼성,롯데,3,5
2010-06-05,2010,넥센,KIA,6,5
2010-06-05,2010,LG,SK,3,4
2010-06-05,2010,한화,두산,10,6
2010-06-05,2010,삼성,롯데,2,10
2010-06-06,2010,넥센,KIA,5,4
2010-06-06,2010,LG,SK,2,3
2010-06-06,2010,한화,두산,1,7
2010-06-06,2010,삼성,롯데,1,10
2010-06-08,2010,KIA,두산,2,1
2010-06-08,2010,넥센,롯데,2,2
2010-06-08,2010,SK,삼성,5,2
2010-06-08,2010,LG,한화,3,0
2010-06-09,2010,KIA,두산,7,0
2010-06-09,2010,넥센,롯데,3,13
2010-06-09,2010,SK,삼성,1,6
2010-06-09,2010,LG,한화,3,4
2010-06-10,2010,KIA,두산,1,3
2010-06-10,2010,넥센,롯데,5,10
2010-06-10,2010,SK,삼성,2,1
2010-06-10,2010,LG,한화,7,3
2010-06-11,2010,KIA,LG,3,6
2010-06-11,2010,두산,SK,2,4
2010-06-11,2010,삼성,넥센,7,9
2010-06-11,2010,롯데,한화,7,2
2010-06-12,2010,KIA,LG,0,11
2010-06-12,2010,삼성,넥센,4,1
2010-06-12,2010,롯데,한화,7,0
2010-06-13,2010,KIA,LG,9,5
2010-06-13,2010,두산,SK,9,3
2010-06-13,2010,삼성,넥센,1,3
2010-06-13,2010,롯데,한화,4,5
2010-06-15,2010,한화,KIA,1,7
2010-06-15,2010,넥센,SK,1,2
2010-06-15,2010,LG,두산,9,14
2010-06-15,2010,롯데,삼성,5,9
2010-06-16,2010,한화,KIA,1,8
2010-06-16,2010,넥센,SK,2,10
2010-06-16,2010,LG,두산,6,10
2010-06-16,2010,롯데,삼성,7,11
2010-06-17,2010,한화,KIA,6,7
2010-06-17,2010,넥센,SK,11,4
2010-06-17,2010,LG,두산,6,5
2010-06-17,2010,롯데,삼성,2,2
2010-06-18,2010,SK,KIA,4,3
2010-06-18,2010,LG,롯데,7,4
2010-06-18,2010,삼성,한화,2,7
2010-06-19,2010,SK,KIA,10,4
2010-06-19,2010,넥센,두산,5,8
2010-06-19,2010,LG,롯데,9,8
2010-06-19,2010,삼성,한화,2,3
2010-06-20,2010,SK,KIA,4,0
2010-06-20,2010,넥센,두산,2,1
2010-06-20,2010,LG,롯데,5,10
2010-06-20,2010,삼성,한화,6,3
2010-06-22,2010,SK,LG,11,4
2010-06-22,2010,KIA,넥센,3,10
2010-06-22,2010,두산,삼성,8,5
2010-06-22,2010,롯데,한화,3,2
2010-06-23,2010,SK,LG,3,10
2010-06-23,2010,KIA,넥센,2,3
2010-06-23,2010,두산,삼성,1,10
2010-06-23,2010,롯데,한화,3,1
2010-06-24,2010,SK,LG,9,2
2010-06-24,2010,KIA,넥센,3,7
2010-06-24,2010,두산,삼성,3,5
2010-06-24,2010,롯데,한화,9,5
2010-06-25,2010,두산,KIA,10,5
2010-06-25,2010,한화,LG,8,13
2010-06-25,2010,넥센,삼성,5,8
2010-06-26,2010,두산,KIA,8,0
2010-06-26,2010,한화,LG,2,7
2010-06-26,2010,넥센,삼성,3,8
2010-06-27,2010,두산,KIA,6,3
2010-06-27,2010,한화,LG,7,2
2010-06-27,2010,롯데,SK,4,6
2010-06-27,2010,넥센,삼성,1,2
2010-06-29,2010,KIA,SK,5,6
2010-06-29,2010,LG,넥센,8,4
2010-06-29,2010,한화,두산,2,10
2010-06-29,2010,삼성,롯데,6,1
2010-06-30,2010,KIA,SK,5,10
2010-06-30,2010,LG,넥센,3,7
2010-06-30,2010,한화,두산,0,1
2010-06-30,2010,삼성,롯데,4,3
2010-07-01,2010,KIA,SK,2,8
2010-07-01,2010,LG,넥센,5,12
2010-07-01,2010,한화,두산,3,4
2010-07-01,2010,삼성,롯데,7,6
2010-07-03,2010,삼성,KIA,3,0
2010-07-03,2010,SK,두산,8,7
2010-07-03,2010,LG,롯데,13,14
2010-07-03,2010,넥센,한화,2,7
2010-07-04,2010,삼성,KIA,5,3
2010-07-04,2010,SK,두산,4,2
2010-07-04,2010,LG,롯데,2,6
2010-07-04,2010,넥센,한화,1,7
2010-07-06,2010,두산,KIA,7,2
2010-07-06,2010,한화,LG,2,6
2010-07-06,2010,롯데,넥센,6,4
2010-07-06,2010,SK,삼성,0,4
2010-07-07,2010,한화,LG,10,7
2010-07-07,2010,롯데,넥센,2,3
2010-07-07,2010,SK,삼성,6,9
2010-07-08,2010,두산,KIA,5,2
2010-07-08,2010,한화,LG,4,1
2010-07-08,2010,롯데,넥센,10,4
2010-07-08,2010,SK,삼성,6,0
2010-07-09,2010,롯데,SK,5,4
2010-07-09,2010,LG,두산,9,7
2010-07-09,2010,넥센,삼성,7,8
2010-07-09,2010,KIA,한화,4,2
2010-07-10,2010,롯데,SK,2,6
2010-07-10,2010,LG,두산,16,6
2010-07-10,2010,넥센,삼성,1,3
2010-07-10,2010,KIA,한화,12,3
2010-07-11,2010,LG,두산,0,5
2010-07-11,2010,넥센,삼성,1,2
2010-07-13,2010,삼성,두산,9,6
2010-07-13,2010,넥센,롯데,2,9
2010-07-13,2010,SK,한화,7,3
2010-07-14,2010,LG,KIA,3,1
2010-07-14,2010,삼성,두산,4,8
2010-07-14,2010,넥센,롯데,2,2
2010-07-14,2010,SK,한화,5,8
2010-07-15,2010,LG,KIA,6,5
2010-07-15,2010,삼성,두산,9,4
2010-07-15,2010,넥센,롯데,9,4
2010-07-15,2010,SK,한화,8,7
2010-07-17,2010,삼성,LG,3,2
2010-07-17,2010,KIA,SK,3,9
2010-07-17,2010,한화,넥센,3,5
2010-07-18,2010,삼성,LG,7,0
2010-07-18,2010,KIA,SK,2,8
2010-07-18,2010,한화,넥센,7,3
2010-07-18,2010,두산,롯데,3,1
2010-07-20,2010,두산,LG,8,5
2010-07-20,2010,넥센,SK,5,7
2010-07-20,2010,한화,롯데,4,3
2010-07-20,2010,KIA,삼성,3,7
2010-07-21,2010,두산,LG,6,4
2010-07-21,2010,넥센,SK,10,3
2010-07-21,2010,한화,롯데,1,0
2010-07-21,2010,KIA,삼성,5,0
2010-07-22,2010,두산,LG,5,1
2010-07-22,2010,넥센,SK,3,1
2010-07-22,2010,한화,롯데,1,9
2010-07-22,2010,KIA,삼성,5,10
2010-07-27,2010,롯데,KIA,5,7
2010-07-27,2010,LG,SK,4,0
2010-07-27,2010,넥센,두산,3,4
2010-07-28,2010,LG,SK,9,8
2010-07-28,2010,넥센,두산,1,5
2010-07-28,2010,한화,삼성,2,3
2010-07-29,2010,롯데,KIA,5,12
2010-07-29,2010,LG,SK,3,5
2010-07-29,2010,넥센,두산,2,2
2010-07-29,2010,한화,삼성,2,9
2010-07-30,2010,SK,KIA,2,1
2010-07-30,2010,롯데,LG,17,9
2010-07-30,2010,삼성,넥센,3,1
2010-07-30,2010,두산,한화,2,4
2010-07-31,2010,SK,KIA,1,4
2010-07-31,2010,롯데,LG,10,8
2010-07-31,2010,삼성,넥센,9,3
2010-07-31,2010,두산,한화,3,6
2010-08-01,2010,SK,KIA,0,7
2010-08-01,2010,롯데,LG,5,3
2010-08-01,2010,삼성,넥센,3,6
2010-08-01,2010,두산,한화,3,2
2010-08-03,2010,KIA,LG,12,3
2010-08-03,2010,삼성,SK,4,7
2010-08-03,2010,두산,롯데,1,7
2010-08-03,2010,넥센,한화,2,6
2010-08-04,2010,KIA,LG,5,11
2010-08-04,2010,삼성,SK,5,2
2010-08-04,2010,두산,롯데,13,4
2010-08-04,2010,넥센,한화,5,2
2010-08-05,2010,KIA,LG,11,2
2010-08-05,2010,삼성,SK,1,5
2010-08-05,2010,두산,롯데,1,4
2010-08-05,2010,넥센,한화,11,8
2010-08-06,2010,SK,넥센,8,4
2010-08-06,2010,KIA,두산,2,3
2010-08-06,2010,한화,롯데,3,11
2010-08-06,2010,LG,삼성,8,3
2010-08-07,2010,SK,넥센,5,6
2010-08-07,2010,KIA,두산,6,2
2010-08-07,2010,한화,롯데,12,4
2010-08-07,2010,LG,삼성,2,4
2010-08-08,2010,SK,넥센,5,3
2010-08-08,2010,KIA,두산,5,6
2010-08-08,2010,한화,롯데,4,2
2010-08-08,2010,LG,삼성,3,8
2010-08-11,2010,한화,KIA,2,11
2010-08-11,2010,SK,LG,5,1
2010-08-11,2010,두산,넥센,5,4
2010-08-11,2010,롯데,삼성,8,2
2010-08-12,2010,한화,KIA,3,5
2010-08-12,2010,롯데,삼성,7,10
2010-08-13,2010,넥센,LG,1,3
2010-08-13,2010,두산,SK,7,4
2010-08-13,2010,KIA,롯데,7,2
2010-08-13,2010,삼성,한화,11,5
2010-08-14,2010,넥센,LG,8,6
2010-08-14,2010,KIA,롯데,2,10
